strain_id,strain_name,temperature,size,control_size,log2_ratio,z
TS-2K2,pkc1-3,27,1.2246242462749688,1.397502078207933,-0.19049670394418727,-0.281753475409942
TS-1D6,spc24 10-1,27,0.9937672264352603,1.1340066195101683,-0.1904312411307172,-0.2815544360316775
TS-4E7,hym1-15,30,0.9657240575011087,1.1622564425317496,-0.2672202415353856,-0.27977122624676193
TS-2J11,nop2-9,23,0.6767696250703606,0.7547226945073365,-0.1572598231538873,-0.2774431439544485
TS-1C23,exo84-102,30,0.6646424792279484,0.7991338763156367,-0.265822184684185,-0.276986468543711
TS-2M17,rsp5-3,30,0.7688710198680834,0.9242264992806287,-0.2654733154357806,-0.27629156380788616
TS-4I17,pre2-v214a,30,0.6066098904267481,0.7277495782871509,-0.26263349530943014,-0.2706349905681482
TS-1J9,dam1-1,30,0.8895290569827601,1.0671515018325382,-0.2626243776254697,-0.27061682926045816
TS-2K21,prp6-1,33,1.054886412713849,1.3550182921601592,-0.3611943756379059,-0.2693941389976535
TS-1E4,sec8-9,30,1.130944923033904,1.3547350465220325,-0.2604609800172006,-0.26630760667826076
TS-1F20,ctf8-162,23,0.5943980779142939,0.660570561813113,-0.15225891691332882,-0.2650624525540475
TS-2O16,sds22-5,30,1.10416314432729,1.3211191564574414,-0.2587857873841011,-0.2629708285028154
TS-3K22,mps1-3796,23,1.4110519511487716,1.5659499183223418,-0.1502568557391772,-0.26010597059466406
TS-4H9,pre2-2,30,0.6505277244938401,0.7774408992524371,-0.25708626442514493,-0.25958558730364617
TS-1G13,sec3-2,23,1.0496537226722609,1.1639395671664943,-0.14908919377950536,-0.25721520206446463
TS-1N9,myo2-14,33,0.5606998592523961,0.7186716079707356,-0.35804743514780646,-0.25711615754772005
TS-1K19,mcd1-73,23,0.6629284401516498,0.7350727254758439,-0.14901248930464436,-0.25702530559638415
TS-1E12,cdc11-4,23,1.0114067593461944,1.1214048351503731,-0.14892987966723475,-0.25682078977899636
TS-4D7,hym1-15,30,0.983899238912041,1.1744009803095654,-0.2553188127062154,-0.2560650403496129
TS-1B4,tys1-1,23,0.9770918346769158,1.082965849646519,-0.14840724671872094,-0.2555269128415018
TS-3H18,cdc43-2,23,0.9918791852360591,1.0988729660056256,-0.1477741435196094,-0.2539595458572467
TS-2L5,cus1-3,23,1.0639433772773597,1.1784867920018975,-0.14750103802690154,-0.2532834214385268
TS-5G11,ask1-3,27,0.954007035482398,1.0807059980898504,-0.17988455861384928,-0.2494872971533644
TS-1I9,sec14-3,23,0.9662942044920337,1.068397844929321,-0.1449002903087413,-0.24684477744882394
TS-2N21,tsc11-7,23,0.7921109625288548,0.8753665321028821,-0.14416736220276724,-0.24503027498422028
TS-1C15,pol2-12,23,1.3157288976143566,1.452438346480342,-0.14260434877118344,-0.24116073894009724
TS-1F16,erg8-1,27,1.0155382792186392,1.1478564988315836,-0.17668129689740747,-0.2397477948823481
TS-3J3,dam1-5,23,0.9025681409177928,0.9956928864926595,-0.14165002014839423,-0.23879811752610258
TS-3M12,cdc28-1,23,1.1871011085918215,1.3093853621783231,-0.14143558865859623,-0.2382672517241833
TS-3D22,orc2-2,23,0.6472743309074245,0.7138222928126032,-0.14116688975860997,-0.23760203666108592
TS-5D8,gfa1-97,27,1.0455763452862912,1.1806389810592512,-0.17525369008762273,-0.23540716305240772
TS-1D15,ufe1-1,30,1.2016672120444387,1.423897076197461,-0.24478871780984504,-0.23509038338101917
TS-3G19,mob2-36,30,1.0364892352086374,1.225679447807068,-0.2418551041843774,-0.2292469849997011
TS-2F18,tah11-ts,23,0.7735344520470068,0.8498138525874968,-0.13566457346569993,-0.22398000962577996
TS-1I19,prp3-1,23,0.9742692828262728,1.0703360156804236,-0.13565800470026187,-0.22396374740172334
TS-1E23,sec1-1,27,1.2289155413411508,1.3832743268539112,-0.17068842852189536,-0.22152650660808346
TS-3E22,cdc7-4,27,0.9137388994447555,1.028310218715532,-0.1704040903113789,-0.220661977608518
TS-3O18,sec24-2,23,0.7597086380026297,0.833580919788451,-0.13385920349868977,-0.21951047403564483
TS-1I10,cdc24-4,30,1.0029521685370066,1.1817198131874174,-0.23661344880949037,-0.21880625065515716
TS-3L6,orc3-70,27,0.8506927750987442,0.956821490064785,-0.1695927826530361,-0.21819520046684254
TS-2H17,snu114-60,30,0.8481261245045543,0.9990648608148752,-0.2362738231740184,-0.21812975806208276
TS-2M21,lst8-15,30,0.5779474984473804,0.6803953028403293,-0.23539715891637794,-0.2163835504294266
TS-1J4,prp2-1,23,1.1602481191181966,1.2718776582332691,-0.1325156334371651,-0.21618421165310972
TS-3E6,stt4-4,27,1.0110636023223096,1.135659575969605,-0.1676410307409629,-0.21226090790419402
TS-1O13,pgi1-2,30,1.023117785414563,1.2015769811667703,-0.23193589580380913,-0.20948913901351413
TS-3K14,dbf4-3,23,0.8122887182694133,0.8879945306029056,-0.12854304325715304,-0.2063493115943755
TS-1K14,dbf4-3,23,0.8719822478514847,0.953004468405579,-0.1281701495999474,-0.205426142657996
TS-3G14,kre5-ts2,27,0.6996353988456421,0.7844885678325626,-0.16512683633505923,-0.20461651156892502
TS-2O23,prp38-1,23,0.5585928678456715,0.6099430412569727,-0.12685563156373303,-0.20217180407139335
TS-1N15,eco1-1,27,0.8187218487960541,0.9166692590007104,-0.1630090700140166,-0.19817745297205583
TS-2J14,smc5-6,30,0.6672798910638036,0.7803732824080776,-0.22584102882881976,-0.19734891185243914
TS-1J6,spt16-ts,30,0.8865136885695836,1.0346525913915292,-0.22290831981274714,-0.19150731534203846
TS-4D15,phs1-1,30,0.9292962736357783,1.0833572687272444,-0.22127648947166167,-0.18825690953163984
TS-2C10,mas1-1,27,1.0576289654328024,1.180738058793522,-0.1588411300193836,-0.1855048509068461
TS-1E20,cdc3-3,27,0.8030914547805337,0.8963060538970482,-0.15840847173236294,-0.18418935540818526
TS-2I19,gcd10-506,30,0.7127694092592889,0.8291262914964933,-0.2181280461671708,-0.18198559678976473
TS-2M13,gpi2-774,23,0.8901494632203728,0.9663210804046701,-0.11844226359699155,-0.18134291678103423
TS-3C14,pik1-104,23,0.8915557509142594,0.9671649388512187,-0.11742428128730159,-0.17882270859854066
TS-2G9,dad2-9,27,0.8591999936098145,0.9577265546491411,-0.15660254894535658,-0.178698455618434
TS-2C16,prp4-1,27,1.1041874594178842,1.230227586205268,-0.15592672571524255,-0.1766436182472895
TS-1J9,dam1-1,33,0.9048325726254612,1.143073179093952,-0.3371617689611014,-0.17562944916647436
TS-1D8,cdc24-5,23,1.3285777595866453,1.4389360133814315,-0.11511144314414234,-0.1730968393396254
TS-1H3,las17-14,23,1.0513835341114952,1.1386182340301585,-0.11498455069174486,-0.1727826930192181
TS-5G5,rsc8-ts21,23,0.8559923493314765,0.9258570895750347,-0.11317890509438502,-0.1683124750539022
TS-1F22,ctf8-9,23,0.7074776875341253,0.7648373723573221,-0.112453079621037,-0.16651555650278205
TS-2N21,tsc11-7,27,1.0623487452931262,1.180804373368051,-0.15249889932982763,-0.1662213281502809
TS-1N18,prp11-ts,23,0.8359750823155583,0.9034892952060688,-0.11203467234567205,-0.16547970997681372
TS-2D6,rrs1-124,30,0.842017016304661,0.9715411687464734,-0.2064029019196612,-0.15863054814879152
TS-2H3,mtr3-ts,30,0.9576241676038213,1.1045479332803094,-0.20590452289999162,-0.15763783829377237
TS-5B14,yip1-4,23,1.0272218231994306,1.1070990220031023,-0.10802637650638953,-0.15555641378997567
TS-2E17,cdc20-2,23,1.1735107098805926,1.2643792271616923,-0.10758939501616407,-0.15447458327408012
TS-1G15,sec7-1,23,0.8339997447678636,0.8983835756924492,-0.10727221460992635,-0.153689343051811
TS-5G13,ask1-2,27,1.0331493607454656,1.1449243591606693,-0.14818981929185626,-0.15311959044324405
TS-2O20,prp28-101,23,1.0576626623312102,1.1388078922955684,-0.10663511956481879,-0.1521120934960744
TS-2I6,erg10-1,23,0.779031859033092,0.838545512829835,-0.10619361821628348,-0.15101907321412125
TS-3K4,dbf2-1,27,1.2293585085533612,1.3614307879180265,-0.14720655795558893,-0.15012998894786084
TS-4D2,ydr196c-1,30,0.7266124060248615,0.8354960853011715,-0.2014211981038907,-0.14870760541340008
TS-2F12,cef1-13,30,0.5893473310944898,0.6775506481637829,-0.20117879711788858,-0.14822477239239892
TS-3N15,eco1-1,27,1.0223557729530166,1.1314990270554168,-0.14632440170038757,-0.14744779697871116
TS-1O11,cdc27-2,23,0.6179203135410287,0.6640279393068231,-0.10380693435401779,-0.14511038487891884
TS-3C9,rpt3-1,23,1.4773787702312124,1.5875949889746837,-0.10379638333005567,-0.14508426381898498
TS-2O23,prp38-1,27,0.7919190405484329,0.8757100532837706,-0.14508289649296893,-0.1436730062005902
TS-1K14,dbf4-3,27,0.9882054619875108,1.092527921017388,-0.14477327628179237,-0.14273160739623142
TS-3E4,sec8-9,30,1.2291282407238557,1.4100524788695208,-0.19809835132441111,-0.14208890234902372
TS-5D6,tpi1-1670,27,0.9812820652764291,1.0842423150345133,-0.1439334601178679,-0.14017815027663508
TS-1M9,ccl1-ts4,23,0.9798549392634692,1.051270947315528,-0.10148445717187653,-0.13936065235176934
TS-3C9,rpt3-1,30,1.168576826457335,1.3393060176938256,-0.19671731755375288,-0.13933805253364506
TS-3J13,prp19-1,23,0.6118181353099492,0.6558270286525151,-0.10019666841760563,-0.1361724871695814
TS-2B8,sen2-1,33,0.9249727998884801,1.16029450747237,-0.3269765618174195,-0.13589123842900208
TS-3F10,cdc37-1,30,0.9785789753252944,1.1198810691486665,-0.19456673478357173,-0.13505435553651107
TS-1O14,cog2-1,27,0.9715163065008704,1.0716669371015664,-0.14153260836345594,-0.13287837174325856
TS-5D9,gfa1-97,23,0.8033414100785736,0.859629693576179,-0.09769031428072177,-0.1299675323841439
TS-1N15,eco1-1,23,0.8003146634433471,0.855230020501624,-0.09573357943044121,-0.12512326433183424
TS-1E17,cdc9-1,23,1.04367499821883,1.1137242672257737,-0.09371088024186164,-0.12011568905546818
TS-3D14,sec4-8,30,0.8323065666600578,0.9475104614579006,-0.1870057795725434,-0.11999386050138237
TS-1N19,stu1-5,27,1.0763070156799428,1.1833840711050585,-0.13681658935309957,-0.11853933799345213
TS-3F2,sec22-1,23,0.637540610201519,0.679374603135696,-0.09167611313893625,-0.11507823736947259
TS-1M9,ccl1-ts4,30,0.7693707260618061,0.8743497214945691,-0.18450899410584187,-0.11502057021258487
TS-3C16,pik1-139,30,0.7400329763919068,0.8406800044679219,-0.18394386274471622,-0.1138948978840391
TS-5I15,cct6-18,30,0.6337033983749863,0.7192866648714299,-0.18273202147578413,-0.11148105877182016
TS-1C15,pol2-12,27,1.0724582502194264,1.1771875787664743,-0.13441077183161815,-0.11122446106851987
TS-1D15,ufe1-1,27,1.2733293659193015,1.397563449267082,-0.13429806941677638,-0.11088178990316792
TS-1G13,sec3-2,27,1.0851645255108922,1.1910145369821046,-0.13426541652110136,-0.11078250892654655
TS-1J17,mak21-1,23,0.586402353152044,0.6240117136244361,-0.08966739251530087,-0.11010526868048681
TS-3I13,ret2-1,23,0.8356423791644372,0.8889454332051759,-0.08919885301400292,-0.1089453103258547
TS-1N13,tip20-5,27,1.0891628119956833,1.194733608063847,-0.13345764075100985,-0.10832647047458478
TS-1D22,orc2-2,23,1.2894060160163596,1.3710063636331908,-0.08852198874424078,-0.10726960451559198
TS-1I5,sec5-24,23,1.1585343789617522,1.2290179858858306,-0.08519803164253582,-0.09904051860099888
TS-3O14,cog2-1,27,1.060308274234409,1.1596582770364787,-0.12920431000959967,-0.09539423824306943
TS-2G6,srb4-2,23,0.9437260402770515,0.9996428973941953,-0.08303615038418535,-0.0936883717267238
TS-5M21,brl1-k405i,33,0.6020002464004257,0.7494482790180188,-0.3160176985111728,-0.09313456069398643
TS-3M18,alg1-1,27,1.1686330609371178,1.2770529901933552,-0.12798590045904035,-0.09168966970163846
TS-2D19,prp16-2,30,0.9757801685411641,1.0973507387184251,-0.16938027232734718,-0.08488601275607072
TS-2D11,pol5-2,27,1.051371320875861,1.1469407375667409,-0.1255071293354182,-0.08415297769051404
TS-2E13,cdc4-2,27,0.6872150303898432,0.7496606145407649,-0.12545853286647396,-0.084005220353916693
TS-1K2,cmd1-8,30,1.041924177359514,1.1696889391311913,-0.16685950108909384,-0.07986494575344706
TS-3O15,qri1-ts6,23,0.9953221757434154,1.0494675806138334,-0.07641463086956604,-0.07729554495317485
TS-1G14,kre5-ts2,27,0.8672654491463315,0.94414471773034,-0.12252083233218164,-0.07507315561551378
TS-1G7,sec15-1,23,0.9096019182211292,0.9575705152297447,-0.07413548951155878,-0.07165309847366882
TS-2F9,nmd3-4,23,1.0030426947112097,1.0557172124315624,-0.07383325025389563,-0.07090484789703017
TS-3H11,cof1-5,30,1.1313662185137716,1.265697024987141,-0.16185257048411833,-0.0698917543493398
TS-3C9,rpt3-1,27,1.2158461236582097,1.3215620183694332,-0.12027398421822627,-0.06824162443085462
TS-2D20,cdc45-27,23,0.8973062052013118,0.9426101204084042,-0.07105305643557998,-0.0640219510695094
TS-1H15,sli15-3,23,0.6656011963375069,0.6990450531890049,-0.07071704488594921,-0.06319009078202589
TS-2K16,gpi1-1,33,0.9067620618957517,1.1224949101017672,-0.30788239151733304,-0.06139416119354272
TS-5D9,gfa1-97,33,0.7503801178634246,0.9283592649235795,-0.30702476329982115,-0.05804807207025655
TS-3B8,pre3-2,27,1.0822841564149392,1.1734995482115715,-0.11672759386095137,-0.05745884113178768
TS-1I21,ctf13-30,27,0.8309187377903693,0.9008193697360225,-0.11651698662911945,-0.05681849082816095
TS-1C14,pik1-104,30,1.1867894793462477,1.321077348351546,-0.15463853936885036,-0.055522289544643395
TS-1E4,sec8-9,27,1.1394392189044429,1.2348926077717532,-0.11605182846244107,-0.055404179597363885
TS-1O13,pgi1-2,27,1.14337276738227,1.2389305320286756,-0.11578973126986629,-0.05460727430885546
TS-2H3,mtr3-ts,33,0.60382313444212,0.7463230578089497,-0.3056286140164316,-0.05260090995939849
TS-1M12,cdc28-1,30,0.6714780879311003,0.7465282906244883,-0.15283501591161092,-0.05192989211397555
TS-5F3,rsc8-ts16,30,0.708589317218682,0.7870845760096059,-0.15154865095985817,-0.049367610969791795
TS-1O4,rsp5-1,27,0.9352106013077055,1.011961368466616,-0.11377932849113112,-0.0484946540603612
TS-1F11,nbp1-1,30,1.1576287118903372,1.2848832559257546,-0.15045233112605227,-0.04718387638161913
TS-2E18,taf5-20,23,0.8199974894539921,0.8573009205885201,-0.06417454523246388,-0.04699289265419479
TS-1O5,cdc23-4,23,0.8848977754662889,0.9245930736978439,-0.06330075351272689,-0.044829655610766184
TS-5D9,gfa1-97,30,0.8754322285387726,0.970214241882734,-0.1482917625451153,-0.04288028887473972
TS-3B7,gpi13-3,23,0.7133263408454449,0.7447990822909937,-0.06228050144530968,-0.04230382821274981
TS-1I5,sec5-24,30,1.0450121682883142,1.1573986538738237,-0.14735272558374915,-0.04100984246952501
TS-2I21,mps2-1,30,0.5474158832715282,0.6060685959354786,-0.1468182941994473,-0.039945320727860015
TS-5G2,rsc8-ts16,23,1.0175984976154322,1.0613576721983184,-0.06073662870773703,-0.03848167858507658
TS-2O17,pti1-ts7,27,0.6882472938868884,0.7429744358836019,-0.11037010108853214,-0.03812891408363925
TS-2L22,dcp2-7,27,0.9823211430357981,1.060279379473624,-0.11016700550427454,-0.03751140290933923
TS-2O8,tfc1-e447k,23,1.4889198088255293,1.5503552856932674,-0.05832897338942929,-0.032521071434966596
TS-3O14,cog2-1,23,1.029058940145783,1.070799695836178,-0.05735755378682124,-0.03011613806056137
TS-1D7,cdc48-3,30,0.551263932651848,0.6082049083510094,-0.14178974835605543,-0.029929074421062938
TS-3J6,spt16-ts,23,1.1090283547460555,1.1536260291735017,-0.05687434130904669,-0.028919853971163662
TS-3I13,ret2-1,30,1.108000376509953,1.2214395571132783,-0.14061201030871542,-0.027583164741717812
TS-3D3,ipl1-2,27,1.1355851902123562,1.2226275594676363,-0.10654000943468041,-0.02648353831886221
TS-3N21,ils1-1,23,1.1659571600395777,1.2115668595100964,-0.05535458195578721,-0.025157401597436006
TS-5C11,esp1-1,27,0.8023601740845987,0.863505162262503,-0.10594207381461435,-0.02466551786188131
TS-5D8,gfa1-97,23,1.1920260251921309,1.2381074079553875,-0.05471623791342643,-0.023577059912231614
TS-2D2,pcf11-2,27,0.5958555454909474,0.6406786506097927,-0.10462136220945277,-0.020649900401776583
TS-1C23,exo84-102,23,0.7268387639025382,0.7543008041840472,-0.05349737485067723,-0.02055953334537474
TS-5M7,rpn5-1,23,0.6342843589606924,0.6581723973381819,-0.053327502804111394,-0.02013898289213303
TS-1M21,cdc11-3,27,1.0001198964242821,1.0741088516198805,-0.10295730604322588,-0.015590345409164753
TS-3G22,bet2-1,23,1.3391735958697455,1.387396832567862,-0.05103376375321915,-0.014460397056663675
TS-3K22,mps1-3796,30,1.264771661028886,1.3877009769497475,-0.13380967670279992,-0.01403375085949399
TS-5M20,brl1-k405i,27,0.8922793668872585,0.9575224938944324,-0.10179988384093679,-0.012071208614984511
TS-2C10,mas1-1,30,1.1039855130495935,1.2093017751680883,-0.1314416864013147,-0.009317004736367485
TS-2B21,lcb2-19,23,0.7588091921896429,0.7849611249154179,-0.04887771743334628,-0.009122695678695947
TS-2E23,cet1-15,23,1.079123357349641,1.1157900821628157,-0.04820144765064122,-0.007448461633837606
TS-1K5,sec10-2,23,0.9212492785779134,0.9522290706745713,-0.04771199492629001,-0.006236728631100648
TS-2B4,rnt1-47,23,0.8829822273899016,0.9123046896874082,-0.04712608265563768,-0.004786191736042876
TS-3E6,stt4-4,23,1.198975554771794,1.23821220757443,-0.046452530638083314,-0.0031186860340109827
TS-5D8,gfa1-97,30,1.142444070699471,1.2486450643584095,-0.12822916119578162,-0.002918048710601437
TS-3D5,gaa1-ts,27,1.0835409861855232,1.1598603559013179,-0.09818863279105655,-0.0010912166833269596
TS-3K14,dbf4-3,27,1.0033585509474838,1.0738096479499597,-0.09789159338801168,-1.8806976726714703e-4
TS-1E19,cdc19-1,23,0.9548642865239912,0.9850458564229508,-0.04489055888503669,7.482711374264316e-4
TS-2M16,esa1-l254p,23,1.0349825844071918,1.0671072976568736,-0.04409455872487225,0.002718920428496747
TS-1E8,ceg1-c354,30,0.7598547601948885,0.8274447967992092,-0.12292387220365909,0.007649435991495824
TS-2G3,sec59-ts,23,1.1846110016326823,1.2193776557666378,-0.04172815312235322,0.008577406087627274
TS-5O13,rrp5-delta6,27,0.6829310312156449,0.7292815913775308,-0.09472266443013092,0.009447043911877563
TS-2K21,prp6-1,23,1.0916699016386515,1.1230261831808601,-0.040851193638018375,0.010748485532818406
TS-3K20,mps1-1,23,1.2683289361653496,1.30466421012898,-0.04074641981296371,0.011007872998298376
TS-3N10,pol12-ts,27,0.8259620750485126,0.8810156769500738,-0.09308123716231984,0.014437795844664422
TS-2M3,mcm10-43,23,0.9336477826375624,0.9586193464849411,-0.038075633539477016,0.01761991070864209
TS-2G21,mtr4-1,30,1.026689208011372,1.113839315552106,-0.11753060286330644,0.018392166751892182
TS-3F7,act1-155,23,0.9853191683202265,1.0112427338673131,-0.03746255466244989,0.019137703687646154
TS-3M18,alg1-1,30,1.2813426801789953,1.3896917454555124,-0.11709976993799905,0.01925033307499086
TS-1K13,irr1-1,23,1.009285317221069,1.0354321595423797,-0.03689535258108258,0.020541919962312728
TS-1E11,cdc12-1,23,1.3082947065235357,1.3420648006105407,-0.03676399912910376,0.020867110332837554
TS-5L11,brl1-2221,27,0.8114128908756364,0.86415998073281175,-0.09085134710361137,0.02121776614163792
TS-3D15,ufe1-1,27,1.2974033316388742,1.380915826222547,-0.0899916097073056,0.02383179367514176
TS-2O8,tfc1-e447k,30,1.124823625979484,1.2179229616044287,-0.11471427410857153,0.024001948061813026
TS-1C22,sec16-2,27,1.2052597430699978,1.2825863012889736,-0.08970459530838373,0.024704459613040533
TS-3J21,sly1-ts,23,1.176928145210257,1.2056784182297977,-0.034815993817057404,0.02568976675842464
TS-3C4,mcm10-1,23,0.9103709138714271,0.9323121365462047,-0.03435485387879564,0.026831406092054963
TS-4H10,pre2-75,30,0.7817022507308751,0.8455168488143434,-0.11320038452409226,0.027017430356633062
TS-2O20,prp28-101,30,1.1787475478285865,1.2749065571981975,-0.11312751005781295,0.02716258735160988
TS-1O22,uba1-1,23,0.671946354647235,0.687789325906465,-0.03361572241065766,0.0286612661556421
TS-5D6,tpi1-1670,23,1.2206802976540765,1.249317383415499,-0.033451924071628635,0.02906677999450787
TS-2B6,srv2-ts,27,0.9642664005986885,1.024883719153959,-0.08794770201505119,0.030046285456528876
TS-2D11,pol5-2,33,0.6059269197713624,0.7379901961482658,-0.2844152476083912,0.030164340946357105
TS-3K4,dbf2-1,23,1.411546059548606,1.4432248360058157,-0.032017622015190414,0.03261766663015476
TS-3C2,kin28-ts,23,1.124278458867805,1.1490859677841263,-0.03148456238925507,0.03393735678415005
TS-5J11,sdo1-vma1-ts,27,0.6706913561273623,0.7115556937967207,-0.0853153212361116,0.03805002690639723
TS-2B12,bms1-1,23,1.1368425373892856,1.1589834627017688,-0.027825114629408208,0.04299701342060268
TS-2L22,dcp2-7,23,0.7932745429720511,0.8076601423667022,-0.025924853880563856,0.04770146912923632
TS-2J12,sec39-2,30,1.0115646650043266,1.084960108635153,-0.1010438040050881,0.051231847112277934
TS-3E22,cdc7-4,23,0.9683236891125644,0.9834760334838599,-0.02239821134668446,0.05643234125344818
TS-1G14,kre5-ts2,23,0.8851896253308401,0.8982503389207191,-0.02112866261118037,0.059575349811491096
TS-1D21,act1-119,30,0.6887493405414702,0.735826757505608,-0.09537370736662185,0.06252598388322
TS-2H19,snu114-40,27,1.3297725029067955,1.4025835766167358,-0.07690165754100078,0.06363173203073652
TS-1N19,stu1-5,23,1.0870883735378793,1.101784891033137,-0.01937158688047308,0.06392532386471225
TS-1H14,orc2-3,30,0.977225898829031,1.04319689597167,-0.09423814265990926,0.06478788944279364
TS-3D9,cdc48-2,23,1.3220230295780722,1.33748838523343,-0.016777792694023862,0.07034675306851108
TS-1E5,prt1-1,23,1.4093545786737751,1.423901999668329,-0.014814186105576416,0.07520803341130096
TS-1N23,spc110-221,30,0.9979035208082605,1.061059043353509,-0.0885240889911838,0.07616958322439121
TS-2O20,prp28-101,33,1.0694855735035995,1.2919208045846227,-0.2725773893103663,0.07635047158573825
TS-3H11,cof1-5,27,1.0813208693879874,1.1369840299314844,-0.0724107694985667,0.07728625612524359
TS-3E4,sec8-9,33,1.2032991654685294,1.4529826330375153,-0.2720014862229913,0.07859739282431752
TS-3K5,rpo31-698,27,0.9916800249962368,1.0422908506747053,-0.07180425210639448,0.07913036942018659
TS-1I21,ctf13-30,23,0.7254707668169816,0.7319516708591349,-0.01282915176633887,0.08012236221314518
TS-3G22,bet2-1,30,1.2141524835408166,1.2885212125737464,-0.0857598117751162,0.08167568425612097
TS-2L22,dcp2-7,33,0.8485287636851084,1.0239483178344617,-0.2710783041323884,0.08219924440651087
TS-3O18,sec24-2,30,0.9075319924005845,0.9622906719962628,-0.0845151968915642,0.08415480438727077
TS-5M20,brl1-k405i,33,0.7476790704706047,0.9012409075971901,-0.2694607769942825,0.08851012580350892
TS-2M16,esa1-l254p,27,1.0468925541470135,1.0979186447323108,-0.06865136965510443,0.08871669377107254
TS-5F5,rsc8-ts21,23,1.084599231947767,1.091287621781874,-0.00886852214954117,0.0899276516303259
TS-3D11,kar2-159,23,0.6963140627166311,0.6997097797366656,-0.0070174904843545854,0.0945102314102032
TS-2G6,srb4-2,30,1.106373941911684,1.168370470963929,-0.07865180021773584,0.09583397111032986
TS-3M16,ndc1-4,30,0.7201773542696253,0.7595708895536373,-0.0768219922497976,0.09947872406114448
TS-2K16,gpi1-1,30,0.9234545164694125,0.9737471726261061,-0.07649826114110715,0.10012355670716226
TS-4D6,hym1-15,30,1.1011166786794921,1.1586953628281775,-0.07352745066000005,0.10604104666078107
TS-2C4,prp39-1,30,1.08699660787851,1.1429649626459042,-0.07242724190951809,0.10823252749379413
TS-5D7,tpi1-1670,23,1.162370664292066,1.1631508627077884,-9.679477223980175e-4,0.10948702130517829
TS-2H12,tim22-19,27,0.7997783393033061,0.8347092784155195,-0.06166605108519086,0.10995552222091193
TS-3F16,erg8-1,30,1.3337742066919724,1.4012330201389827,-0.07117722904724454,0.11072239973621381
TS-1B8,pre3-2,33,0.6404464834744018,0.7689303292934374,-0.2637372283036718,0.1108409022742418
TS-1E4,sec8-9,33,1.1332531793355667,1.3602527017277577,-0.26338324207620634,0.11222200126484126
TS-2N16,ssl1-t242i,23,0.8103256039313208,0.8102464641172004,1.4088917215446828e-4,0.11223215723544126
TS-1K4,dbf2-1,23,0.9538743836884039,0.9537071031045851,2.530005359646475e-4,0.11250971016905854
TS-5C19,rse1-1,27,1.0156537642241106,1.0592542042679836,-0.0606343366135313,0.11309244524789783
TS-2N21,tsc11-7,30,0.8924008278485572,0.9366639780935924,-0.0698320928213445,0.11340174604713898
TS-2B6,srv2-ts,30,0.9797313907558779,1.0276715769054463,-0.0689142430314787,0.11522999020643589
TS-2K4,enp1-1,23,0.7800003496247385,0.7787964953836194,0.00222809288471331,0.11739942568878395
TS-2L5,cus1-3,27,1.0413014904707691,1.0840585231225481,-0.05804934295777837,0.12095210637129009
TS-1O16,neo1-2,23,0.7760169022977943,0.7737398124278033,0.004239019832465562,0.12237785655136509
TS-3B8,pre3-2,23,1.0563698113726634,1.0520124772329738,0.005962597084306811,0.12664489876998003
TS-2J11,nop2-9,27,0.8030488377092498,0.8345404040804237,-0.05548739219916396,0.12874170567367674
TS-2G9,dad2-9,23,0.8482564393189583,0.8438736254629701,0.007472629699521403,0.1303832707598185
TS-1K22,mps1-3796,27,0.7310412081515113,0.7592593485977714,-0.05463270165124105,0.13134038828827058
TS-3M10,swd2-ts1,33,0.5542507141103723,0.6625006040210382,-0.25734052167963994,0.13579804573393522
TS-3O19,pds1-128,27,0.9406206334891593,0.9752147423603663,-0.052101515625298446,0.13903644756481848
TS-1H8,ssc1-2,30,0.7488121540526913,0.7779775084273302,-0.05511737360475509,0.14271166119933018
TS-3N16,cdc20-3,27,0.8974889896629095,0.9288431406141436,-0.04953531471021081,0.14683896944808908
TS-3C9,rpt3-1,33,1.0886262944815117,1.2981385568179606,-0.2539142025390558,0.1491660401342091
TS-2H6,luc7-1,23,1.597431303580856,1.5805184566177006,0.015355041529373913,0.14989767548206664
TS-2K21,prp6-1,30,1.310904753718534,1.3578929778808781,-0.05080310269414165,0.15130515948308168
TS-2L22,dcp2-7,30,0.8303528732019951,0.8596644409122742,-0.05004314297596087,0.15281890599302864
TS-2G3,sec59-ts,27,1.252160302051975,1.294130269134643,-0.04755984375985063,0.15284537963574357
TS-1L19,apc2-8,30,0.8634478615938368,0.8937888799254061,-0.049819359497161514,0.15326465522408952
TS-4D9,swd2-1,30,1.0802679966903674,1.1180502687530953,-0.04959127647815287,0.1537189686116846
TS-1I10,cdc24-4,23,1.0262630046539378,1.013979231531104,0.01737069773394612,0.154887814516412
TS-3I22,cmd1-3,30,0.7951036716178946,0.8223896299702008,-0.048673071188717595,0.1555479208825033
TS-2I8,rpa190-g728d,23,0.6188343569996275,0.6112653360535371,0.017751653222058843,0.1558309420434512
TS-3E8,ceg1-c354,30,0.9261512251077718,0.9577576976365723,-0.0484077949482169,0.1560763186036234
TS-5K15,sgv1-80,30,1.1021250343869493,1.1395089557716485,-0.04812006443543159,0.15664944247994758
TS-3E23,rpo21-1,23,1.1042391936782527,1.0898902176356065,0.018868171333595883,0.15859509428245716
TS-1G15,sec7-1,27,0.980528586401277,1.0111647607947571,-0.04438203742415077,0.16250748494063838
