A,n_a,P_a_est,ci95_a,Q,n_qa,P_qa_est,ci95_qa,P_q_diff,P_q_diff_ci95,P_q_diff_upr,P_q_diff_lwr
swi4,48,0.7111322459078431,0.0347844358137254,rev7,4,0.7116073818905934,0.058255035399740494,4.7513598275028546e-4,0.06784987932416829,0.06832501530691858,-0.067374743341418
swi4,48,0.7111322459078431,0.0347844358137254,rph1,4,0.700898755016738,0.09737441416002494,-0.010233490891105035,0.10340083900959048,0.09316734811848544,-0.11363432990069551
swi4,48,0.7111322459078431,0.0347844358137254,rrm3,4,0.6888316060388257,0.08174808282520676,-0.022300639869017425,0.08884090285716398,0.06654026298814655,-0.1111415427261814
swi4,48,0.7111322459078431,0.0347844358137254,rtt101,6,0.707834564139883,0.35218580622017004,-0.003297681767960081,0.3538994194369784,0.3506017376690183,-0.35719710120493847
swi4,48,0.7111322459078431,0.0347844358137254,rtt107,4,0.684016759138838,0.1959191216772693,-0.027115486769005104,0.19898306263014406,0.17186757586113896,-0.22609854939914917
swi4,48,0.7111322459078431,0.0347844358137254,rtt109,4,0.4929795310250693,0.17499665312147875,-0.21815271488277377,0.1784202499118257,-0.03973246497094807,-0.39657296479459947
swi4,48,0.7111322459078431,0.0347844358137254,saw1,4,0.6422874757844579,0.2354129548920058,-0.06884477012338519,0.23796893979228623,0.16912416966890104,-0.3068137099156714
swi4,48,0.7111322459078431,0.0347844358137254,sgs1,5,0.6675505384408852,0.11199012362425052,-0.043581707466957886,0.11726783345936811,0.07368612599241023,-0.160849540926326
swi4,48,0.7111322459078431,0.0347844358137254,shu1,4,0.6051135050119867,0.20737466971783536,-0.10601874089585639,0.21027175420265196,0.10425301330679557,-0.3162904950985084
swi4,48,0.7111322459078431,0.0347844358137254,shu2,2,0.4424450145700665,0.004528858437403549,-0.26868723133777656,0.03507802066287697,-0.2336092106748996,-0.3037652520006535
swi4,48,0.7111322459078431,0.0347844358137254,sin4,4,0.7358256155855083,0.10107975980397198,0.024693369677665222,0.10689749677568625,0.13159086645335147,-0.08220412709802102
swi4,48,0.7111322459078431,0.0347844358137254,siz1,4,0.4535485302937595,0.09527083526220616,-0.25758371561408355,0.10142233001877647,-0.15616138559530707,-0.35900604563286004
swi4,48,0.7111322459078431,0.0347844358137254,sky1,4,0.8363237473660055,0.6402343194589519,0.12519150145816238,0.6411785560886659,0.7663700575468283,-0.5159870546305035
swi4,48,0.7111322459078431,0.0347844358137254,slx4,4,0.6918250955632382,0.09777734536632038,-0.01930715034460484,0.10378037503190994,0.0844732246873051,-0.12308752537651478
swi4,48,0.7111322459078431,0.0347844358137254,slx5,4,0.35860117633189265,0.2514833821875535,-0.35253106957595043,0.2538776250309788,-0.0986534445449716,-0.6064086946069293
swi4,48,0.7111322459078431,0.0347844358137254,snf2,2,0.18489222612099337,0.8344195943337792,-0.5262400197868498,0.8351443087173784,0.3089042889305287,-1.3613843285042282
swi4,48,0.7111322459078431,0.0347844358137254,sod1,4,0.03069471706981925,0.04504210531778104,-0.6804375288380238,0.05691000110997417,-0.6235275277280496,-0.7373475299479979
swi4,48,0.7111322459078431,0.0347844358137254,srs2,2,0.6371307735751277,0.19408891227668654,-0.07400147233271537,0.19718129435528742,0.12317982202257205,-0.2711827666880028
swi4,48,0.7111322459078431,0.0347844358137254,tdp1,4,0.7599105421465843,0.21725606418240886,0.04877829623874119,0.22002307696900827,0.26880137320774944,-0.17124478073026708
swi4,48,0.7111322459078431,0.0347844358137254,top3,6,0.6970658288910787,0.06641003387383938,-0.014066417016764365,0.07496832380414863,0.06090190678738426,-0.08903474082091299
swi4,48,0.7111322459078431,0.0347844358137254,trm10,2,0.8385111684346837,0.31612387045318524,0.12737892252684058,0.3180318513060939,0.4454107738329345,-0.19065292877925333
swi4,48,0.7111322459078431,0.0347844358137254,ubc13,4,0.7998776991858758,0.11891372775926605,0.08874545327803274,0.12389685881604917,0.2126423120940819,-0.035151405538016434
swi4,48,0.7111322459078431,0.0347844358137254,vps41,3,0.5842925868796923,0.1399227907369498,-0.12683965902815075,0.14418163663412698,0.017341977605976222,-0.27102129566227773
swi4,48,0.7111322459078431,0.0347844358137254,wss1,4,0.8533832802723689,0.31951506203271757,0.1422510343645258,0.3214029119977766,0.4636539463623024,-0.1791518776332508
swi4,48,0.7111322459078431,0.0347844358137254,xrs2,4,0.6751918517026773,0.1999681804406769,-0.035940394205165815,0.20297100818499744,0.16703061397983163,-0.23891140239016326
swi4,48,0.7111322459078431,0.0347844358137254,yku70,4,0.6069527911170969,0.1691379516270132,-0.1041794547907462,0.17267774510764564,0.06849829031689944,-0.27685719989839186
swi4,48,0.7111322459078431,0.0347844358137254,yps1,4,0.635628253938385,0.31520227024742226,-0.07550399196945812,0.317115796112411,0.24161180414295286,-0.3926197880818691
swi5,47,0.8719474422397053,0.01821921088808091,aft1,2,0.7233112213344477,0.16044868917584804,-0.14863622090525763,0.16147978667199267,0.012843565766735038,-0.31011600757725033
swi5,47,0.8719474422397053,0.01821921088808091,asf1,3,0.8317918279938732,0.07035073301451772,-0.04015561424583214,0.07267162638240814,0.032516012136576,-0.11282724062824027
swi5,47,0.8719474422397053,0.01821921088808091,chc1,2,NA,NA,NA,NA,NA,NA
swi5,47,0.8719474422397053,0.01821921088808091,csm3,4,0.8826016085103278,0.06819481664881721,0.010654166270622434,0.07058663232617181,0.08124079859679424,-0.059932466055549374
swi5,47,0.8719474422397053,0.01821921088808091,ctf18,5,0.7014483666890866,0.25349301357817033,-0.17049907555061872,0.2541469015713684,0.08364782602074966,-0.4246459771219871
swi5,47,0.8719474422397053,0.01821921088808091,ctf4,4,0.6559328885564726,0.196038248615114,-0.21601455368323275,0.19688304793827632,-0.019131505744956423,-0.41289760162150907
swi5,47,0.8719474422397053,0.01821921088808091,ctf8,2,0.7925359403532076,1.9539584796276817,-0.0794115018864977,1.9540434180832078,1.87463191619671,-2.0334549199697056
swi5,47,0.8719474422397053,0.01821921088808091,dbf2,2,0,0,-0.8719474422397053,0.01821921088808091,-0.8537282313516245,-0.8901666531277862
swi5,47,0.8719474422397053,0.01821921088808091,dcc1,5,0.6063949227287044,0.4829597788989711,-0.2655525195110009,0.48330330816116646,0.21775078865016556,-0.7488558276721673
swi5,47,0.8719474422397053,0.01821921088808091,ddc1,3,0.8472998059175124,0.11889145749230345,-0.024647636322192912,0.12027933450941838,0.09563169818722547,-0.1449269708316113
swi5,47,0.8719474422397053,0.01821921088808091,def1,2,14.980913583198776,184.20734477339818,14.10896614095907,184.20734567439277,198.31631181535184,-170.0983795334337
swi5,47,0.8719474422397053,0.01821921088808091,dhh1,2,NA,NA,NA,NA,NA,NA
swi5,47,0.8719474422397053,0.01821921088808091,dia2,4,0.5665034421574564,0.12373087843670816,-0.3054440000822489,0.12506506276376236,-0.18037893731848656,-0.4305090628460113
swi5,47,0.8719474422397053,0.01821921088808091,erg2,4,0.8584599255502665,0.2885130567746492,-0.013487516689438817,0.28908774372988616,0.27560022704044734,-0.302575260419325
swi5,47,0.8719474422397053,0.01821921088808091,esc2,4,0.9371783161455723,0.062175090846251974,0.06523087390586702,0.06478951741697149,0.1300203913228385,4.4135648889552515e-4
swi5,47,0.8719474422397053,0.01821921088808091,exo1,6,0.894537554834323,0.04890891311926726,0.02259011259461763,0.05219215868205107,0.0747822712766687,-0.029602046087433442
swi5,47,0.8719474422397053,0.01821921088808091,gpx2,3,0.8655962704447564,0.31043957633681707,-0.006351171794948929,0.31097374519654686,0.30462257340159793,-0.3173249169914958
swi5,47,0.8719474422397053,0.01821921088808091,hpc2,4,0.8556479439759758,0.13235143853878273,-0.01629949826372956,0.13359956185807478,0.11730006359434522,-0.14989906012180435
swi5,47,0.8719474422397053,0.01821921088808091,hrq1,4,0.8860046889054276,0.07899810084184439,0.014057246665722278,0.08107181743369629,0.09512906409941857,-0.06701457076797401
swi5,47,0.8719474422397053,0.01821921088808091,ina1,4,0.8377531363245734,0.13357975416890358,-0.03419430591513195,0.1348165062935881,0.10062220037845615,-0.16901081220872005
swi5,47,0.8719474422397053,0.01821921088808091,irc21,4,0.89659437039327,0.0769792694622605,0.024646928153564618,0.07910592627817259,0.10375285443173721,-0.05445899812460797
swi5,47,0.8719474422397053,0.01821921088808091,mlh1,4,0.8738385089464611,0.09601533992164689,0.0018910667067557618,0.09772863012267062,0.09961969682942638,-0.09583756341591486
swi5,47,0.8719474422397053,0.01821921088808091,mlh3,4,0.912711707202546,0.08606810671439744,0.04076426496284069,0.08797532971683182,0.1287395946796725,-0.04721106475399113
swi5,47,0.8719474422397053,0.01821921088808091,mms1,2,0.8442382985032766,0.17608537096083665,-0.027709143736428743,0.17702541487537835,0.1493162711389496,-0.2047345586118071
swi5,47,0.8719474422397053,0.01821921088808091,mms2,4,0.827904293825932,0.10128431721606855,-0.044043148413773325,0.10290992449375116,0.05886677607997784,-0.1469530729075245
swi5,47,0.8719474422397053,0.01821921088808091,mms22,4,0.7665178608497689,0.10957018056184922,-0.10542958138993641,0.11107458806469014,0.005645006674753733,-0.21650416945462655
swi5,47,0.8719474422397053,0.01821921088808091,mph1,4,0.8664313182441586,0.11706664337625985,-0.0055161239955466845,0.1184758989700807,0.11295977497453402,-0.12399202296562739
swi5,47,0.8719474422397053,0.01821921088808091,mre11,4,0.780020412969999,0.1662576406967123,-0.0919270292697063,0.16725293042401815,0.07532590115431184,-0.2591799596937244
swi5,47,0.8719474422397053,0.01821921088808091,mus81,6,0.9050764526240593,0.04237778711833155,0.03312901038435401,0.04612826125523261,0.07925727163958662,-0.012999250870878602
swi5,47,0.8719474422397053,0.01821921088808091,nup84,4,0.6830695481471386,0.06567801875029208,-0.18887789409256672,0.06815821148143549,-0.12071968261113124,-0.2570361055740022
swi5,47,0.8719474422397053,0.01821921088808091,pif1,3,0.6781443162795662,1.1742789056617655,-0.19380312596013916,1.1744202348084685,0.9806171088483293,-1.3682233607686076
swi5,47,0.8719474422397053,0.01821921088808091,pol30-RR,6,0.6798336141828234,0.2642765762924811,-0.19211382805688193,0.26490384750369317,0.07279001944681124,-0.4570176755605751
swi5,47,0.8719474422397053,0.01821921088808091,pol32,4,0.34306551417687703,0.3191741613737182,-0.5288819280628283,0.31969373615071134,-0.20918819191211696,-0.8485756642135396
swi5,47,0.8719474422397053,0.01821921088808091,pso2,4,0.8788306083794256,0.060454877934102084,0.006883166139720287,0.0631405726249893,0.07002373876470959,-0.056257406485269015
swi5,47,0.8719474422397053,0.01821921088808091,psy2,4,0.7763714236640368,0.12694280769734914,-0.09557601857566855,0.12824358101468677,0.03266756243901822,-0.22381959959035533
swi5,47,0.8719474422397053,0.01821921088808091,psy4,4,0.8604660667723337,0.17283265923221788,-0.011481375467371602,0.17379029818336902,0.16230892271599742,-0.18527167365074063
swi5,47,0.8719474422397053,0.01821921088808091,rad1,5,0.9099740491710085,0.06969471226160585,0.03802660693130322,0.0720367445309156,0.11006335146221882,-0.03401013759961238
swi5,47,0.8719474422397053,0.01821921088808091,rad10,4,0.8826320230700454,0.05979486887801091,0.010684580830340074,0.06250892727861264,0.07319350810895271,-0.051824346448272565
swi5,47,0.8719474422397053,0.01821921088808091,rad14,5,0.8567483269888264,0.04664936285794941,-0.015199115250878914,0.050080961456795095,0.03488184620591618,-0.06528007670767401
swi5,47,0.8719474422397053,0.01821921088808091,rad18,6,0.957957411248006,0.05482084227341822,0.08600996900830071,0.05776906086263965,0.14377902987094038,0.02824090814566106
swi5,47,0.8719474422397053,0.01821921088808091,rad2,4,0.8692384431994888,0.1483513855659326,-0.0027089990402164865,0.14946596015386368,0.1467569611136472,-0.15217495919408017
swi5,47,0.8719474422397053,0.01821921088808091,rad23,4,0.9386696712650715,0.0625476686226138,0.06672222902536618,0.06514714495285785,0.131869373978224,0.0015750840725083232
swi5,47,0.8719474422397053,0.01821921088808091,rad27,2,0.7247498638949081,0.3112980739305423,-0.1471975783447972,0.31183077217979904,0.16463319383500186,-0.45902835052459623
swi5,47,0.8719474422397053,0.01821921088808091,rad28,4,0.9350224892946166,0.06732594521851097,0.06307504705491129,0.06974756300366562,0.13282261005857693,-0.006672515948754329
swi5,47,0.8719474422397053,0.01821921088808091,rad4,4,0.7940962063671623,0.39753163205660014,-0.07785123587254306,0.3979489139713394,0.32009767809879636,-0.47580014984388247
swi5,47,0.8719474422397053,0.01821921088808091,rad5,4,0.9168003963659932,0.08972557066937442,0.04485295412628787,0.09155663644613245,0.1364095905724203,-0.04670368231984458
swi5,47,0.8719474422397053,0.01821921088808091,rad50,4,0.5066448021524151,0.4243451733120614,-0.3653026400872902,0.42473611308508696,0.05943347299779678,-0.7900387531723772
swi5,47,0.8719474422397053,0.01821921088808091,rad51,4,0.8739700554139137,0.06145256293832042,0.0020226131742083764,0.06409646743052692,0.0661190806047353,-0.06207385425631855
swi5,47,0.8719474422397053,0.01821921088808091,rad54,5,0.8182156480570011,0.049805810912898575,-0.05373179418270424,0.05303355962101519,-6.982345616890484e-4,-0.10676535380371943
swi5,47,0.8719474422397053,0.01821921088808091,rad55,2,0.7141643571796517,1.8923533883732684,-0.15778308506005367,1.8924410918528414,1.7346580067927877,-2.050224176912895
swi5,47,0.8719474422397053,0.01821921088808091,rad57,6,0.9128661886406091,0.15826770722068284,0.04091874640090376,0.15931292098971805,0.20023166739062181,-0.1183941745888143
swi5,47,0.8719474422397053,0.01821921088808091,rad6,2,0.7187833308681109,0.7482371273772047,-0.15316411137159447,0.7484589089796951,0.5952947976081007,-0.9016230203512896
swi5,47,0.8719474422397053,0.01821921088808091,rad61,3,0.890837947227782,0.1914454349136851,0.01889050498807665,0.19231041104078167,0.21120091602885832,-0.17341990605270502
swi5,47,0.8719474422397053,0.01821921088808091,rdh54,3,0.8265707460575268,0.07721144891680974,-0.045376696182178544,0.07933188192156723,0.03395518573938869,-0.12470857810374578
swi5,47,0.8719474422397053,0.01821921088808091,rev1,4,0.870269002999637,0.062355241000989124,-0.0016784392400682746,0.06496241779425856,0.06328397855419028,-0.06664085703432683
swi5,47,0.8719474422397053,0.01821921088808091,rev3,5,0.8729237483816652,0.04098197938524624,9.763061419598706e-4,0.04484932864288064,0.04582563478484051,-0.04387302250092077
swi5,47,0.8719474422397053,0.01821921088808091,rev7,4,0.9277812816527155,0.07323267251935622,0.05583383941301012,0.07546498505738697,0.1312988244703971,-0.019631145644376846
swi5,47,0.8719474422397053,0.01821921088808091,rph1,4,0.8833795704120968,0.01677797844904713,0.011432128172391476,0.024767725091761172,0.03619985326415265,-0.013335596919369697
swi5,47,0.8719474422397053,0.01821921088808091,rrm3,4,0.8478710887221136,0.06814099551630952,-0.024076353517591742,0.07053463628131984,0.0464582827637281,-0.09461098979891158
swi5,47,0.8719474422397053,0.01821921088808091,rtt101,6,0.8275690997708498,0.07994315798659629,-0.044378342468855525,0.08199297624951944,0.03761463378066392,-0.12637131871837498
swi5,47,0.8719474422397053,0.01821921088808091,rtt107,3,0.8465968850593433,0.195777813850604,-0.025350557180362054,0.19662373214214535,0.1712731749617833,-0.2219742893225074
swi5,47,0.8719474422397053,0.01821921088808091,rtt109,3,0.8555245571461141,0.2471703759499731,-0.016422885093591244,0.24784094575480342,0.23141806066121218,-0.26426383084839467
swi5,47,0.8719474422397053,0.01821921088808091,saw1,4,0.8978906637255799,0.019784265381717493,0.02594322148587458,0.026895293307167913,0.052838514793042496,-9.520718212933342e-4
swi5,47,0.8719474422397053,0.01821921088808091,sgs1,5,0.9423552198552669,0.05435579353403535,0.0704077776155616,0.05732793329694561,0.1277357109125072,0.013079844318615995
swi5,47,0.8719474422397053,0.01821921088808091,shu1,4,0.8715654051020723,0.14447082974669195,-3.8203713763307334e-4,0.14561511011252237,0.1452330729748893,-0.14599714725015545
swi5,47,0.8719474422397053,0.01821921088808091,shu2,2,0.7346862755293511,1.9631143540435427,-0.13726116671035427,1.963198896367146,1.8259377296567918,-2.1004600630775005
swi5,47,0.8719474422397053,0.01821921088808091,sin4,4,0.9363281795338696,0.19285863806549366,0.06438073729416427,0.19371730413636631,0.2580980414305306,-0.12933656684220204
swi5,47,0.8719474422397053,0.01821921088808091,siz1,4,0.9254139396529639,0.0702860160146226,0.053466497413258596,0.07260897804398675,0.12607547545724535,-0.019142480630728154
swi5,47,0.8719474422397053,0.01821921088808091,sky1,4,0.9643612432209214,0.03409119002434214,0.0924138009812161,0.0386542220547791,0.13106802303599518,0.053759578926437
swi5,47,0.8719474422397053,0.01821921088808091,slx4,4,0.8980528452027013,0.1262375164125158,0.026105402962996016,0.12754548284978406,0.15365088581278008,-0.10144007988678805
swi5,47,0.8719474422397053,0.01821921088808091,slx5,4,0.9374198761346251,0.1327238424456627,0.06547243389491975,0.13396849629269364,0.19944093018761339,-0.0684960623977739
swi5,47,0.8719474422397053,0.01821921088808091,slx8,3,0.9747048897829182,0.19389584982287206,0.10275744754321292,0.19474994280851052,0.29750739035172347,-0.0919924952652976
swi5,47,0.8719474422397053,0.01821921088808091,snf2,2,0.40315051121265544,0.34842213382398446,-0.4687969310270499,0.34889815560395687,-0.11989877542309302,-0.8176950866310068
swi5,47,0.8719474422397053,0.01821921088808091,sod1,4,0.796906231831344,0.4588059691772443,-0.07504121040836131,0.45916756962796795,0.38412635921960664,-0.5342087800363293
swi5,47,0.8719474422397053,0.01821921088808091,srs2,2,0.9055204999354479,0.33248968907181004,0.03357305769574259,0.33298848776564827,0.36656154546139086,-0.2994154300699057
swi5,47,0.8719474422397053,0.01821921088808091,swi4,5,0.9628127053611913,0.33909035072209265,0.09086526312148602,0.3395794540283852,0.4304447171498712,-0.24871419090689917
swi5,47,0.8719474422397053,0.01821921088808091,tdp1,4,0.7466993465586965,0.43716078952042425,-0.1252480956810088,0.4375402787624301,0.3122921830814213,-0.562788374443439
swi5,47,0.8719474422397053,0.01821921088808091,top3,4,0.9271181993453301,0.059884565339675476,0.0551707571056248,0.06259473469315313,0.11776549179877793,-0.00742397758752833
swi5,47,0.8719474422397053,0.01821921088808091,trm10,2,0.9022213895765536,0.23877295503466384,0.030273947336848295,0.23946704095004384,0.26974098828689214,-0.20919309361319555
swi5,47,0.8719474422397053,0.01821921088808091,ubc13,4,0.9092105459085809,0.07122761434902923,0.03726310366887553,0.07352083168217291,0.11078393535104844,-0.03625772801329738
swi5,47,0.8719474422397053,0.01821921088808091,vps41,4,0.8350748133226163,0.31733089473823256,-0.03687262891708898,0.31785348259969026,0.2809808536826013,-0.35472611151677924
swi5,47,0.8719474422397053,0.01821921088808091,wss1,4,0.9107136432742535,0.07539434103202458,0.0387662010345482,0.07756446547896526,0.11633066651351345,-0.03879826444441706
swi5,47,0.8719474422397053,0.01821921088808091,xrs2,4,0.8897756361016556,0.2429735816032659,0.017828193861950226,0.24365570176481255,0.2614838956267628,-0.22582750790286232
swi5,47,0.8719474422397053,0.01821921088808091,yku70,4,0.8772614585759779,0.0876853079146927,0.005314016336272598,0.0895580977325827,0.0948721140688553,-0.08424408139631011
swi5,47,0.8719474422397053,0.01821921088808091,yps1,4,0.91911276219078,0.05871757573541223,0.04716531995107465,0.06147921067831171,0.10864453062938637,-0.014313890727237065
tda5,67,1.0319441299847414,0.031113944847594215,asf1,6,1.060536411919976,0.06707905736645246,0.028592281935234665,0.07394374551746047,0.10253602745269513,-0.045351463582225804
tda5,67,1.0319441299847414,0.031113944847594215,csm2,4,1.0004277263979966,0.14589368407212716,-0.03151640358674479,0.14917454412907313,0.11765814054232834,-0.18069094771581792
tda5,67,1.0319441299847414,0.031113944847594215,csm3,6,0.9824705029116494,0.07467029464532224,-0.049473627073092,0.08089332770011612,0.03141970062702412,-0.13036695477320812
tda5,67,1.0319441299847414,0.031113944847594215,ctf18,5,1.0064257871967677,0.23312693423815206,-0.025518342787973713,0.23519405823969874,0.20967571545172503,-0.26071240102767246
tda5,67,1.0319441299847414,0.031113944847594215,ctf4,6,1.0039875695529958,0.13394772765765103,-0.027956560431745547,0.13751389496566296,0.10955733453391742,-0.1654704553974085
tda5,67,1.0319441299847414,0.031113944847594215,dbf2,2,0.5177140392384274,6.578180577355437,-0.514230090746314,6.578254159414965,6.064024068668651,-7.092484250161279
tda5,67,1.0319441299847414,0.031113944847594215,dcc1,4,0.46475898342417404,0.8542462069654292,-0.5671851465605673,0.8548126459516155,0.28762749939104826,-1.4219977925121827
tda5,67,1.0319441299847414,0.031113944847594215,ddc1,5,0.9413625292672626,0.056243524246758846,-0.09058160071747878,0.06427605762393089,-0.026305543093547892,-0.1548576583414097
tda5,67,1.0319441299847414,0.031113944847594215,def1,2,25.425405740162894,639.1218183354317,24.393461610178154,639.1218190927816,663.5152807029598,-614.7283574826034
tda5,67,1.0319441299847414,0.031113944847594215,dhh1,2,NA,NA,NA,NA,NA,NA
tda5,67,1.0319441299847414,0.031113944847594215,dia2,5,1.1161195975387963,0.09397853153202886,0.08417546755405492,0.09899516126001148,0.1831706288140664,-0.014819693705956566
tda5,67,1.0319441299847414,0.031113944847594215,erg2,4,0.8042382532975904,0.21819704327307646,-0.22770587668715103,0.22040423602347559,-0.007301640663675446,-0.4481101127106266
tda5,67,1.0319441299847414,0.031113944847594215,esc2,4,0.9735812454698284,0.024035465137939974,-0.058362884514913005,0.03931642339247382,-0.019046461122439184,-0.09767930790738683
tda5,67,1.0319441299847414,0.031113944847594215,exo1,10,1.0079318580354877,0.06512452730456289,-0.024012271949253705,0.0721753532767377,0.048163081327483995,-0.0961876252259914
tda5,67,1.0319441299847414,0.031113944847594215,gpx2,4,0.9979377419920075,0.070528479547283765,-0.03400638799273392,0.07708660059459593,0.04308021260186201,-0.11109298858732986
tda5,67,1.0319441299847414,0.031113944847594215,hpc2,4,0.960048963341634,0.08819470314339657,-0.07189516664310736,0.09352210020380733,0.021626933560699974,-0.16541726684691468
tda5,67,1.0319441299847414,0.031113944847594215,hrq1,8,1.1093388919831866,0.080457324427973,0.0773947619984452,0.0862638894212824,0.16365865141972757,-0.0088691274228372
tda5,67,1.0319441299847414,0.031113944847594215,irc21,5,0.7815860451742368,0.36933603779877805,-0.2503580848105046,0.37064428550954287,0.12028620069903828,-0.6210023703200475
tda5,67,1.0319441299847414,0.031113944847594215,mlh1,4,0.9591900825256431,0.12809540974156786,-0.0727540474590983,0.1318199968170205,0.0590659493579222,-0.2045740442761188
tda5,67,1.0319441299847414,0.031113944847594215,mlh3,7,1.114027087090673,0.10450910768510671,0.08208295710593161,0.10904233651713616,0.19112529362306777,-0.026959379411204548
tda5,67,1.0319441299847414,0.031113944847594215,mms1,2,0.9839457209231302,0.6740358596764225,-0.047998409061611236,0.6747535977627042,0.6267551887010929,-0.7227520068243154
tda5,67,1.0319441299847414,0.031113944847594215,mms2,5,0.9655557755604383,0.08069197842286267,-0.06638835442430313,0.08648278988200409,0.020094435457700954,-0.15287114430630722
tda5,67,1.0319441299847414,0.031113944847594215,mms22,4,1.1323741185989156,0.1903726049253872,0.10042998861417418,0.19289843511562424,0.2933284237297984,-0.09246844650145006
tda5,67,1.0319441299847414,0.031113944847594215,mph1,8,1.0274569030992435,0.11330588613978043,-0.0044872268854978525,0.11750021871426462,0.11301299182876677,-0.12198744559976248
tda5,67,1.0319441299847414,0.031113944847594215,mre11,3,0.890326259684675,0.14999127172353538,-0.14161787030006634,0.15318439593255756,0.01156652563249122,-0.2948022662326239
tda5,67,1.0319441299847414,0.031113944847594215,mus81,6,1.0445800489087773,0.0709598332120746,0.012635918924035927,0.07748145257714635,0.09011737150118228,-0.06484553365311042
tda5,67,1.0319441299847414,0.031113944847594215,nup84,4,0.8292410654937882,0.08617554930940659,-0.2027030644909532,0.09162042819566552,-0.1110826362952877,-0.2943234926866187
tda5,67,1.0319441299847414,0.031113944847594215,pif1,4,0.9272922071002506,0.10306659125440273,-0.10465192288449077,0.10766057679940816,0.003008653914917392,-0.21231249968389893
tda5,67,1.0319441299847414,0.031113944847594215,pol30-RR,5,0.980726276469811,0.08803116281298835,-0.051217853514930356,0.09336789164475119,0.042150038129820835,-0.14458574515968153
tda5,67,1.0319441299847414,0.031113944847594215,pol32,4,0.4659977434185089,0.44392238716862303,-0.5659463865662324,0.44501141939670263,-0.12093496716952978,-1.010957805962935
tda5,67,1.0319441299847414,0.031113944847594215,pso2,7,1.0759250603578958,0.06475075507464946,0.043980930373154425,0.0718382756385228,0.11581920601167722,-0.027857345265368372
tda5,67,1.0319441299847414,0.031113944847594215,psy2,8,1.0775995940741514,0.081638354745367,0.045655464089410014,0.08736646112501938,0.1330219252144294,-0.04171099703560936
tda5,67,1.0319441299847414,0.031113944847594215,psy4,8,1.065988173012213,0.053571042916550876,0.03404404302747155,0.06195106297026767,0.09599510599773922,-0.027907019942796124
tda5,67,1.0319441299847414,0.031113944847594215,rad1,9,1.0876853889692688,0.12059018448391472,0.05574125898452742,0.12453943214036156,0.18028069112488898,-0.06879817315583414
tda5,67,1.0319441299847414,0.031113944847594215,rad10,6,1.1187176121599802,0.040928374767907276,0.08677348217523884,0.05141215250426112,0.13818563467949996,0.035361329670977715
tda5,67,1.0319441299847414,0.031113944847594215,rad14,7,1.0557657265872336,0.13056780635227452,0.023821596602492168,0.13422380422124905,0.15804540082374122,-0.11040220761875688
tda5,67,1.0319441299847414,0.031113944847594215,rad18,7,1.0181752913665825,0.11451964230790722,-0.013768838618158918,0.11867108341255736,0.10490224479439844,-0.13243992203071628
tda5,67,1.0319441299847414,0.031113944847594215,rad2,4,0.9620614461316503,0.14760237098987009,-0.06988268385309104,0.15084607215904025,0.08096338830594921,-0.2207287560121313
tda5,67,1.0319441299847414,0.031113944847594215,rad23,4,0.9930790248911914,0.021435211666917975,-0.03886510509355001,0.037782877910301,-0.0010822271832490113,-0.076647983003851
tda5,67,1.0319441299847414,0.031113944847594215,rad27,3,0.8356884122735885,0.187587229545435,-0.1962557177111529,0.19015006245728885,-0.006105655253864056,-0.38640578016844174
tda5,67,1.0319441299847414,0.031113944847594215,rad28,4,0.9383513181260593,0.04894416122201111,-0.09359281185868207,0.05799662474407757,-0.0355961871146045,-0.15158943660275964
tda5,67,1.0319441299847414,0.031113944847594215,rad4,4,1.0390763909347729,0.030713917827066884,0.007132260950031499,0.04371981601364479,0.05085207696367629,-0.03658755506361329
tda5,67,1.0319441299847414,0.031113944847594215,rad5,7,1.13933207304488,0.08152828866513605,0.10738794306013855,0.0872636202357253,0.19465156329586386,0.020124322824413246
tda5,67,1.0319441299847414,0.031113944847594215,rad50,4,0.9360130997768278,0.1097970474338301,-0.0959310302079136,0.11412041530403697,0.01818938509612336,-0.21005144551195057
tda5,67,1.0319441299847414,0.031113944847594215,rad51,4,0.9683861177990676,0.08198960589138386,-0.0635580121856738,0.08769477201181142,0.02413675982613761,-0.15125278419748522
tda5,67,1.0319441299847414,0.031113944847594215,rad52,4,0.9574635964533629,0.1797328413950218,-0.07448053353137851,0.182406063056871,0.10792552952549248,-0.2568865965882495
tda5,67,1.0319441299847414,0.031113944847594215,rad54,8,1.0107011257296277,0.12269222021706314,-0.021243004255113718,0.12657590001959873,0.10533289576448501,-0.14781890427471245
tda5,67,1.0319441299847414,0.031113944847594215,rad55,2,0.9529528064029363,0.20714854901166163,-0.07899132358180505,0.2094721912847047,0.13048086770289966,-0.2884635148665098
tda5,67,1.0319441299847414,0.031113944847594215,rad57,6,0.994882825416534,0.09551361559086899,-0.03706130456820744,0.10045361281317575,0.0633923082449683,-0.1375149173813832
tda5,67,1.0319441299847414,0.031113944847594215,rad6,3,3.3043589114373093,1.3477403502526843,2.272414781452568,1.348099450805914,3.620514232258482,0.9243153306466538
tda5,67,1.0319441299847414,0.031113944847594215,rad61,5,0.9834586431544616,0.05498726024966222,-0.048485486830279756,0.06317971473299967,0.014694227902719917,-0.11166520156327943
