orf,gene,alleles,MATa_hit,TS_hit,tSNE1,tSNE2
YPR023C,eaf3,eaf3,FALSE,FALSE,25.448879753334694,9.947247565384659
YJR082C,eaf6,eaf6,FALSE,FALSE,19.396398659562465,3.253260726962631
YNL136W,eaf7,eaf7,FALSE,FALSE,29.405259543605307,2.1441186976908346
YKL204W,eap1,eap1,FALSE,FALSE,8.07598992399988,-16.921149695277066
YMR171C,ear1,ear1,FALSE,FALSE,-13.763056234520361,20.519608458021512
YKL172W,ebp2,ebp2-1,FALSE,FALSE,-26.095779091380816,-15.321046880960857
YDR206W,ebs1,ebs1,FALSE,FALSE,-10.34133983333921,11.94142580886596
YLR284C,eci1,eci1,FALSE,FALSE,-6.138018208766655,1.5098444513169493
YGR146C,ecl1,ecl1,FALSE,FALSE,9.819872779023996,3.2250951291055037
YAL059W,ecm1,ecm1,FALSE,FALSE,22.255108678061305,3.3724520410630543
YEL030W,ecm10,ecm10,FALSE,FALSE,4.9927758817837855,10.386337141297084
YDR446W,ecm11,ecm11,FALSE,FALSE,-9.92316896730645,9.148512391939589
YHR021W-A,ecm12,ecm12,FALSE,FALSE,-8.516162165082596,0.5177568999671947
YBL043W,ecm13,ecm13,FALSE,FALSE,5.336203054604897,-9.883872937222781
YHR132C,ecm14,ecm14,FALSE,FALSE,9.260513290985463,-10.351252510881016
YBL001C,ecm15,ecm15,FALSE,FALSE,-0.09447858037054954,7.170065676934136
YDR125C,ecm18,ecm18,FALSE,FALSE,16.320728209409378,4.987514558678363
YLR390W,ecm19,ecm19,FALSE,FALSE,16.46054884621381,-8.351988986521203
YBR065C,ecm2,ecm2,FALSE,FALSE,-7.36593383903025,-3.4078703708921894
YBL101C,ecm21,ecm21,FALSE,FALSE,-20.544484163202128,-6.07105863119092
YLR228C,ecm22,ecm22,FALSE,FALSE,20.214438817858483,-0.39005234354316326
YPL021W,ecm23,ecm23,FALSE,FALSE,-5.52190216852198,-8.701982845826803
YJL201W,ecm25,ecm25,FALSE,FALSE,-6.750245964374691,11.144306497035323
YJR106W,ecm27,ecm27,FALSE,FALSE,17.22670168084452,-6.393476241447726
YHL030W,ecm29,ecm29,FALSE,FALSE,21.58040939359227,-16.626124254628984
YOR092W,ecm3,ecm3,FALSE,FALSE,-7.209938681873967,3.5955571460237827
YLR436C,ecm30,ecm30,FALSE,FALSE,-7.8976711926929175,5.037844649417787
YBR176W,ecm31,ecm31,FALSE,FALSE,-1.6180981722376628,-21.647274000796646
YER176W,ecm32,ecm32,FALSE,FALSE,-6.531035333125266,-16.047194479546917
YBR078W,ecm33,ecm33,FALSE,FALSE,-26.098497567130007,2.8618156546985185
YHL043W,ecm34,ecm34,FALSE,FALSE,-5.6043067140836555,-14.315322240028271
YLR299W,ecm38,ecm38,FALSE,FALSE,0.29591075731897365,16.69145746601158
YKR076W,ecm4,ecm4,FALSE,FALSE,9.925664844837371,7.5377417657614485
YMR176W,ecm5,ecm5,FALSE,FALSE,-3.0911250907525147,-8.75663117988071
YLR443W,ecm7,ecm7,FALSE,FALSE,-24.939072377679437,6.020657309688844
YBR076W,ecm8,ecm8,FALSE,FALSE,8.344347956038419,12.397692886290484
YFR027W,eco1,eco1-1,FALSE,FALSE,33.53479679831323,-4.8380158607306445
YGR007W,ect1,ect1,FALSE,FALSE,-16.16533873444707,9.2795221907689
YGL222C,edc1,edc1,FALSE,FALSE,-4.018065464801542,9.906633058054794
YER035W,edc2,edc2,FALSE,FALSE,0.12945220829794352,17.06068085465498
YEL015W,edc3,edc3,FALSE,FALSE,-6.284281034013304,-4.446328574578317
YBL047C,ede1,ede1,FALSE,FALSE,-17.68747812854472,-6.76209329090171
YBR033W,eds1,eds1,FALSE,FALSE,-2.643677302515279,2.314915529624371
YPL095C,eeb1,eeb1,FALSE,FALSE,16.638200540172654,8.202584413050833
YHL039W,efm1,efm1,FALSE,FALSE,-7.0041664093175635,1.4376008949714891
YBR271W,efm2,efm2,FALSE,FALSE,17.35867227466364,4.316399727030294
YJR129C,efm3,efm3,FALSE,FALSE,-20.195101590865505,-13.01527234952842
YIL064W,efm4,efm4,FALSE,FALSE,-15.436517427603823,-14.892121604115381
YOR133W,eft1,eft1,FALSE,FALSE,-1.0333368079475782,-20.060822976611934
YDR385W,eft2,eft2,FALSE,FALSE,8.14015456702764,8.913236449366424
YPL037C,egd1,egd1,FALSE,FALSE,-24.991662754251642,-8.498219789820022
YHR193C,egd2,egd2,FALSE,FALSE,-6.22431689945714,-6.219798495608451
YNL327W,egt2,egt2,FALSE,FALSE,14.324359839386808,16.548917928627695
YDR036C,ehd3,ehd3,FALSE,FALSE,18.434917830154824,6.172313836622757
YBR177C,eht1,eht1,FALSE,FALSE,2.1256590856435977,18.087717025581938
YMR031C,eis1,eis1,FALSE,FALSE,0.5921642296335553,-0.18098633958258134
YDR147W,eki1,eki1,FALSE,FALSE,-3.8687835010942373,7.403623718410356
YNL230C,ela1,ela1,FALSE,FALSE,-23.832208637827968,-10.86359433077321
YPL046C,elc1,elc1,FALSE,FALSE,21.446097895333207,-2.8874787275713447
YKL160W,elf1,elf1,FALSE,FALSE,-21.134379668762467,-8.648352516569396
YOR144C,elg1,elg1,FALSE,FALSE,27.64826174957454,-11.78202864505228
YKL048C,elm1,elm1,FALSE,FALSE,-16.676844167807847,1.605165509213981
YJL196C,elo1,elo1,FALSE,FALSE,-13.474676895251232,-18.038119465307837
YCR034W,elo2,elo2,FALSE,FALSE,18.574444493901108,0.1620094736997134
YLR372W,elo3,elo3,FALSE,FALSE,-6.261948027941333,-1.6948938809925338
YGR200C,elp2,elp2,FALSE,FALSE,-20.447016878707384,6.776227657214694
YPL086C,elp3,elp3,FALSE,FALSE,-20.512448999544187,6.66300000907435
YPL101W,elp4,elp4,FALSE,FALSE,-20.507208580037922,6.677300363549402
YMR312W,elp6,elp6,FALSE,FALSE,-20.5228494298019,6.669882865403661
YCL045C,emc1,emc1,FALSE,FALSE,-24.49992130860172,-7.990397623437455
YJR088C,emc2,emc2,FALSE,FALSE,-16.517188962725964,-14.370003249664144
YKL207W,emc3,emc3,FALSE,FALSE,6.243481140242624,-12.118389684381377
YGL231C,emc4,emc4,FALSE,FALSE,-5.057392493979915,0.6901361977841888
YIL027C,emc5,emc5,FALSE,FALSE,-3.0565898069406505,9.047420204002638
YLL014W,emc6,emc6,FALSE,FALSE,-23.635757963625167,-7.780755450926647
YDR512C,emi1,emi1,FALSE,FALSE,8.44704378676881,26.21531764513247
YDR516C,emi2,emi2,FALSE,FALSE,-10.65637248297423,9.772428996627577
YGL200C,emp24,emp24,FALSE,FALSE,-17.643645878235994,15.923438984269652
YLR080W,emp46,emp46,FALSE,FALSE,12.023475727960435,-18.64837589322619
YFL048C,emp47,emp47,FALSE,FALSE,-9.280393413373371,4.23056296836926
YER140W,emp65,emp65,FALSE,FALSE,-14.187696640206738,6.417094081347604
YLR083C,emp70,emp70,FALSE,FALSE,-13.120927798184853,17.615671459391695
YOL158C,enb1,enb1,FALSE,FALSE,-2.6349272811612883,-5.854684358227458
YNL084C,end3,end3-supp1,FALSE,FALSE,-23.10668109645853,-0.7625788178218017
YGR254W,eno1,eno1,FALSE,FALSE,15.865792102194712,-2.0178335480613874
YBR247C,enp1,enp1-1,FALSE,FALSE,6.8672104304103625,-28.461055733084088
YDL161W,ent1,ent1,FALSE,FALSE,-21.069800564794516,-8.281756537983748
YLR206W,ent2,ent2,FALSE,FALSE,-20.049425114201526,-9.395600170536513
YJR125C,ent3,ent3,FALSE,FALSE,-16.633334574496196,14.745642592029878
YLL038C,ent4,ent4,FALSE,FALSE,-20.675035696590818,16.561363054580756
YDR153C,ent5,ent5,FALSE,FALSE,-21.251956425995868,16.138328744334743
YLR065C,env10,env10,FALSE,FALSE,-16.95962735449131,17.864941490392248
YGR071C,env11,env11,TRUE,FALSE,17.845201477046015,10.435495201212154
YPL236C,env7,env7,FALSE,FALSE,1.89934129377666,7.329978438535051
YOR246C,env9,env9,FALSE,FALSE,20.61608603144625,-19.483835852584942
YMR124W,epo1,epo1,FALSE,FALSE,-8.870220813187453,17.72835452105127
YIL005W,eps1,eps1,FALSE,FALSE,-14.267592009040637,-8.965717514007538
YHR123W,ept1,ept1,FALSE,FALSE,-3.987301351480855,5.948192518508105
YHR032W,erc1,erc1,FALSE,FALSE,-5.618524733582692,-10.539053981201617
YDR414C,erd1,erd1,FALSE,FALSE,-27.303578347778195,9.884071370719191
YLR246W,erf2,erf2,FALSE,FALSE,-10.28460588059677,-15.31962555439271
YPL028W,erg10,erg10-1,FALSE,FALSE,-17.269304642168393,11.510843895868245
YHR007C,erg11,erg11-td,FALSE,TRUE,-17.29166774608191,11.319033815859425
YMR202W,erg2,erg2,FALSE,FALSE,-11.910103867688255,-6.667146789383168
YNL280C,erg24,erg24-supp1,FALSE,FALSE,-18.354345680912836,15.916046377862157
YLR056W,erg3,erg3,FALSE,FALSE,-19.0612957082623,1.7945406305929354
YGL012W,erg4,erg4,FALSE,FALSE,-22.70349286138628,9.614037018376736
YMR015C,erg5,erg5,FALSE,FALSE,-24.363234932534876,10.29925176659942
YML008C,erg6,erg6,FALSE,FALSE,-24.516747801251128,10.25818665803171
YMR220W,erg8,erg8-1,FALSE,FALSE,18.391748893503348,11.44061061199023
YPL096C-A,eri1,eri1,FALSE,FALSE,-28.651775796134597,9.458436703391248
YFR041C,erj5,erj5,FALSE,FALSE,-9.20862125061464,0.7228083361290205
YML130C,ero1,ero1-1,FALSE,FALSE,-27.14875716646978,8.26696476990873
YAR002C-A,erp1,erp1,FALSE,FALSE,-16.21379755192771,9.56981082505123
YAL007C,erp2,erp2,FALSE,FALSE,-25.897416558762746,-10.390951063493636
YDL018C,erp3,erp3,FALSE,FALSE,-26.450192440227916,-9.290645213575077
YOR016C,erp4,erp4,FALSE,FALSE,-2.2498065579741624,18.827869993891806
YHR110W,erp5,erp5,FALSE,FALSE,-5.8501003479025275,-16.981560920743505
YGL002W,erp6,erp6,FALSE,FALSE,-12.253476466491309,-26.56629914134973
YCR075C,ers1,ers1,FALSE,FALSE,-24.227036458860493,-10.073120739863016
YBR239C,ert1,ert1,FALSE,FALSE,2.530023588893929,14.289761869860449
YGL054C,erv14,erv14,FALSE,FALSE,-23.3593486702936,18.19287564419446
YBR210W,erv15,erv15,FALSE,FALSE,-10.405774111119156,-13.580549410132754
YPR037C,erv2,erv2,FALSE,FALSE,-16.346610459195116,-8.683822591470184
YML012W,erv25,erv25,FALSE,FALSE,-25.59297520681431,8.83027363074095
YGR284C,erv29,erv29,FALSE,FALSE,4.434712434653385,18.341231171939935
YML067C,erv41,erv41,FALSE,FALSE,-22.783222053089116,5.439839530132981
YAL042W,erv46,erv46,FALSE,FALSE,-23.41020437391239,6.063606842620289
YOR244W,esa1,esa1-d414 | esa1-l254p,FALSE,FALSE,27.320887336986225,7.349209481155697
YNL125C,esbp6,esbp6,FALSE,FALSE,15.787926498309496,8.32220590530847
YMR219W,esc1,esc1,FALSE,FALSE,23.88816905195038,3.3397714524830753
YDR363W,esc2,esc2,FALSE,FALSE,27.040812416789485,-7.47771696036287
YOL017W,esc8,esc8,FALSE,FALSE,-5.026928217534925,-2.2945496366889855
YKR096W,esl2,esl2,FALSE,FALSE,-5.152202987036425,15.515559060095871
YGR098C,esp1,esp1-1,FALSE,FALSE,25.134890125129555,2.7270998443130616
YJR017C,ess1,ess1-h164r | ess1-h164r-supp1,FALSE,FALSE,20.282325900333046,12.305486864643497
YLR233C,est1,est1,FALSE,FALSE,1.655533291615838,0.8222382820961103
YIL009C-A,est3,est3,FALSE,FALSE,-6.0262384667127344,6.0542886566331555
YHL010C,etp1,etp1,FALSE,FALSE,-12.405577415899295,-16.080689821443546
YBR026C,etr1,etr1,FALSE,FALSE,1.4624146277311054,27.476853386489648
YOR051C,ett1,ett1,FALSE,FALSE,-9.045257046342325,3.575862316528759
YDR518W,eug1,eug1,FALSE,FALSE,-2.451510038694015,1.386613474552313
YLR300W,exg1,exg1,FALSE,FALSE,-13.06571370577797,-11.536709265184044
YDR261C,exg2,exg2,FALSE,FALSE,10.495668856956442,-5.628500335959057
YOR033C,exo1,exo1,FALSE,FALSE,1.6500968142425647,9.492890251222326
YJL085W,exo70,exo70-29/37 | exo70-29/37-supp1 | exo70-38,FALSE,FALSE,-21.190830842696712,2.2873352208139255
YBR102C,exo84,exo84-102,FALSE,FALSE,-21.525832546447194,2.5617635042007745
YOR317W,faa1,faa1,FALSE,FALSE,-17.083144919648337,-15.255214523458381
YMR246W,faa4,faa4,FALSE,FALSE,8.904817631063286,4.719281781050558
YFR019W,fab1,fab1-supp1,FALSE,FALSE,26.75781353120296,0.44891643184754443
YNL023C,fap1,fap1,FALSE,FALSE,-17.21454226573537,-15.4356068849649
YLR238W,far10,far10,FALSE,FALSE,-28.971180005577207,-7.134849155273
YNL127W,far11,far11,FALSE,FALSE,-29.023263601214033,-7.1002167036472565
YMR052W,far3,far3,FALSE,FALSE,-29.177620557390263,-6.924450153122756
YFR008W,far7,far7,FALSE,FALSE,-29.092772112000706,-7.013909714704333
YMR029C,far8,far8,FALSE,FALSE,-29.075978801469716,-7.0136227251977745
YBR041W,fat1,fat1,FALSE,FALSE,12.320859281591567,-0.7127993068965425
YKL187C,fat3,fat3,FALSE,FALSE,-1.2486316905535562,-7.970797768901407
YER183C,fau1,fau1,FALSE,FALSE,-0.6285823806696983,10.170388566888905
YLR377C,fbp1,fbp1,FALSE,FALSE,-3.255729638789057,3.3778096459167584
YJL155C,fbp26,fbp26,FALSE,FALSE,14.953053293898446,-0.11982711840369452
YPR062W,fcy1,fcy1,FALSE,FALSE,-7.752800573987754,-11.5185833271544
YER056C,fcy2,fcy2,FALSE,FALSE,-9.128896182646969,-11.715502574286797
YER060W,fcy21,fcy21,FALSE,FALSE,15.417805891663722,-7.124354981051554
YER060W-A,fcy22,fcy22,FALSE,FALSE,13.51135337602862,16.00462104174349
YDR539W,fdc1,fdc1,FALSE,FALSE,-3.3831403861292806,4.839450097893849
YBR101C,fes1,fes1,FALSE,FALSE,-1.339412481616378,-4.71635315222594
YMR058W,fet3,fet3,FALSE,FALSE,13.03370991303316,8.266089778219905
YMR319C,fet4,fet4,FALSE,FALSE,8.941472347361623,9.538642236105472
YFL041W,fet5,fet5,FALSE,FALSE,2.1212992184697623,16.05912804455497
YGR131W,fhn1,fhn1,FALSE,FALSE,13.03381302557992,8.219589349869228
YBR040W,fig1,fig1,FALSE,FALSE,7.794733918441775,1.868455607483946
YCR089W,fig2,fig2,FALSE,FALSE,-13.284740707753633,4.362969082728931
YNL325C,fig4,fig4,FALSE,FALSE,10.647597617380129,-12.249349558630932
YDR130C,fin1,fin1,FALSE,FALSE,11.57924988768519,6.3808861520704
YER032W,fir1,fir1,FALSE,FALSE,-9.430738742403062,19.083375412169207
YIL065C,fis1,fis1,FALSE,FALSE,14.675087780412985,13.40367473795566
YDR534C,fit1,fit1,FALSE,FALSE,22.574264085224243,-2.6390166005459235
YOR382W,fit2,fit2,FALSE,FALSE,-9.737463156481256,-16.96220394155539
YOR383C,fit3,fit3,FALSE,FALSE,-0.32668321156127267,-5.265772695403189
YIL131C,fkh1,fkh1,FALSE,FALSE,5.296612619557911,1.9553748295471556
YNL068C,fkh2,fkh2,FALSE,FALSE,-17.150561486077468,-16.085566937210288
YLR342W,fks1,fks1,FALSE,FALSE,-19.696674063063117,-0.17135755489621637
YMR306W,fks3,fks3,FALSE,FALSE,20.369015451448604,7.885913102123198
YPL221W,flc1,flc1,FALSE,FALSE,3.3927804370916443,1.1415452206402235
YAL053W,flc2,flc2,FALSE,FALSE,-27.452565571686705,10.561569677058477
YGL139W,flc3,flc3,FALSE,FALSE,8.288164139046545,-7.473600136964864
YAR050W,flo1,flo1,FALSE,FALSE,15.253456414575071,-0.8474329151167876
YKR102W,flo10,flo10,FALSE,FALSE,8.295670341361616,-4.025439372412291
YIR019C,flo11,flo11,FALSE,FALSE,6.218681453277208,-0.2352425964313523
YER109C,flo8,flo8,FALSE,FALSE,-9.109749577515569,-20.643002052824375
YBR008C,flr1,flr1,FALSE,FALSE,6.113129932586762,4.314996205876274
YIL134W,flx1,flx1,FALSE,FALSE,5.123436745957178,24.37025547898861
YIL098C,fmc1,fmc1,FALSE,FALSE,8.933493210139867,18.955789133880632
YHR176W,fmo1,fmo1,FALSE,FALSE,2.083155213711489,6.453649676937119
YER182W,fmp10,fmp10,FALSE,FALSE,11.200307169294083,0.892094608692578
YDR070C,fmp16,fmp16,FALSE,FALSE,-2.8615817273276716,-0.7507304091065959
YBR047W,fmp23,fmp23,FALSE,FALSE,-0.28286398332932755,4.734320344198363
YLR077W,fmp25,fmp25,FALSE,FALSE,-5.723124993769833,14.744316804124024
YLR454W,fmp27,fmp27,FALSE,FALSE,-12.808562914104815,-18.103728103345627
YPL103C,fmp30,fmp30,FALSE,FALSE,14.076300636788073,8.754362321323867
YFL046W,fmp32,fmp32,FALSE,FALSE,-10.68523146541733,9.71051336929057
YJL161W,fmp33,fmp33,FALSE,FALSE,4.170203554548154,5.14962725068095
YPL222W,fmp40,fmp40,FALSE,FALSE,-3.7575281143923895,0.7377270825998862
YNL168C,fmp41,fmp41,FALSE,FALSE,-5.412325509931318,12.483658824076029
YDL222C,fmp45,fmp45,FALSE,FALSE,-18.06469926300333,-15.71546205847585
YKR049C,fmp46,fmp46,FALSE,FALSE,-7.08749543329372,-6.530634861981715
YGR052W,fmp48,fmp48,FALSE,FALSE,-22.166488651722773,-12.245760238811068
YER004W,fmp52,fmp52,FALSE,FALSE,-25.026409307888965,-12.077816225537456
YMR020W,fms1,fms1,FALSE,FALSE,1.942335760789535,15.535834176145427
YBL013W,fmt1,fmt1,FALSE,FALSE,11.133733943640108,13.82825562912571
YDR110W,fob1,fob1,FALSE,FALSE,-4.711632432860713,5.481366638282686
YKR009C,fox2,fox2,FALSE,FALSE,7.6441133862003285,-0.9429443214092202
YNR047W,fpk1,fpk1,FALSE,FALSE,2.196056598736376,-9.117317756124686
YNL135C,fpr1,fpr1,TRUE,FALSE,5.007802828281732,-29.106672237354587
YDR519W,fpr2,fpr2,FALSE,FALSE,17.995866511842625,2.5765116331877675
YML074C,fpr3,fpr3,FALSE,FALSE,12.074681459491018,11.787519554401522
YLR449W,fpr4,fpr4,FALSE,FALSE,-14.159061454756639,-8.887477053134672
YLL043W,fps1,fps1,FALSE,FALSE,-22.59314216718797,0.7105333736531624
YLL029W,fra1,fra1,FALSE,FALSE,3.5578835420801864,7.28675028311248
YGL220W,fra2,fra2,FALSE,FALSE,-1.53037402907051,19.402598453990443
YEL047C,frd1,frd1,FALSE,FALSE,-0.051203687334585635,-6.649148199782548
YLR214W,fre1,fre1,FALSE,FALSE,-13.337103750521194,-16.939698202666342
YKL220C,fre2,fre2,FALSE,FALSE,-14.183275611796073,-12.569464892556407
YOR381W,fre3,fre3,FALSE,FALSE,-5.536179724161645,17.37293373077988
YNR060W,fre4,fre4,FALSE,FALSE,-4.44161448868154,-22.603917381274485
YOR384W,fre5,fre5,FALSE,FALSE,-6.782995401780375,-0.697475573950517
YLL051C,fre6,fre6,FALSE,FALSE,-0.4924885292278811,17.13405972233222
YOL152W,fre7,fre7,FALSE,FALSE,-7.5988919734306695,-20.3939795263888
YLR047C,fre8,fre8,FALSE,FALSE,6.974179839655272,9.080504799319568
YPL141C,frk1,frk1,FALSE,FALSE,-10.359124923210263,-16.311628775852604
YCL026C-A,frm2,frm2,FALSE,FALSE,-3.7492282868932816,8.124491049299179
YDR373W,frq1,frq1-1,FALSE,FALSE,-22.804472636284505,4.495969715777491
YOR324C,frt1,frt1,FALSE,FALSE,-5.860511731480549,-7.235681914333144
YAL028W,frt2,frt2,FALSE,FALSE,-14.529578260716868,-20.507615429269112
YOR271C,fsf1,fsf1,FALSE,FALSE,-17.121911014374643,-11.871873654643746
YHR049W,fsh1,fsh1,FALSE,FALSE,-11.82154620775856,-12.820933683082155
YMR222C,fsh2,fsh2,FALSE,FALSE,-5.290980785634067,-2.347281395520479
YOR280C,fsh3,fsh3,FALSE,FALSE,18.187815365455933,7.194573835034734
YBR207W,fth1,fth1,FALSE,FALSE,-15.08713129550449,3.5730577366396794
YER145C,ftr1,ftr1,FALSE,FALSE,-1.2338801016139147,-5.928066330924094
YCR076C,fub1,fub1,FALSE,FALSE,0.0680412902345882,-4.550588597501611
YBL042C,fui1,fui1,FALSE,FALSE,13.623248187691628,7.15416898746471
YPL262W,fum1,fum1,FALSE,FALSE,4.2237099809138545,24.017106883566203
YAL008W,fun14,fun14,FALSE,FALSE,9.82986687641262,2.0327993157429076
YAL034C,fun19,fun19,FALSE,FALSE,9.82552443246756,-8.44099778708304
YAL022C,fun26,fun26,FALSE,FALSE,11.25550575663321,-5.843858525615412
YAL019W,fun30,fun30,FALSE,FALSE,-25.392696263190533,-10.841810997241856
YCL027W,fus1,fus1,FALSE,FALSE,-3.4066350447645193,11.403322253024632
YMR232W,fus2,fus2,FALSE,FALSE,-9.876568487829879,-14.392197482819464
YDR024W,fyv1,fyv1,FALSE,FALSE,-6.409043889120583,-15.054029115399748
YIL097W,fyv10,fyv10,FALSE,FALSE,-15.136687961276923,8.644062332525278
YOR183W,fyv12,fyv12,FALSE,FALSE,2.9966623090826063,-30.781907734706905
YHR059W,fyv4,fyv4,FALSE,FALSE,-0.5175323095680873,19.84269601452877
YLR068W,fyv7,fyv7,FALSE,FALSE,7.8025835035034925,-27.52774165062587
YGR196C,fyv8,fyv8,FALSE,FALSE,-28.336820260523275,5.539684900798228
YGL254W,fzf1,fzf1,FALSE,FALSE,-18.92284231301627,-16.925696859159792
YBR179C,fzo1,fzo1,FALSE,FALSE,14.697996722343909,24.112493524983883
YLR088W,gaa1,gaa1-ts,FALSE,FALSE,-28.99995878444665,8.569692683208507
YLR459W,gab1,gab1-1 | gab1-2 | gab1-3,FALSE,TRUE,-29.126786088271448,8.815282934821823
YOR178C,gac1,gac1,FALSE,FALSE,2.151071245815636,17.847764344919884
YMR250W,gad1,gad1,FALSE,FALSE,-12.217127969509987,21.274947732910608
YBR020W,gal1,gal1,FALSE,FALSE,-7.037021670369442,-22.41739441944224
YBR019C,gal10,gal10,TRUE,FALSE,-4.3365739027803185,5.5994153514186245
YOL051W,gal11,gal11,FALSE,FALSE,6.076239524212579,15.662272306107317
YLR081W,gal2,gal2,FALSE,FALSE,6.977040766979343,12.510337173958122
YDR009W,gal3,gal3,FALSE,FALSE,-0.16802607796497487,-6.73224200252381
YPL248C,gal4,gal4,FALSE,FALSE,19.48482975010091,-2.1311086273985294
YBR018C,gal7,gal7,TRUE,FALSE,1.1863855082308112,2.343890118893133
YML051W,gal80,gal80,FALSE,FALSE,-13.832190289631113,7.534411178075163
YER027C,gal83,gal83,FALSE,FALSE,7.559158361068783,-13.538378855298294
YKR039W,gap1,gap1,FALSE,FALSE,-5.650179528171777,9.289882100166524
YMR307W,gas1,gas1,FALSE,FALSE,-28.43576055083338,9.103264189666456
YLR343W,gas2,gas2,FALSE,FALSE,-9.436337215958913,-22.45343851492822
YMR215W,gas3,gas3,FALSE,FALSE,-6.792907651882621,15.97760473098084
YOL132W,gas4,gas4,FALSE,FALSE,-2.3473933406542957,14.427006137872787
YOL030W,gas5,gas5,FALSE,FALSE,-4.772504381721539,-13.665337892856705
YFL021W,gat1,gat1,FALSE,FALSE,-6.319196045931524,10.374458657094554
YMR136W,gat2,gat2,FALSE,FALSE,9.415083153043112,-1.173079487157761
YLR013W,gat3,gat3,FALSE,FALSE,-5.700408847354267,2.0594874623252566
YIR013C,gat4,gat4,FALSE,FALSE,-9.138152543619563,-10.212859767385016
YCL011C,gbp2,gbp2,FALSE,FALSE,20.57477287751636,10.715831026238545
YNL062C,gcd10,gcd10-506,FALSE,FALSE,6.679905639108237,-8.04025529273715
YJL125C,gcd14,gcd14-4 | gcd14-4-supp1,FALSE,FALSE,8.026739603057267,-16.484013261396605
YER163C,gcg1,gcg1,FALSE,FALSE,-6.630180761075249,2.1676398975905147
YGL195W,gcn1,gcn1,FALSE,FALSE,2.969105438814969,-16.127525521350286
YDR283C,gcn2,gcn2,FALSE,FALSE,5.352643525189172,-5.803827878822458
YFR009W,gcn20,gcn20,FALSE,FALSE,21.38011705890664,-8.208209119608048
YKR026C,gcn3,gcn3,FALSE,FALSE,7.953357338670148,18.78010406549113
YEL009C,gcn4,gcn4,FALSE,FALSE,7.311508362293341,13.68553161335042
YNL199C,gcr2,gcr2,FALSE,FALSE,8.640895441337735,21.202829465698485
YDL226C,gcs1,gcs1,FALSE,FALSE,-12.108352233157138,-2.1056355675534824
YDR019C,gcv1,gcv1,FALSE,FALSE,7.602319348451929,-16.827838764662822
YMR189W,gcv2,gcv2,FALSE,FALSE,-2.057234468802669,18.006010932425987
YOR120W,gcy1,gcy1,FALSE,FALSE,4.07416155650655,17.702475626561885
YEL042W,gda1,gda1,FALSE,FALSE,-23.504402261695727,15.973028649907683
YPR184W,gdb1,gdb1,FALSE,FALSE,11.993629691327897,-13.795342890004267
YPL110C,gde1,gde1,FALSE,FALSE,18.428220773570022,2.180904064448518
YOR375C,gdh1,gdh1,FALSE,FALSE,5.064456122980619,4.100395651656379
YDL215C,gdh2,gdh2,FALSE,FALSE,17.18941982016036,1.7625653766152216
YAL062W,gdh3,gdh3,FALSE,FALSE,-1.1135590224134642,-1.6617462970279766
YER136W,gdi1,gdi1-1,FALSE,FALSE,-22.643665790965393,4.368223482642302
YOR355W,gds1,gds1,FALSE,FALSE,6.707346341114513,-8.723665715457088
YBR187W,gdt1,gdt1,FALSE,FALSE,9.992245749894904,-17.824653712944798
YJR031C,gea1,gea1,FALSE,FALSE,-17.88464050627792,-10.425179805880328
YJR040W,gef1,gef1,FALSE,FALSE,-22.689953625458642,11.87501786391236
YAL048C,gem1,gem1,FALSE,FALSE,11.867760370400623,-1.3375346044081995
YOR205C,gep3,gep3,FALSE,FALSE,13.842982452986838,22.86549976839117
YGL057C,gep7,gep7,FALSE,FALSE,15.84838955495898,13.893319527873802
YER083C,get2,get2,FALSE,FALSE,-21.886791932918868,18.113427986920055
YDL100C,get3,get3,FALSE,FALSE,-21.296539592397064,17.62764444268985
YOR164C,get4,get4,FALSE,FALSE,-20.192063812185566,17.408441879049256
YKR106W,gex2,gex2,FALSE,FALSE,-13.119345631094202,17.626817514638443
YKL104C,gfa1,gfa1-97,FALSE,FALSE,-19.852338483934442,2.8791417153327283
YMR255W,gfd1,gfd1,FALSE,FALSE,13.539841834084172,8.346605037742231
YCL036W,gfd2,gfd2,FALSE,FALSE,14.92503800740263,4.897258039854423
YDR358W,gga1,gga1,FALSE,FALSE,13.616332216805187,9.607032429141698
YHR108W,gga2,gga2,FALSE,FALSE,-15.167400288420794,15.395672557202083
YHR061C,gic1,gic1,FALSE,FALSE,4.904306672612121,6.795497465258927
YDR309C,gic2,gic2,FALSE,FALSE,1.7547443964584584,-1.8331088197083405
YCL039W,gid7,gid7,FALSE,FALSE,-13.153234562544622,-7.678193717505876
YMR135C,gid8,gid8,FALSE,FALSE,-12.34332610331067,13.983969452292794
YNL153C,gim3,gim3,FALSE,FALSE,32.605391812848374,1.7160579209576219
YEL003W,gim4,gim4,FALSE,FALSE,32.33757159019087,2.450474226949389
YML094W,gim5,gim5,FALSE,FALSE,32.33299637282313,2.463136352234031
YDR507C,gin4,gin4,FALSE,FALSE,-21.497934642675666,3.0003070277367643
YBR045C,gip1,gip1,FALSE,FALSE,-10.216805629001625,2.5975468258255594
YER054C,gip2,gip2,FALSE,FALSE,5.725119052018553,-6.666806016101374
YPL137C,gip3,gip3,FALSE,FALSE,15.019658914471231,12.161774623159463
YAL031C,gip4,gip4,FALSE,FALSE,-4.180285758672647,-10.754360266391298
