from,to,any_sig,dEMAP_diff
rad10,yel1,FALSE,-0.04965679413646086
rad10,yen1,FALSE,0.08663531633946539
rad10,yim1,TRUE,-0.20049499254027506
rad10,yku70,TRUE,-0.07819443238075574
rad10,yku80,TRUE,-0.17707570009059265
rad10,ypk1,FALSE,0.015553234399720011
rad10,yps1,FALSE,-0.05409303699106269
rad10,zuo1,TRUE,-0.1818835962601302
rad14,aft1,FALSE,0.05345429713475298
rad14,apn1,FALSE,-0.0037647631466170006
rad14,apq12,FALSE,-0.09019847472268007
rad14,arp6,FALSE,0.054796333877504405
rad14,arp8,FALSE,-7.384531592134515e-4
rad14,asf1,TRUE,-0.28696066672555276
rad14,bem1,FALSE,0.05666334019540571
rad14,bfa1,TRUE,-0.25724564772966957
rad14,bim1,FALSE,-0.2189837080571681
rad14,bre1,FALSE,-0.034257272874529864
rad14,cac2,FALSE,-0.021722381835730387
rad14,ccr4,FALSE,-0.010511392938382278
rad14,ccs1,FALSE,0.06548470225389681
rad14,chc1,FALSE,-0.007324339371103719
rad14,chk1,TRUE,-0.2501563761543654
rad14,chl1,TRUE,-0.07578211925179473
rad14,cka2,FALSE,0.07477534416759211
rad14,ckb1,FALSE,-0.22526152828362078
rad14,clb2,TRUE,-0.11157410044584548
rad14,clb5,FALSE,0.10673416511215644
rad14,csm2,TRUE,-0.6460123552464763
rad14,csm3,TRUE,-0.0841289274621041
rad14,ctf18,FALSE,-0.19607182062825612
rad14,ctf4,TRUE,-0.39596230883675076
rad14,ctf8,FALSE,-0.12755587776951036
rad14,dbf2,FALSE,-0.2108480108154385
rad14,dcc1,FALSE,0.7124147250632872
rad14,dcn1,FALSE,-0.02809237519242402
rad14,ddc1,TRUE,-0.1392131718989178
rad14,def1,TRUE,-5.416215320922192e-4
rad14,dhh1,TRUE,0.3590356952902098
rad14,dia2,FALSE,0.009482865255427561
rad14,dot1,FALSE,-0.12956858539499325
rad14,dpb4,TRUE,-0.08079690779536242
rad14,dun1,TRUE,-0.3151604301999792
rad14,eap1,FALSE,-0.01728932788806511
rad14,elg1,TRUE,-0.3441593937464609
rad14,eps1,TRUE,-0.12002013141633
rad14,erd1,FALSE,-0.13018761186145927
rad14,esc2,TRUE,-0.270901086932373
rad14,exo1,FALSE,0.28432635503454357
rad14,gcn5,FALSE,-0.010575169407262918
rad14,get1,TRUE,-0.3207271638251465
rad14,gnd1,FALSE,-0.07275655586750948
rad14,gph1,FALSE,0.03864763543997766
rad14,gpx2,FALSE,-0.015926414521785736
rad14,hal5,FALSE,-0.050558764966394575
rad14,hcs1,FALSE,0.00902600971020266
rad14,hir2,TRUE,-0.05567104991085714
rad14,hnt3,TRUE,0.05281539602496588
rad14,hpc2,TRUE,-0.8037428991892526
rad14,hpr1,FALSE,0.0974373437501824
rad14,hrq1,FALSE,-0.0027530098484830337
rad14,hsl1,FALSE,-0.17467407246316075
rad14,hur1,FALSE,-0.19466074649457585
rad14,imp2',FALSE,-0.06056229385290338
rad14,ina1,TRUE,-0.4808689378878901
rad14,ira2,TRUE,-0.17869582226496383
rad14,irc21,FALSE,0.33767052512029316
rad14,lpd1,TRUE,-0.08725096202967651
rad14,lsm1,TRUE,0.09745755334645007
rad14,lte1,FALSE,0.04706395861505387
rad14,met18,FALSE,-0.029770401274664172
rad14,mgs1,FALSE,-0.10580287909369804
rad14,mkk1,TRUE,0.04720129803402928
rad14,mlh2,FALSE,-0.12134236302571796
rad14,mlh3,TRUE,-0.08802383217045812
rad14,mms1,FALSE,-0.28578773091043436
rad14,mms2,TRUE,-1.3284542137703854
rad14,mms22,TRUE,-0.15840525951001216
rad14,mms4,TRUE,-0.5571276147304193
rad14,mph1,TRUE,-0.4818907931001631
rad14,msh2,FALSE,9.861533334146646e-4
rad14,msh3,TRUE,0.04172389464980408
rad14,msh6,TRUE,-0.09147137650912895
rad14,mub1,TRUE,-0.16093184692524842
rad14,mus81,TRUE,-0.3960856723013557
rad14,nmd2,FALSE,0.04087084430072354
rad14,npl6,FALSE,0.01577169218663263
rad14,nup60,FALSE,0.03523753239509419
rad14,nup84,FALSE,-0.11670448871606309
rad14,pfd1,FALSE,0.0438489372486086
rad14,pho80,FALSE,0.11268681958298915
rad14,pif1,TRUE,0.07825556201350864
rad14,pol30-RR,FALSE,-0.3538870196448767
rad14,pol32,TRUE,-0.5123909695463645
rad14,pph3,TRUE,-0.14564640931405304
rad14,pso2,FALSE,0.044108160198365914
rad14,psy1,TRUE,0.06557671176396435
rad14,psy2,FALSE,-0.24540608634383146
rad14,psy3,TRUE,-0.1303868167714577
rad14,psy4,FALSE,0.029730707222065344
rad14,ptc2,FALSE,0.014523802703671509
rad14,rad1,FALSE,0.20276639113919614
rad14,rad10,TRUE,0.39165649502564703
rad14,rad16,FALSE,0.034966350627075565
rad14,rad17,TRUE,-0.3889724863359454
rad14,rad18,FALSE,0.5354601192421966
rad14,rad2,TRUE,0.25134739895996255
rad14,rad23,FALSE,-0.008375067594799772
rad14,rad24,TRUE,-0.5105649671659566
rad14,rad26,FALSE,0.06655657286033914
rad14,rad27,FALSE,-0.4179422923049245
rad14,rad28,FALSE,0.004854907374989246
rad14,rad30,TRUE,-0.042496703379891365
rad14,rad33,FALSE,0.00836650251046657
rad14,rad34,FALSE,0.06317741948787967
rad14,rad4,FALSE,0.09436131689882675
rad14,rad5,TRUE,-0.6892677434981538
rad14,rad50,TRUE,-1.1933226445902148
rad14,rad51,TRUE,-1.0337721057983045
rad14,rad52,FALSE,-0.2719625664577249
rad14,rad54,TRUE,-0.7722958992036091
rad14,rad55,FALSE,-0.20910554255653452
rad14,rad57,FALSE,-0.5113209082588752
rad14,rad59,FALSE,-0.14898030879919358
rad14,rad6,FALSE,0.11176758895238569
rad14,rad61,TRUE,-0.05331241553450827
rad14,rad7,TRUE,0.0896000407365996
rad14,rad9,FALSE,-0.005688284842575502
rad14,rcy1,FALSE,0.06680249153819048
rad14,rdh54,TRUE,-0.29824743683267
rad14,ref2,TRUE,0.05091549002812831
rad14,reg1,FALSE,0.001988523486321124
rad14,rev1,FALSE,0.07345824288774391
rad14,rev3,FALSE,-0.256478317196598
rad14,rev7,FALSE,-0.17789224346322124
rad14,rmi1,FALSE,0.0812012419823569
rad14,rnh203,FALSE,0.012181478502044353
rad14,rpb9,FALSE,-0.09046847349435559
rad14,rph1,FALSE,-0.057351482114547124
rad14,rpl20b,FALSE,-0.012820528539961332
rad14,rrd1,FALSE,-0.10165018706366181
rad14,rrm3,TRUE,-0.061054601657179464
rad14,rtf1,TRUE,-0.1820654021464166
rad14,rts1,TRUE,-0.42214468129867705
rad14,rtt101,FALSE,-0.09108592789383693
rad14,rtt107,TRUE,-0.5835165070973469
rad14,rtt109,FALSE,0.037821837384398815
rad14,sac1,TRUE,-0.062227639409776464
rad14,sae2,FALSE,-0.12211897021406672
rad14,saw1,FALSE,0.04810202373682486
rad14,sec22,FALSE,-0.042894034420531614
rad14,sec66,FALSE,0.16281907312373695
rad14,shu1,TRUE,-0.4381096515963619
rad14,shu2,FALSE,-0.3359614854486319
rad14,sic1,FALSE,0.08430134907981568
rad14,sin3,TRUE,5.903282853755592e-4
rad14,sin4,TRUE,0.345444983976067
rad14,sis2,TRUE,-0.09015803628080493
rad14,siz1,FALSE,-0.2932498228548307
rad14,sla1,FALSE,-0.14393987456547244
rad14,slt2,TRUE,-0.2251111929129676
rad14,slx1,FALSE,-0.012880260635058186
rad14,slx4,FALSE,0.018042728985783983
rad14,slx5,FALSE,-0.08775657021988227
rad14,slx8,FALSE,-0.2785040377878507
rad14,snf2,TRUE,-0.007958527228841708
rad14,sod1,FALSE,-0.21231801535525271
rad14,spt2,TRUE,-0.09125974569499612
rad14,srs2,FALSE,-0.07297694896201484
rad14,ssn3,FALSE,-0.022634022900353292
rad14,ssz1,FALSE,-0.0660880071556547
rad14,swi4,TRUE,-0.3905143332093835
rad14,swi5,TRUE,0.054593980111361184
rad14,tda5,TRUE,-0.21008613116538888
rad14,tdp1,TRUE,0.14815400181584537
rad14,tel1,FALSE,0.020843783064997432
rad14,tip41,TRUE,-0.11583325643014286
rad14,tof1,TRUE,-0.2500463206957794
rad14,top1,FALSE,-0.06601903090958765
rad14,top3,FALSE,0.16316545973290927
rad14,trm10,TRUE,-0.6382896377175898
rad14,ubc13,TRUE,-1.1831642719820472
rad14,ubp7,TRUE,-0.06207448345272448
rad14,ume6,FALSE,-0.0237035624492909
rad14,vam3,TRUE,-0.15027150246967913
rad14,vma10,TRUE,-0.15913966060477158
rad14,vph2,FALSE,0.05731574444513139
rad14,vps1,TRUE,-0.27176890918582425
rad14,vps20,FALSE,0.016633840028542093
rad14,vps41,FALSE,0.07172416582689345
rad14,vps51,TRUE,-0.1114021129384738
rad14,vps52,FALSE,-0.16398369902777812
rad14,vps74,FALSE,-0.17138008804410354
rad14,vrp1,TRUE,-0.1316976690953272
rad14,whi3,FALSE,-0.01358043528514833
rad14,wss1,FALSE,-0.168364574573414
rad14,xrs2,TRUE,-0.07319351314344978
rad14,yaf9,FALSE,-0.0017026101613757479
rad14,yel1,FALSE,-0.057117052924435245
rad14,yen1,FALSE,0.02581397067362289
rad14,yim1,TRUE,-0.05158793018203828
rad14,yku70,TRUE,-0.08241870587047695
rad14,yku80,FALSE,-0.1281927801409879
rad14,ypk1,FALSE,0.0994736504830014
rad14,yps1,TRUE,0.11061042719027103
rad14,zuo1,FALSE,-0.08196984024900505
rad16,aft1,FALSE,-0.009126032349699664
rad16,asf1,FALSE,-0.03145117121166203
rad16,csm3,FALSE,0.013522611074287878
rad16,ctf18,FALSE,-0.0782581997576403
rad16,ctf4,TRUE,-0.18588375113173358
rad16,ctf8,FALSE,-0.08551472044079868
rad16,dbf2,FALSE,-0.47816034267020174
rad16,dcc1,TRUE,0.09477617219898138
rad16,ddc1,FALSE,-0.10115756119494022
rad16,dia2,FALSE,0.03270861395234841
rad16,erg2,TRUE,-0.2048672208910296
rad16,esc2,TRUE,-0.256581762893994
rad16,exo1,FALSE,-0.07648957515049119
rad16,gpx2,FALSE,0.0648038207819481
rad16,hpc2,FALSE,-0.07827386229703154
rad16,ina1,FALSE,-0.07383656469161572
rad16,irc21,FALSE,-0.12422264662856869
rad16,mlh1,FALSE,-0.11737678444570028
rad16,mlh3,FALSE,-0.008685023264077885
rad16,mms1,FALSE,-0.05949936232784858
rad16,mms2,TRUE,-0.47448346349597076
rad16,mms22,FALSE,-0.15689872514499187
rad16,mph1,TRUE,-0.5017154300633353
rad16,mre11,TRUE,-0.44902127433128386
rad16,mus81,TRUE,-0.08564706605436312
rad16,nup84,FALSE,0.02684695704828995
rad16,pif1,FALSE,-0.020528265605209442
rad16,pol30-RR,TRUE,-0.7108395602820551
rad16,pol32,TRUE,-0.6667155708635588
rad16,psy4,FALSE,-0.09673344939581638
rad16,rad1,FALSE,-0.010574645396254157
rad16,rad14,FALSE,0.034966350627075565
rad16,rad18,TRUE,-1.2963054488019865
rad16,rad2,FALSE,0.07488457623816946
rad16,rad23,FALSE,-0.06723801240688726
rad16,rad27,FALSE,-0.1751847596495869
rad16,rad28,FALSE,0.04082577085946507
rad16,rad4,FALSE,0.004977127047211317
rad16,rad5,TRUE,-0.7500175206144581
rad16,rad50,TRUE,-0.720076837003309
rad16,rad51,FALSE,-0.395112297926345
rad16,rad52,FALSE,-0.15909487174562442
rad16,rad54,TRUE,-0.35076080672076126
rad16,rad55,FALSE,-0.3897290565771934
rad16,rad57,TRUE,-0.9638120077015703
rad16,rad6,FALSE,0.5725042997666624
rad16,rad61,FALSE,-0.09152775938578751
rad16,rev3,FALSE,0.028419320422066737
rad16,rph1,FALSE,0.009922021159734637
rad16,rrm3,FALSE,-0.006805616383445639
rad16,rtt101,TRUE,-0.17705042597495502
rad16,rtt107,TRUE,-0.8433490162906238
rad16,rtt109,FALSE,0.0499396089399808
rad16,saw1,FALSE,0.0207963561111208
rad16,sgs1,TRUE,-0.39201827435649944
rad16,shu1,FALSE,-0.24873867119731924
rad16,shu2,TRUE,-0.5580299685627276
rad16,sin4,FALSE,-0.05760595910187763
rad16,siz1,TRUE,0.07965666456314119
rad16,sky1,FALSE,0.074389931928915
rad16,slx4,TRUE,-0.2585385502811537
rad16,slx5,TRUE,-0.18343143690233604
rad16,slx8,FALSE,-0.02618373083663299
rad16,snf2,FALSE,-0.18287708113458248
rad16,sod1,FALSE,0.23120382519566463
rad16,swi4,FALSE,-0.1541755756327551
rad16,tdp1,FALSE,-0.043600957070212644
rad16,top3,TRUE,-0.7298741192412246
rad16,trm10,FALSE,0.06654545439840544
rad16,ubc13,TRUE,-0.551851483829394
rad16,vps41,FALSE,-0.11720245611341283
rad16,wss1,FALSE,-0.07391266325734921
rad16,xrs2,FALSE,-0.400382515275932
rad16,yku70,FALSE,-0.08746891130671078
rad16,yps1,FALSE,0.002689337588475608
rad17,asf1,FALSE,-0.014118373327085395
rad17,csm2,FALSE,0.061011536840370334
rad17,csm3,FALSE,0.09344880173522045
rad17,ctf18,FALSE,-0.13194422155716742
rad17,ctf4,FALSE,0.021223334744730087
rad17,ctf8,FALSE,-0.14181073320258433
rad17,dcc1,FALSE,-0.02630313704218762
rad17,ddc1,FALSE,0.0980305544668108
rad17,dia2,FALSE,0.04037979473050617
rad17,erg2,FALSE,-0.17078018580648877
rad17,esc2,TRUE,-0.2331458505012205
rad17,exo1,FALSE,6.953515466699299e-4
rad17,gpx2,FALSE,-0.16625836447773434
rad17,hpc2,FALSE,0.21372617468404165
rad17,hrq1,FALSE,-0.08501905478282679
rad17,ina1,FALSE,0.002764843062056346
rad17,irc21,TRUE,-0.09410055651858529
rad17,mlh1,FALSE,-0.0396237898372116
rad17,mlh3,TRUE,-0.21056713997387544
rad17,mms1,FALSE,-0.15757965366125862
rad17,mms2,TRUE,-0.40083898705679133
rad17,mms22,FALSE,-0.05119470447674423
rad17,mph1,FALSE,0.046381538037232516
rad17,mre11,FALSE,0.022396811692060467
rad17,mus81,FALSE,0.027953762914191216
rad17,nup84,FALSE,-0.013521230839974011
rad17,pif1,TRUE,-0.10022775606057518
rad17,pol30-RR,TRUE,-1.604459414374073
rad17,pol32,FALSE,0.12838181961703177
rad17,pso2,TRUE,-0.126163999172622
rad17,psy2,FALSE,0.0714315001412222
rad17,psy4,FALSE,-0.033621362977395076
rad17,rad1,TRUE,-0.3718388497539038
rad17,rad10,TRUE,-0.35260502626453416
rad17,rad14,TRUE,-0.3889724863359454
rad17,rad18,TRUE,-0.6878868950846995
rad17,rad2,TRUE,-0.4937753294067406
rad17,rad23,FALSE,-0.22508702427243796
rad17,rad27,TRUE,0.20014262531472726
rad17,rad28,FALSE,0.08520513337178487
rad17,rad4,TRUE,-0.5633707299140944
rad17,rad5,TRUE,-0.5993615908544109
rad17,rad50,FALSE,-0.05205011036197179
rad17,rad51,FALSE,0.06518290304521458
rad17,rad52,FALSE,-0.05168666699603392
rad17,rad54,FALSE,0.13425505111794014
rad17,rad55,FALSE,0.1939717903257841
rad17,rad57,TRUE,-0.0549568889149597
rad17,rad61,TRUE,-0.0834443719410441
rad17,rdh54,FALSE,-0.050880068504901885
rad17,rev3,TRUE,-0.6424640280635525
rad17,rev7,TRUE,-0.2711634816046816
rad17,rph1,FALSE,0.11308382953849587
rad17,rrm3,FALSE,-0.0073107429025550804
rad17,rtt101,FALSE,0.06641516299869127
rad17,rtt107,FALSE,-0.376418613074887
rad17,rtt109,FALSE,-0.07317863043543493
rad17,saw1,TRUE,-0.8765498913384422
rad17,sgs1,TRUE,0.06837082869705535
rad17,shu1,FALSE,0.0019783983559529305
rad17,shu2,FALSE,-0.06074936282341911
rad17,sin4,FALSE,0.019129240644924904
rad17,siz1,FALSE,-0.0031387033939745614
rad17,sky1,FALSE,0.12489130188404778
rad17,slx4,FALSE,0.025790379807993157
rad17,slx5,TRUE,-0.38110700163020145
rad17,slx8,FALSE,-0.0772799783079457
rad17,snf2,FALSE,0.10030229581413891
rad17,sod1,FALSE,0.0706555127397259
rad17,srs2,TRUE,-0.06165216077390584
rad17,swi4,FALSE,-0.025698549270293147
rad17,tdp1,FALSE,0.03910332291414538
rad17,top3,TRUE,0.2791375977420477
rad17,trm10,FALSE,-0.060227989461242824
rad17,ubc13,TRUE,-0.43563001478632946
rad17,vps41,FALSE,-0.0090117985370742
rad17,wss1,FALSE,-0.0956667412050323
rad17,xrs2,FALSE,-0.07933244442782268
rad17,yku70,FALSE,0.06057449001155383
rad17,yps1,FALSE,-0.09021930663605701
rad18,aft1,FALSE,-0.3357044982632731
rad18,apn1,FALSE,-0.040021001966930606
rad18,apq12,TRUE,-0.5511930067946091
rad18,arp6,FALSE,-0.0636025396235881
rad18,arp8,FALSE,4.385277273139642e-4
rad18,asf1,TRUE,-0.29570324873075815
rad18,bem1,TRUE,-0.22884785732761426
rad18,bfa1,TRUE,-0.7229913538317174
rad18,bim1,TRUE,-0.6441233958767486
rad18,bre1,FALSE,-0.22999415637505016
rad18,cac2,TRUE,-0.2672187926940873
rad18,ccr4,TRUE,-0.052549909010248155
rad18,ccs1,FALSE,2.5353950375147565e-4
rad18,chc1,FALSE,0.0031903684380471128
rad18,chk1,FALSE,0.06919922574151607
rad18,chl1,TRUE,-0.3432947349903805
rad18,cik1,FALSE,5.506040599900551e-4
rad18,cka2,FALSE,0.005664450248558964
rad18,ckb1,TRUE,0.164780053583286
rad18,clb2,TRUE,-0.8124252722717097
rad18,clb5,TRUE,0.2717472762574833
rad18,cln1,TRUE,-0.1951513094091724
rad18,csm2,TRUE,-0.6102570332347653
rad18,csm3,TRUE,-0.39183409951249687
rad18,ctf18,TRUE,-0.4788188406994399
rad18,ctf4,TRUE,-0.1399855573760691
rad18,ctf8,TRUE,-0.12891392930385998
rad18,dbf2,TRUE,-0.4269521755644314
rad18,dcc1,FALSE,0.6586000627547492
rad18,dcn1,TRUE,-0.059648114269365005
rad18,ddc1,TRUE,-0.589465221063149
rad18,def1,FALSE,-3.8985034280846066e-5
rad18,dhh1,FALSE,0.5614288283271152
rad18,dia2,FALSE,-0.07404899141043314
rad18,dot1,TRUE,-0.19613415983847315
rad18,dpb4,FALSE,-0.04927831427714409
rad18,dun1,TRUE,-0.5581778521133604
rad18,eap1,FALSE,-0.05461661707078371
rad18,elg1,TRUE,-0.485171858321064
rad18,eps1,TRUE,-0.649951590426236
rad18,erd1,TRUE,-0.3067279337676042
rad18,erg2,TRUE,-0.42846091450510104
rad18,esc2,TRUE,0.12289970062596384
rad18,exo1,TRUE,0.1664389091711177
rad18,gcn5,FALSE,0.016763722487891704
rad18,get1,TRUE,-0.21875948822199787
rad18,gnd1,FALSE,-0.03490372809417046
rad18,gph1,TRUE,-0.07296658325007804
rad18,gpx2,FALSE,0.010312191187317243
rad18,hal5,TRUE,-0.34405079384074433
rad18,hcs1,FALSE,0.019747041528546817
rad18,hir2,TRUE,-0.3320652469752526
rad18,hnt3,TRUE,-0.4165595710068603
rad18,hpc2,TRUE,-0.28049217187756037
rad18,hpr1,TRUE,-0.22254568437965408
rad18,hrq1,TRUE,-0.4176829792463641
rad18,hsl1,TRUE,-0.2533992410271387
rad18,hur1,TRUE,-0.3151145246632713
rad18,imp2',FALSE,-0.0520076210107687
rad18,ina1,FALSE,0.10873067305241402
rad18,ira2,TRUE,-0.521328489393203
rad18,irc21,FALSE,0.014356483811086812
rad18,lpd1,FALSE,0.017347717249287478
rad18,lsm1,TRUE,-0.5367217697779345
rad18,lte1,TRUE,-0.5845654477473382
rad18,met18,FALSE,-0.1837599122716629
rad18,mgs1,TRUE,-0.4181580814806668
rad18,mkk1,TRUE,-0.06455702948262848
rad18,mlh1,FALSE,0.036840220609050615
rad18,mlh2,FALSE,0.022491704672459277
rad18,mlh3,TRUE,-0.20976051106022092
rad18,mms1,TRUE,-0.2505554809156425
rad18,mms2,TRUE,0.15905691505087238
rad18,mms22,TRUE,-0.3195589285308478
rad18,mms4,TRUE,-0.41474270434638993
rad18,mph1,TRUE,-0.2934920613125342
rad18,mre11,TRUE,-0.39557171993464424
rad18,msh2,FALSE,7.305449830147836e-5
rad18,msh6,FALSE,0.02977779185112327
rad18,mub1,TRUE,-0.3544988022420579
rad18,mus81,TRUE,-0.3533875090463703
rad18,nmd2,TRUE,0.08715224108701236
rad18,npl6,FALSE,-4.721666352595338e-5
rad18,nup84,TRUE,0.48038287183178685
rad18,pho80,TRUE,-0.4116902377944815
rad18,pif1,FALSE,-0.3284734403180993
rad18,pol30-RR,FALSE,1.3658695223514583
rad18,pol32,TRUE,-0.38073046627363705
rad18,pso2,FALSE,-0.14244261134087566
rad18,psy1,FALSE,-0.15379452127083054
rad18,psy2,TRUE,-0.4810232995231907
rad18,psy3,TRUE,-0.06627218485902175
rad18,psy4,TRUE,-0.2640628090962168
rad18,ptc2,TRUE,0.07636057148601028
rad18,rad1,FALSE,0.39079173506311776
rad18,rad10,TRUE,-0.7910587761559471
rad18,rad14,FALSE,0.5354601192421966
rad18,rad16,TRUE,-1.2963054488019865
rad18,rad17,TRUE,-0.6878868950846995
rad18,rad2,TRUE,-0.6686580901276538
rad18,rad23,TRUE,-0.7639970806331458
rad18,rad24,TRUE,-0.6570156592497958
rad18,rad26,TRUE,-0.5787082480866194
rad18,rad27,FALSE,-0.058393772920706605
rad18,rad28,FALSE,0.11238831960947265
rad18,rad30,FALSE,-0.02104950370763729
rad18,rad33,TRUE,-1.1351534701613226
rad18,rad34,FALSE,-0.0816379442206298
rad18,rad4,TRUE,-0.33697196381215644
rad18,rad5,TRUE,-0.4371865553984799
rad18,rad50,TRUE,-0.3868284986025915
rad18,rad51,TRUE,-0.5202942521938447
rad18,rad52,TRUE,-0.5260504865279854
rad18,rad54,TRUE,-0.38734933948962
rad18,rad55,FALSE,0.26497481496012437
rad18,rad57,TRUE,-0.38867131675430244
rad18,rad59,TRUE,-0.19058708337013341
rad18,rad6,FALSE,0.752973893116766
rad18,rad61,TRUE,-0.1311659422208757
rad18,rad7,TRUE,-0.9927150512949877
rad18,rad9,TRUE,-0.14957361135264363
rad18,rcy1,TRUE,-0.12078238959639116
rad18,rdh54,TRUE,-0.43469192572487764
rad18,ref2,TRUE,0.011721861168281448
rad18,reg1,FALSE,0.0028981912313790744
rad18,rev1,FALSE,-0.022459679542949907
rad18,rev3,TRUE,-0.44648884068566846
rad18,rev7,TRUE,-0.35002204838395673
rad18,rmi1,TRUE,-0.1996368042479476
rad18,rnh203,FALSE,-0.04350129397462297
rad18,rpb9,TRUE,-0.45152672639091246
rad18,rph1,FALSE,0.07969889520600529
rad18,rpl20b,FALSE,-0.03476205484013045
rad18,rrd1,TRUE,0.25129944348618655
rad18,rrm3,FALSE,-0.022707636028110822
rad18,rtf1,TRUE,-0.37578062482259095
rad18,rts1,TRUE,-0.6253317648494121
rad18,rtt101,TRUE,-0.2281585089900861
rad18,rtt107,TRUE,-0.4844792964577547
rad18,rtt109,FALSE,0.05396609676765045
rad18,sac1,TRUE,-0.16712879974839837
rad18,sae2,FALSE,-0.07176957252328667
rad18,saw1,TRUE,-0.39594916915305733
rad18,sec22,TRUE,-0.30238729070491344
rad18,sec66,TRUE,-0.15656396905109363
rad18,sgs1,FALSE,0.06294287139456789
rad18,shu1,TRUE,-0.212278310665352
rad18,shu2,FALSE,0.15138530850095178
rad18,sic1,TRUE,-0.2620396241311578
rad18,sin3,FALSE,0.002718583843399321
rad18,sin4,FALSE,0.0758842985827673
rad18,sis2,TRUE,-0.22557734759301717
rad18,siz1,FALSE,-0.03788062794832902
rad18,sky1,FALSE,-0.0673833186051517
rad18,sla1,TRUE,-0.6672561325689671
rad18,slt2,TRUE,-0.4425635242113432
rad18,slx1,FALSE,0.017089582371182247
rad18,slx4,FALSE,-0.04940313215536414
rad18,slx5,TRUE,-0.20978269454756643
rad18,slx8,TRUE,-0.22496729880126004
rad18,snf2,FALSE,0.00691066528055557
rad18,sod1,TRUE,-0.15263313725373737
rad18,spt2,FALSE,-0.11754808874467786
rad18,srs2,FALSE,0.6566808059158382
rad18,ssn3,FALSE,0.00354796205803597
rad18,ssz1,FALSE,-0.24353991749975537
rad18,swi4,TRUE,-0.456146414927872
rad18,swi5,TRUE,-0.19724087322003703
rad18,tda5,TRUE,-0.6817855496605746
rad18,tdp1,FALSE,-0.06262596346411559
rad18,tel1,FALSE,0.03200209041085676
rad18,tip41,FALSE,-7.06044252874179e-4
rad18,tof1,TRUE,-0.08801389943976826
rad18,top1,FALSE,-0.10001576969054725
rad18,top3,FALSE,-0.043897412207586445
rad18,tpp1,TRUE,-0.15284968366475138
rad18,trm10,FALSE,0.03922356302628727
rad18,ubc13,FALSE,0.11688773090841073
rad18,ubp7,FALSE,-0.03399701047703975
rad18,ume6,FALSE,0.002184952959425594
rad18,vam3,TRUE,-0.2759311184064971
rad18,vma10,FALSE,0.03820022480544546
rad18,vph2,FALSE,-0.03478683320162465
rad18,vps1,TRUE,-0.6417058615962202
rad18,vps20,FALSE,-0.013539370422795474
rad18,vps41,TRUE,-0.5905785947756922
rad18,vps51,TRUE,-0.6995739604337052
rad18,vps52,TRUE,-0.6781100201633471
rad18,vps74,TRUE,-0.29313557026638337
rad18,vrp1,TRUE,-0.46417383830853587
rad18,whi3,TRUE,0.18636510529767497
rad18,wss1,TRUE,-0.26920682196523366
rad18,xrs2,FALSE,-0.02987841065127428
rad18,yaf9,FALSE,7.607056229180384e-4
rad18,yel1,FALSE,-0.11474577270740303
rad18,yen1,FALSE,-0.06470935198951018
rad18,yim1,TRUE,-0.5693156064307128
rad18,yku70,TRUE,-0.13931574124642554
rad18,yku80,TRUE,-0.5216437593777682
rad18,ypk1,FALSE,-0.0026068190008630954
rad18,yps1,FALSE,0.00422714186123746
rad18,zuo1,FALSE,-0.12370806427729053
rad2,aft1,FALSE,0.07756777696252257
rad2,apn1,FALSE,0.21202253733985918
rad2,apq12,TRUE,-0.19409938907925964
rad2,arp6,FALSE,0.12475747812111775
rad2,arp8,FALSE,-1.9077104526635377e-4
rad2,asf1,TRUE,-0.6882698561088784
rad2,bem1,FALSE,-0.11009565588123676
rad2,bfa1,FALSE,-0.05696292563388555
rad2,bim1,TRUE,-0.5531902858716928
rad2,bre1,FALSE,-0.21955516188521235
rad2,cac2,FALSE,-0.19050772757148252
rad2,ccr4,FALSE,0.19122846549932074
rad2,ccs1,TRUE,-0.0016438437020380797
rad2,chc1,FALSE,-0.11331481750154376
rad2,chk1,TRUE,-0.07453873656140209
rad2,chl1,TRUE,-0.4127632847972775
rad2,cik1,FALSE,-5.273486091617048e-4
rad2,cka2,TRUE,-0.24680141568211378
rad2,ckb1,TRUE,-0.4157937828782327
rad2,clb2,TRUE,-0.6578564734776573
rad2,clb5,FALSE,0.06458774748430118
rad2,cln1,FALSE,0.02860539767177054
rad2,csm2,TRUE,-0.6263590737086921
rad2,csm3,TRUE,-0.3123099571593214
rad2,ctf18,TRUE,-0.29692878037064296
rad2,ctf4,TRUE,-0.740344183757973
rad2,ctf8,TRUE,-0.7416148370477856
rad2,dbf2,TRUE,-0.3740198790428674
rad2,dcc1,FALSE,-0.2467828499274417
rad2,dcn1,FALSE,-0.007254107671681288
rad2,ddc1,TRUE,-0.24923306323249672
rad2,def1,FALSE,9.890594116310652e-4
rad2,dhh1,FALSE,0.009284402491029542
rad2,dia2,TRUE,-0.5201334239340308
rad2,dot1,FALSE,-6.64773824312911e-4
rad2,dpb4,FALSE,-0.1111836512358652
rad2,dun1,TRUE,-0.4337894780771669
rad2,eap1,FALSE,-0.019586442385760933
rad2,elg1,TRUE,-0.4793185787441215
rad2,eps1,TRUE,-0.4126637626138599
rad2,erd1,FALSE,-0.2102722782807138
rad2,erg2,TRUE,-0.35799157354158107
rad2,esc2,TRUE,-0.34356448120721056
rad2,exo1,FALSE,-0.10602945172805567
