A,n_a,P_a_est,ci95_a,C,n_ac,P_ac_est,ci95_ac,P_c_diff,P_c_diff_ci95,P_c_diff_upr,P_c_diff_lwr
rad27,67,0.9080080581772805,0.0203224937724003,100,5,0.693486141083249,0.056634628369573566,-0.21452191709403146,0.06017046521084041,-0.15435145188319105,-0.27469238230487186
rad27,67,0.9080080581772805,0.0203224937724003,125,4,NA,NA,NA,NA,NA,NA
rad28,48,0.9765516913127185,0.020545861284822775,5,25,0.9654289679732553,0.0263565764832915,-0.01112272333946318,0.03341858075763802,0.022295857418174837,-0.0445413040971012
rad28,48,0.9765516913127185,0.020545861284822775,10,33,0.9888109646701785,0.021835580571085693,0.012259273357460021,0.029982077893494212,0.04224135125095423,-0.01772280453603419
rad28,48,0.9765516913127185,0.020545861284822775,20,4,0.9986283826399093,0.060617328241053044,0.02207669132719081,0.06400463185597388,0.08608132318316469,-0.04192794052878307
rad28,48,0.9765516913127185,0.020545861284822775,25,42,1.0082333742964429,0.020304890921855525,0.031681682983724424,0.028886346450938207,0.060568029434662635,0.002795336532786217
rad28,48,0.9765516913127185,0.020545861284822775,30,4,0.9921709828135611,0.043488897028478204,0.015619291500842625,0.04809798936222552,0.06371728086306815,-0.032478697861382896
rad28,48,0.9765516913127185,0.020545861284822775,35,11,0.9894811476371266,0.039242828923996546,0.012929456324408117,0.04429595961138261,0.057225415935790724,-0.03136650328697449
rad28,48,0.9765516913127185,0.020545861284822775,40,23,1.0021917449267463,0.03533124287098934,0.02564005361402788,0.04087088375291162,0.0665109373669395,-0.015230830138883739
rad28,48,0.9765516913127185,0.020545861284822775,50,5,1.0254197982150428,0.07682419842568797,0.04886810690232435,0.07952414651968706,0.1283922534220114,-0.030656039617362713
rad28,48,0.9765516913127185,0.020545861284822775,60,11,0.9733231634681024,0.059267622561553185,-0.003228527844616025,0.06272785266557358,0.05949932482095756,-0.06595638051018961
rad28,48,0.9765516913127185,0.020545861284822775,80,33,0.9681460979216345,0.03296763817884527,-0.008405593391083932,0.038845818089292904,0.03044022469820897,-0.047251411480376836
rad28,48,0.9765516913127185,0.020545861284822775,100,5,0.9677382411124312,0.04228628845383272,-0.008813450200287232,0.047013430072011614,0.03819997987172438,-0.055826880272298846
rad28,48,0.9765516913127185,0.020545861284822775,125,4,NA,NA,NA,NA,NA,NA
rad30,48,0.9534829599998381,0.018444584678606053,5,25,0.9169513222241477,0.017547773531154623,-0.03653163777569046,0.025458339691876216,-0.011073298083814246,-0.06198997746756668
rad30,48,0.9534829599998381,0.018444584678606053,10,33,0.9289926973012427,0.025534113881052433,-0.024490262698595444,0.031499105950119025,0.0070088432515235805,-0.05598936864871447
rad30,48,0.9534829599998381,0.018444584678606053,20,4,0.8779598574944641,0.049708542167405244,-0.07552310250537397,0.053020202455054566,-0.022502900050319408,-0.12854330496042854
rad30,48,0.9534829599998381,0.018444584678606053,25,42,0.934563885093201,0.019296560169874088,-0.018919074906637134,0.026693818354739742,0.007774743448102608,-0.04561289326137688
rad30,48,0.9534829599998381,0.018444584678606053,30,4,0.905066690194938,0.04235086534928615,-0.0484162698049001,0.04619305683541235,-0.002223212969487756,-0.09460932664031245
rad30,48,0.9534829599998381,0.018444584678606053,35,11,0.9116411605359614,0.03257027106039715,-0.04184179946387667,0.03743027198557357,-0.004411527478303104,-0.07927207144945024
rad30,48,0.9534829599998381,0.018444584678606053,40,23,0.9222820174094141,0.03333330681444854,-0.031200942590424052,0.038096089656977014,0.006895147066552962,-0.06929703224740107
rad30,48,0.9534829599998381,0.018444584678606053,50,5,0.8923323269443454,0.022473882117995028,-0.06115063305549273,0.029073666459870622,-0.032076966595622106,-0.09022429951536336
rad30,48,0.9534829599998381,0.018444584678606053,60,11,0.8559141110194763,0.037587764442170164,-0.09756884898036178,0.04186935322794395,-0.055699495752417824,-0.13943820220830572
rad30,48,0.9534829599998381,0.018444584678606053,80,33,0.8448391424492029,0.02488145620711385,-0.10864381755063524,0.03097240008382937,-0.07767141746680586,-0.1396162176344646
rad30,48,0.9534829599998381,0.018444584678606053,100,5,0.7572181971207189,0.046665416129947575,-0.1962647628791192,0.05017831968636894,-0.14608644319275027,-0.24644308256548814
rad30,48,0.9534829599998381,0.018444584678606053,125,4,NA,NA,NA,NA,NA,NA
rad33,68,0.9901786463896514,0.023426850616331082,2.5,4,0.9876510079127016,0.007648847398974791,-0.0025276384769498117,0.024643907894907727,0.022116269417957916,-0.02717154637185754
rad33,68,0.9901786463896514,0.023426850616331082,5,29,0.9926953245199228,0.02204356311180719,0.0025166781302714547,0.03216731267084832,0.03468399080111977,-0.029650634540576863
rad33,68,0.9901786463896514,0.023426850616331082,10,39,1.0005661787383926,0.03368750517901256,0.010387532348741235,0.04103249121106212,0.05142002355980336,-0.030644958862320888
rad33,68,0.9901786463896514,0.023426850616331082,20,4,0.9611679407482385,0.032830071484232684,-0.029010705641412837,0.040331512784170645,0.011320807142757808,-0.06934221842558348
rad33,68,0.9901786463896514,0.023426850616331082,25,62,0.9889071819641633,0.0240037091924596,-0.0012714644254880891,0.03354095086302804,0.03226948643753995,-0.03481241528851613
rad33,68,0.9901786463896514,0.023426850616331082,30,4,0.9685158573356787,0.04687576294851012,-0.021662789053972675,0.0524037640041706,0.030740974950197925,-0.07406655305814328
rad33,68,0.9901786463896514,0.023426850616331082,35,12,0.9715585633098952,0.0547359887955945,-0.018620083079756156,0.059538607635981365,0.04091852455622521,-0.07815869071573753
rad33,68,0.9901786463896514,0.023426850616331082,40,31,0.9793302791544515,0.03228030690841429,-0.010848367235199885,0.0398852797896832,0.02903691255448332,-0.05073364702488309
rad33,68,0.9901786463896514,0.023426850616331082,50,9,1.0085984684960072,0.09885865096756584,0.018419822106355843,0.10159650683427505,0.1200163289406309,-0.08317668472791921
rad33,68,0.9901786463896514,0.023426850616331082,60,13,0.9141019457437867,0.030260890132867917,-0.07607670064586469,0.03826929319223697,-0.03780740745362772,-0.11434599383810166
rad33,68,0.9901786463896514,0.023426850616331082,80,39,0.8825217633587196,0.03869214453806835,-0.1076568830309318,0.04523161923648837,-0.06242526379444342,-0.15288850226742018
rad33,68,0.9901786463896514,0.023426850616331082,100,5,0.6538741564898024,0.21172311825186282,-0.33630448989984896,0.21301524859054616,-0.1232892413093028,-0.5493197384903952
rad33,68,0.9901786463896514,0.023426850616331082,125,4,NA,NA,NA,NA,NA,NA
rad34,68,0.9554481849022851,0.014215456142319944,2.5,4,1.0107795999509002,0.07335369441546953,0.05533141504861505,0.07471842930450497,0.13004984435312,-0.019387014255889914
rad34,68,0.9554481849022851,0.014215456142319944,5,29,0.928817242577395,0.018285789919671263,-0.02663094232489016,0.02316137531150888,-0.003469567013381282,-0.04979231763639904
rad34,68,0.9554481849022851,0.014215456142319944,10,39,0.9091959547996139,0.016290747791872045,-0.04625223010267121,0.02162100036891461,-0.0246312297337566,-0.06787323047158582
rad34,68,0.9554481849022851,0.014215456142319944,20,4,0.7956760642552019,0.06736300051644417,-0.15977212064708324,0.0688465905612811,-0.09092553008580213,-0.22861871120836436
rad34,68,0.9554481849022851,0.014215456142319944,25,62,0.8485072642487953,0.02378800945183909,-0.10694092065348981,0.02771188530242949,-0.07922903535106032,-0.1346528059559193
rad34,68,0.9554481849022851,0.014215456142319944,30,4,0.6898053626156582,0.0398404290667598,-0.26564282228662695,0.042300578974261586,-0.22334224331236535,-0.30794340126088854
rad34,68,0.9554481849022851,0.014215456142319944,35,12,0.7905815630358332,0.04013813212835698,-0.16486662186645196,0.0425810855203066,-0.12228553634614536,-0.20744770738675855
rad34,68,0.9554481849022851,0.014215456142319944,40,31,0.7095288352874571,0.053518078657271366,-0.24591934961482798,0.055373856073964244,-0.19054549354086373,-0.3012932056887922
rad34,68,0.9554481849022851,0.014215456142319944,50,9,0.6317497192606301,0.14736477022603253,-0.32369846564165505,0.14804882538239061,-0.17564964025926444,-0.47174729102404567
rad34,68,0.9554481849022851,0.014215456142319944,60,13,0.5016912788694625,0.10908149433449034,-0.4537569060328226,0.11000387083907397,-0.3437530351937486,-0.5637607768718965
rad34,68,0.9554481849022851,0.014215456142319944,80,39,0.34372083690517646,0.0746138334860056,-0.6117273479971086,0.07595593025440207,-0.5357714177427065,-0.6876832782515107
rad34,68,0.9554481849022851,0.014215456142319944,100,5,0.045945680052303775,0.05503426219008973,-0.9095025048499813,0.056840559534031346,-0.85266194531595,-0.9663430643840126
rad34,68,0.9554481849022851,0.014215456142319944,125,4,NA,NA,NA,NA,NA,NA
rad4,68,0.8479273928993379,0.024731518337716522,2.5,4,0.8373050831306087,0.06412252973290597,-0.010622309768729243,0.06872660924733752,0.058104299478608276,-0.07934891901606676
rad4,68,0.8479273928993379,0.024731518337716522,5,29,0.8563232576986571,0.027851084504821367,0.008395864799319197,0.037246891244552334,0.04564275604387153,-0.028851026445233137
rad4,68,0.8479273928993379,0.024731518337716522,10,39,0.807199572730815,0.03198680618741271,-0.040727820168522944,0.0404327066786273,-2.951134898956445e-4,-0.08116052684715025
rad4,68,0.8479273928993379,0.024731518337716522,20,4,0.6311490134962063,0.13050722098707002,-0.2167783794031316,0.13282990148703994,-0.08394847791609167,-0.34960828089017154
rad4,68,0.8479273928993379,0.024731518337716522,25,62,0.6467266179122801,0.029387369597102135,-0.2012007749870578,0.038409184983874516,-0.16279159000318327,-0.23960995997093232
rad4,68,0.8479273928993379,0.024731518337716522,30,4,0.44652159304830424,0.07177993676486231,-0.4014057998510337,0.0759210598006669,-0.32548474005036676,-0.47732685965170063
rad4,68,0.8479273928993379,0.024731518337716522,35,12,0.4328547565266451,0.10656408341075727,-0.4150726363726928,0.10939630648455934,-0.3056763298881335,-0.5244689428572522
rad4,68,0.8479273928993379,0.024731518337716522,40,31,0.3075447546393524,0.05228969475583049,-0.5403826382599856,0.057843410834309696,-0.48253922742567584,-0.5982260490942952
rad4,68,0.8479273928993379,0.024731518337716522,50,9,0.24825728886467507,0.0985465609034057,-0.5996701040346628,0.10160252292722587,-0.49806758110743693,-0.7012726269618886
rad4,68,0.8479273928993379,0.024731518337716522,60,15,0.0421847739799996,0.05441079006332576,-0.8057426189193383,0.059767734394103635,-0.7459748845252346,-0.865510353313442
rad4,68,0.8479273928993379,0.024731518337716522,80,39,0.00169862176709525,0.010030247563841393,-0.8462287711322427,0.02668808470986172,-0.819540686422381,-0.8729168558421044
rad4,68,0.8479273928993379,0.024731518337716522,100,5,2.855322613033671e-4,7.927646492717909e-4,-0.8476418606380346,0.024744221044072968,-0.8228976395939617,-0.8723860816821075
rad4,68,0.8479273928993379,0.024731518337716522,125,4,NA,NA,NA,NA,NA,NA
rad5,68,0.7824813810851402,0.07783533172421936,2.5,4,0.7274681154190585,0.23531599878323337,-0.05501326566608167,0.24785471177278426,0.1928414461067026,-0.30286797743886595
rad5,68,0.7824813810851402,0.07783533172421936,5,29,0.6618558488932811,0.11005988382845447,-0.12062553219185912,0.13480176887916628,0.014176236687307164,-0.2554273010710254
rad5,68,0.7824813810851402,0.07783533172421936,10,39,0.49439056933506575,0.09806341749267139,-0.28809081175007445,0.12519893256318618,-0.16289187918688827,-0.4132897443132606
rad5,68,0.7824813810851402,0.07783533172421936,20,4,0.13294011410589962,0.15237172186024944,-0.6495412669792406,0.17110079043440005,-0.47844047654484056,-0.8206420574136407
rad5,68,0.7824813810851402,0.07783533172421936,25,62,0.09104722727363339,0.062343812210739584,-0.6914341538115069,0.09972507099815588,-0.591709082813351,-0.7911592248096627
rad5,68,0.7824813810851402,0.07783533172421936,30,4,0.03998302595956615,0.04815852851633585,-0.742498355125574,0.09152913598127102,-0.6509692191443031,-0.834027491106845
rad5,68,0.7824813810851402,0.07783533172421936,35,12,0.1626683704127424,0.20337298877084886,-0.6198130106723978,0.21775883776831442,-0.4020541729040834,-0.8375718484407122
rad5,68,0.7824813810851402,0.07783533172421936,40,31,0.039623230650486084,0.11114597691835826,-0.7428581504346541,0.13568996665102212,-0.607168183783632,-0.8785481170856762
rad5,68,0.7824813810851402,0.07783533172421936,50,9,0.021747502518323657,0.03089731931963509,-0.7607338785668165,0.0837435562043956,-0.676990322362421,-0.8444774347712121
rad5,68,0.7824813810851402,0.07783533172421936,60,13,0.08578536939754007,0.20973531060281178,-0.6966960116876001,0.22371240327321415,-0.4729836084143859,-0.9204084149608143
rad5,68,0.7824813810851402,0.07783533172421936,80,39,0.05511019614395833,0.08522131897726948,-0.7273711849411819,0.11541668888356128,-0.6119544960576206,-0.8427878738247432
rad5,68,0.7824813810851402,0.07783533172421936,100,5,0.1748406102889179,0.472856993868241,-0.6076407707962224,0.47922027869731154,-0.12842049209891082,-1.086861049493534
rad5,68,0.7824813810851402,0.07783533172421936,125,4,NA,NA,NA,NA,NA,NA
rad50,48,0.5134814998194308,0.047578443257974466,5,25,0.5094756276703694,0.05539114846021822,-0.004005872149061451,0.07301977533924786,0.06901390319018641,-0.07702564748830931
rad50,48,0.5134814998194308,0.047578443257974466,10,33,0.4374740722343737,0.0537322989680072,-0.07600742758505713,0.07176954935931815,-0.0042378782257389835,-0.14777697694437528
rad50,48,0.5134814998194308,0.047578443257974466,20,4,0.3612688575601974,0.07679796975866629,-0.15221264225923342,0.0903417756185106,-0.06187086664072282,-0.242554417877744
rad50,48,0.5134814998194308,0.047578443257974466,25,42,0.342869521513647,0.03828862408995305,-0.17061197830578378,0.06107149087384415,-0.10954048743193964,-0.23168346917962793
rad50,48,0.5134814998194308,0.047578443257974466,30,4,0.22358598458660067,0.09052162105916185,-0.28989551523283014,0.10226373815791592,-0.1876317770749142,-0.3921592533907461
rad50,48,0.5134814998194308,0.047578443257974466,35,11,0.2146938660660594,0.06497225388158404,-0.2987876337533714,0.08053013123859483,-0.2182575025147766,-0.37931776499196623
rad50,48,0.5134814998194308,0.047578443257974466,40,23,0.14511816976053413,0.04118190954250709,-0.36836333005889665,0.06292581295795496,-0.3054375171009417,-0.4312891430168516
rad50,48,0.5134814998194308,0.047578443257974466,50,5,0.14256215539277475,0.1250426012766021,-0.3709193444266561,0.13378849127212547,-0.2371308531545306,-0.5047078356987815
rad50,48,0.5134814998194308,0.047578443257974466,60,11,0.02044662233313134,0.018232394479367652,-0.4930348774862995,0.05095221753077654,-0.4420826599555229,-0.543987095017076
rad50,48,0.5134814998194308,0.047578443257974466,80,33,0.002508401409354011,0.0018331009133448078,-0.5109730984100768,0.047613742993077135,-0.46335935541699963,-0.5585868414031538
rad50,48,0.5134814998194308,0.047578443257974466,100,5,1.2136665728838984e-4,1.3931825125173508e-4,-0.5133601331621425,0.04757864723200343,-0.465781485930139,-0.5609387803941459
rad50,48,0.5134814998194308,0.047578443257974466,125,4,NA,NA,NA,NA,NA,NA
rad51,48,0.8297340035807986,0.028876300721142893,5,25,0.7628439282597107,0.04707303832949258,-0.06689007532108793,0.055224194705833014,-0.011665880615254913,-0.12211427002692093
rad51,48,0.8297340035807986,0.028876300721142893,10,33,0.7471089799259563,0.04490704442880076,-0.08262502365484237,0.05338991836169225,-0.02923510529315012,-0.1360149420165346
rad51,48,0.8297340035807986,0.028876300721142893,20,4,0.7389527502743055,0.33300034322803806,-0.09078125330649311,0.3342500102218832,0.2434687569153901,-0.42503126352837634
rad51,48,0.8297340035807986,0.028876300721142893,25,42,0.632752985006511,0.03894013081219801,-0.19698101857428763,0.048478598690648744,-0.14850241988363888,-0.24545961726493637
rad51,48,0.8297340035807986,0.028876300721142893,30,4,0.5997363802573779,0.38125280637725123,-0.22999762332342077,0.3823447961119226,0.15234717278850185,-0.6123424194353434
rad51,48,0.8297340035807986,0.028876300721142893,35,11,0.38945161668795036,0.06611264175117117,-0.44028238689284827,0.07214376024755417,-0.36813862664529406,-0.5124261471404025
rad51,48,0.8297340035807986,0.028876300721142893,40,23,0.39723603348884057,0.06887879589496762,-0.43249797009195806,0.0746868747992476,-0.3578110952927105,-0.5071848448912056
rad51,48,0.8297340035807986,0.028876300721142893,50,5,0.32056277466272654,0.2258557531137524,-0.5091712289180721,0.22769422908347536,-0.28147699983459673,-0.7368654580015475
rad51,48,0.8297340035807986,0.028876300721142893,60,11,0.07315741901146941,0.05509997505725835,-0.7565765845693292,0.06220810232315699,-0.6943684822461722,-0.8187846868924862
rad51,48,0.8297340035807986,0.028876300721142893,80,33,0.00882061674278528,0.009186213870764865,-0.8209133868380134,0.030302265074038777,-0.7906111217639746,-0.8512156519120522
rad51,48,0.8297340035807986,0.028876300721142893,100,5,5.845662039022471e-4,9.94397087119194e-4,-0.8291494373768964,0.02889341739747565,-0.8002560199794208,-0.858042854774372
rad51,48,0.8297340035807986,0.028876300721142893,125,4,NA,NA,NA,NA,NA,NA
rad52,68,0.6762841430122444,0.028186064503306664,2.5,4,0.6316689902157415,0.08800231739453633,-0.044615152796502855,0.09240596354669581,0.04779081075019295,-0.13702111634319866
rad52,68,0.6762841430122444,0.028186064503306664,5,29,0.6432622237703628,0.040363968659136884,-0.03302191924188158,0.04923113037601664,0.01620921113413506,-0.08225304961789823
rad52,68,0.6762841430122444,0.028186064503306664,10,39,0.5954770769326605,0.03627424712587062,-0.08080706607958388,0.04593773216793899,-0.03486933391164489,-0.12674479824752288
rad52,68,0.6762841430122444,0.028186064503306664,20,4,0.5726076469557497,0.27867491370467606,-0.10367649605649465,0.2800967007311818,0.17642020467468716,-0.38377319678767646
rad52,68,0.6762841430122444,0.028186064503306664,25,62,0.47723368137950384,0.033126490934453016,-0.19905046163274054,0.0434950414853804,-0.15555542014736012,-0.24254550311812095
rad52,68,0.6762841430122444,0.028186064503306664,30,4,0.4665213842424433,0.37189139368292945,-0.20976275876980105,0.37295799083491454,0.1631952320651135,-0.5827207496047155
rad52,68,0.6762841430122444,0.028186064503306664,35,12,0.2601993986890985,0.05468266614264505,-0.41608474432314585,0.06151949454158855,-0.3545652497815573,-0.4776042388647344
rad52,68,0.6762841430122444,0.028186064503306664,40,31,0.264417572331284,0.07099520901988852,-0.4118665706809604,0.07638569195839116,-0.3354808787225692,-0.48825226263935156
rad52,68,0.6762841430122444,0.028186064503306664,50,9,0.293179680838567,0.16512527873602437,-0.3831044621736774,0.16751361708778872,-0.21559084508588866,-0.5506180792614661
rad52,68,0.6762841430122444,0.028186064503306664,60,15,0.039125805641632094,0.1006807018228169,-0.6371583373706122,0.10455169989875597,-0.5326066374718562,-0.7417100372693682
rad52,68,0.6762841430122444,0.028186064503306664,80,39,0.0017709858146863957,0.03188336172897266,-0.674513157197558,0.04255588076077244,-0.6319572764367856,-0.7170690379583304
rad52,68,0.6762841430122444,0.028186064503306664,100,5,0.07919557335150681,0.2198821619851239,-0.5970885696607375,0.22168134651214302,-0.37540722314859454,-0.8187699161728805
rad52,68,0.6762841430122444,0.028186064503306664,125,4,NA,NA,NA,NA,NA,NA
rad54,68,0.6690286917614824,0.03851455082277922,2.5,4,0.5073923119070581,0.22756824527049674,-0.16163637985442425,0.23080441261070683,0.06916803275628258,-0.3924407924651311
rad54,68,0.6690286917614824,0.03851455082277922,5,29,0.6712829637710814,0.05683468344565381,0.0022542720095990454,0.06865531201187654,0.07090958402147558,-0.06640104000227749
rad54,68,0.6690286917614824,0.03851455082277922,10,39,0.6239184029879734,0.04442194112457313,-0.04511028877350898,0.058793532623541894,0.013683243850032917,-0.10390382139705087
rad54,68,0.6690286917614824,0.03851455082277922,20,4,0.7428766625428456,0.4073286447103332,0.07384797078136318,0.4091454453206553,0.48299341610201846,-0.3352974745392921
rad54,68,0.6690286917614824,0.03851455082277922,25,62,0.5037942594976326,0.03624517275996932,-0.16523443226384982,0.05288745761974634,-0.11234697464410348,-0.21812188988359615
rad54,68,0.6690286917614824,0.03851455082277922,30,4,0.5965534648964322,0.45124568246302615,-0.07247522686505015,0.4528863395672281,0.380411112702178,-0.5253615664322783
rad54,68,0.6690286917614824,0.03851455082277922,35,12,0.3659922170275494,0.036719649377575846,-0.30303647473393297,0.0532137508121026,-0.24982272392183036,-0.3562502255460356
rad54,68,0.6690286917614824,0.03851455082277922,40,31,0.33607794505585803,0.0649784569041268,-0.33295074670562436,0.07553522679334396,-0.2574155199122804,-0.4084859734989683
rad54,68,0.6690286917614824,0.03851455082277922,50,9,0.28602079388168367,0.17590110905982378,-0.3830078978797987,0.1800682392693294,-0.2029396586104693,-0.5630761371491282
rad54,68,0.6690286917614824,0.03851455082277922,60,13,0.09276228793476088,0.08396559783462823,-0.5762664038267216,0.09237744445916962,-0.48388895936755194,-0.6686438482858912
rad54,68,0.6690286917614824,0.03851455082277922,80,39,0.009414462209976328,0.01655280863822829,-0.6596142295515061,0.041920950596262115,-0.617693278955244,-0.7015351801477682
rad54,68,0.6690286917614824,0.03851455082277922,100,5,0.037037228507782585,0.10119096842858752,-0.6319914632536998,0.10827272378856939,-0.5237187394651304,-0.7402641870422693
rad54,68,0.6690286917614824,0.03851455082277922,125,4,NA,NA,NA,NA,NA,NA
rad55,68,5.330445336788975e-4,0.046253771435108296,2.5,4,0.0058182096920970615,0.011313951789793098,0.005285165158418164,0.04761740099032078,0.05290256614873894,-0.04233223583190262
rad55,68,5.330445336788975e-4,0.046253771435108296,5,29,0.011802277235643432,0.075253548774349,0.011269232701964534,0.08833180613518873,0.09960103883715327,-0.0770625734332242
rad55,68,5.330445336788975e-4,0.046253771435108296,10,39,0.0035812988903472856,0.06261005826835842,0.003048254356668388,0.0778423455988993,0.08089059995556769,-0.07479409124223091
rad55,68,5.330445336788975e-4,0.046253771435108296,20,4,2.3410195387716895e-5,7.450168981760934e-5,-5.096343382911806e-4,0.04625383143560138,0.045744197097310195,-0.04676346577389256
rad55,68,5.330445336788975e-4,0.046253771435108296,25,62,3.684972543016011e-4,0.04214170585005283,-1.6454727937729638e-4,0.06257263574377873,0.06240808846440144,-0.06273718302315603
rad55,68,5.330445336788975e-4,0.046253771435108296,30,4,0.0036045608573284553,0.006681855698278409,0.003071516323649558,0.04673391239286366,0.049805428716513216,-0.043662396069214106
rad55,68,5.330445336788975e-4,0.046253771435108296,35,12,3.9433448328457185e-4,2.3155589172968157e-4,-1.3871005039432565e-4,0.04625435103968312,0.04611564098928879,-0.046393061090077445
rad55,68,5.330445336788975e-4,0.046253771435108296,40,31,8.872483229450751e-4,0.03421294575597724,3.5420378926617757e-4,0.0575320521906935,0.05788625597995968,-0.057177848401427325
rad55,68,5.330445336788975e-4,0.046253771435108296,50,9,2.5448696293341633e-4,2.0612531621019186e-4,-2.785575707454812e-4,0.04625423072127806,0.045975673150532574,-0.04653278829202354
rad55,68,5.330445336788975e-4,0.046253771435108296,60,13,0.03195370944820435,0.07652666640770404,0.031420664914525456,0.08941891323119097,0.12083957814571643,-0.057998248316665516
rad55,68,5.330445336788975e-4,0.046253771435108296,80,39,3.1850360962979525e-4,0.003795164551383946,-2.1454092404910225e-4,0.046409208633021545,0.046194667708972445,-0.046623749557070646
rad55,68,5.330445336788975e-4,0.046253771435108296,100,5,5.555133364786567e-4,0.0012626232353590298,2.2468802799759167e-5,0.046271001603657866,0.04629347040645763,-0.046248532800858104
rad55,68,5.330445336788975e-4,0.046253771435108296,125,4,NA,NA,NA,NA,NA,NA
rad57,68,0.7265897287585477,0.050376888076739124,2.5,4,0.3781162139262615,0.7066182597446109,-0.34847351483228617,0.7084117417553147,0.35993822692302857,-1.0568852565876008
rad57,68,0.7265897287585477,0.050376888076739124,5,29,0.7126386514290877,0.08147353062220034,-0.013951077329459993,0.09579022415853779,0.0818391468290778,-0.10974130148799778
rad57,68,0.7265897287585477,0.050376888076739124,10,39,0.6691737383444556,0.0605566349696589,-0.057415990414092066,0.0787714217920739,0.021355431377981834,-0.13618741220616598
rad57,68,0.7265897287585477,0.050376888076739124,20,4,0.6512003306525365,0.2627072805251182,-0.0753893981060112,0.267493824401984,0.1921044262959728,-0.3428832225079952
rad57,68,0.7265897287585477,0.050376888076739124,25,62,0.5777233168476358,0.04483884917254821,-0.14886641191091188,0.06744148016921654,-0.08142493174169534,-0.2163078920801284
rad57,68,0.7265897287585477,0.050376888076739124,30,4,0.5334997980920749,0.3121737467921587,-0.19308993066647273,0.31621239545367463,0.1231224647872019,-0.5093023261201474
rad57,68,0.7265897287585477,0.050376888076739124,35,12,0.43659493760270585,0.04641265136070171,-0.2899947911558418,0.06849792010438234,-0.2214968710514595,-0.35849271126022414
rad57,68,0.7265897287585477,0.050376888076739124,40,31,0.391971929139016,0.06307422481269168,-0.33461779961953164,0.08072291302981001,-0.25389488658972165,-0.41534071264934164
rad57,68,0.7265897287585477,0.050376888076739124,50,9,0.25365111978955057,0.14200318349060242,-0.4729386089689971,0.15067426778903556,-0.3222643411799615,-0.6236128767580327
rad57,68,0.7265897287585477,0.050376888076739124,60,15,0.14628426558580215,0.0677590348238926,-0.5803054631727456,0.084434102426459115,-0.49587136074628646,-0.6647395655992047
rad57,68,0.7265897287585477,0.050376888076739124,80,39,0.017643818757527314,0.011126674299309108,-0.7089459100010204,0.051591023766341434,-0.657354886234679,-0.7605369337673618
rad57,68,0.7265897287585477,0.050376888076739124,100,5,3.63448070706904e-4,0.0010090936169077649,-0.7262262806878408,0.05038699358191541,-0.6758392871059253,-0.7766132742697562
rad57,68,0.7265897287585477,0.050376888076739124,125,4,NA,NA,NA,NA,NA,NA
rad59,68,0.9070879574981248,0.022877808062329467,2.5,4,0.874128530882907,0.04399924273223825,-0.03295942661521778,0.049591606777228014,0.016632180162010235,-0.0825510333924458
rad59,68,0.9070879574981248,0.022877808062329467,5,29,0.9081351573534843,0.028984538146192288,0.001047199855359504,0.03692556774492253,0.03797276760028204,-0.03587836788956303
rad59,68,0.9070879574981248,0.022877808062329467,10,39,0.9034081911304307,0.022617284020224285,-0.0036797663676940706,0.03217041557375783,0.028490649206063756,-0.0358501819414519
rad59,68,0.9070879574981248,0.022877808062329467,20,4,0.9642834842106338,0.16578468487021147,0.05719552671250905,0.16735577623509776,0.2245513029476068,-0.11016024952258871
rad59,68,0.9070879574981248,0.022877808062329467,25,62,0.8694412068465299,0.02289382623417749,-0.03764675065159484,0.0323654349789633,-0.0052813156726315424,-0.07001218563055814
rad59,68,0.9070879574981248,0.022877808062329467,30,4,0.9533949300848698,0.23697454698642445,0.04630697258674499,0.23807631133978424,0.28438328392652923,-0.19176933875303925
rad59,68,0.9070879574981248,0.022877808062329467,35,12,0.8516214980494929,0.037640460175690754,-0.05546645944863182,0.0440476826175288,-0.011418776831103025,-0.09951414206616062
rad59,68,0.9070879574981248,0.022877808062329467,40,31,0.8205346584470934,0.021682048836824647,-0.08655329905103137,0.03151991978890867,-0.055033379262122706,-0.11807321883994004
rad59,68,0.9070879574981248,0.022877808062329467,50,9,0.8850230348786247,0.1494612720613471,-0.022064922619500105,0.1512020699194717,0.12913714729997158,-0.1732669925389718
rad59,68,0.9070879574981248,0.022877808062329467,60,13,0.7119058932046052,0.039894064133416035,-0.19518206429351959,0.04598837303947487,-0.14919369125404472,-0.24117043733299445
rad59,68,0.9070879574981248,0.022877808062329467,80,39,0.5347388058222381,0.03943204911897238,-0.37234915167588667,0.04558816293137768,-0.326760988744509,-0.41793731460726435
rad59,68,0.9070879574981248,0.022877808062329467,100,5,0.15531087223313966,0.13265464719980002,-0.7517770852649851,0.1346129619518128,-0.6171641233131723,-0.8863900472167979
rad59,68,0.9070879574981248,0.022877808062329467,125,4,NA,NA,NA,NA,NA,NA
rad6,68,0.3601451655885141,0.04635840373826982,2.5,4,0.35143755460751896,0.06371931640029728,-0.00870761098099515,0.07879881267939018,0.07009120169839503,-0.08750642366038533
rad6,68,0.3601451655885141,0.04635840373826982,5,29,0.25991301071458595,0.06595493274485834,-0.10023215487392817,0.08061733529793215,-0.01961481957599602,-0.1808494901718603
rad6,68,0.3601451655885141,0.04635840373826982,10,39,0.16023316785116024,0.04790106075349306,-0.19991199773735388,0.06666043218034416,-0.13325156555700973,-0.26657242991769803
