strain_id,strain_name,size,control_size,log2_ratio,z
rec1831,yor055w,0.9447894950433209,1.1278975695623514,-0.2555712259468583,0.06655413467464805
rec3754,ydl057w,0.9332442489515567,1.1140684943179902,-0.2555113159246806,0.06667094769554469
rec6134,yer135c,1.15260772260685,1.3758858751190222,-0.2554592174415277,0.06677252971771741
rec1548,gtt2,0.7948386640171695,0.9487714771477509,-0.25539858634946166,0.0668907486862147
rec3063,apl3,1.0929146547894921,1.304553365062815,-0.2553752153490004,0.06693631764222614
rec3607,ydr248c,1.1931411225557584,1.4241612465220745,-0.2553478080458276,0.06698975661223266
rec5868,yfr054c,0.9482034019247663,1.1317135509939342,-0.25524036834487107,0.06719924336547964
rec4393,pgd1,0.9858243989149186,1.176524574949919,-0.25512886261250195,0.0674166580979712
rec728,ymr147w,0.9595397107007251,1.1451338051297142,-0.25510176342763674,0.06746949629653758
rec5886,pho81,1.0899992302089363,1.300753226250362,-0.25502016949998785,0.06762858876268987
rec4888,ptm1,0.9146130121021234,1.0913019924444458,-0.25481703973604924,0.0680246527349132
rec4206,dxo1,0.9145993384919509,1.091010379974524,-0.25445304687128545,0.06873436881533398
rec5867,hxk1,0.9110008557570082,1.0866551270417137,-0.25436982891207743,0.06889662783068048
rec3671,ssf2,0.8802786404225552,1.0499785636562156,-0.2543277071949584,0.06897875707789448
rec2791,egd1,0.9270349904427594,1.105557502954842,-0.2540783667227034,0.06946492304374087
rec2123,taf14,0.2518084504149395,0.30029329958093015,-0.2540455853915629,0.06952884033471056
rec5729,dug2,0.9854314203032566,1.1750406500972208,-0.2538832895880922,0.06984528593751853
rec3406,slm6,0.6835826442523903,0.8149219175703227,-0.2535460645963491,0.07050280981374932
rec5966,dal7,0.908757108413401,1.0830628868559804,-0.25315036474732155,0.07127434841535668
rec2953,nma111,0.8772874944092539,1.0454562941361343,-0.25301114211198167,0.07154580577791624
rec3347,fth1,0.959276714152358,1.1429639932550868,-0.2527610131150959,0.07203350921513756
rec3529,hsp42,0.9483032818703246,1.1296343809597467,-0.2524354695628397,0.07266825653103198
rec6274,trm11,0.8680793323256932,1.0339718724869762,-0.25229814072211193,0.07293602135832682
rec3481,ycr001w,0.902810579498226,1.0752977944582147,-0.2522410272861394,0.07304738157398405
rec953,etp1,0.8693492825451856,1.035374863479119,-0.25214536142902216,0.0732339115961794
rec1606,yor309c,0.8259276663567676,0.9836296255831976,-0.25209974972593907,0.07332284564480272
rec3131,rtg3,0.8323627051691154,0.9912124594236273,-0.251981996949881,0.07355244091100893
rec3041,ach1,1.4480774108824992,1.7243447204233446,-0.2519094903703075,0.07369381479616186
rec3229,nhp6b,1.2064786989523268,1.436331061384183,-0.2515858715125402,0.07432480932797478
rec2768,mfm1,1.0028922532154245,1.1935023605035453,-0.2510348029624295,0.07539928701500717
rec5992,ecm4,0.8873743130518286,1.0559390900795815,-0.2509119208840664,0.07563888343420193
rec1448,yil055c,1.2844100151402589,1.5278533898747457,-0.25040029195344093,0.07663646144856494
rec6410,ysc84,1.0039984853779547,1.1940559706832692,-0.25011337082859464,0.07719590245916819
rec2278,rpi1,1.305724017880241,1.5525720668033332,-0.24981024022576767,0.077786948834304
rec6253,itr2,0.9876775669986967,1.1741688489268327,-0.2495278394284459,0.07833757607561813
rec2371,trs33,0.8779434744321554,1.0436052763492027,-0.24937618209280732,0.07863327871222424
rec2025,swt21,0.98856089439684,1.1748113269605265,-0.24902733818148168,0.07931345724700224
rec5894,yap1802,1.2015806082008709,1.4277917941676432,-0.24885218051609095,0.07965498100686337
rec1261,tpk1,1.012594647906954,1.203217650899442,-0.2488408722741406,0.07967702990377971
rec2776,oaz1,1.1043282740092577,1.3120832806005576,-0.24869020044818796,0.07997081098603893
rec4715,rpl11b,0.4823739790480163,0.5730961225670465,-0.24862505006956875,0.08009784169413141
rec2386,ort1,0.5615126923134633,0.6670929211111059,-0.24856909879198777,0.08020693592444024
rec5871,yfr057w,1.1000505027567424,1.3068768065954806,-0.24855339250077918,0.08023756017154393
rec5693,cmk1,0.971533655976762,1.1539014564332517,-0.24818414281876924,0.08095752603456371
rec274,mtc7,0.6002222858726547,0.7128873222734863,-0.24817717854471288,0.0809711050295516
rec1408,bar1,0.787911169670735,0.9357378851960748,-0.24807147780361793,0.08117720114551849
rec4037,ydr102c,0.9108232397953063,1.0815948794591341,-0.24791721902643563,0.08147797609280591
rec6473,cmk2,1.186805922705046,1.409214680291149,-0.24780737743407266,0.0816921460723455
rec7147,erv2,0.9990912600404224,1.186271035089292,-0.24774530019039714,0.0818131847583464
rec2670,rex2,0.9805302036924967,1.1642199993924636,-0.24772972988007275,0.081843543868878793
rec524,yml047w-a,1.08693722020694,1.289764716272971,-0.24683929283583977,0.0835797248495268
rec3199,ybr062c,1.0065137269204179,1.1942297879027404,-0.24671361170250714,0.0838247788875766
rec1196,rpa49,0.5235941951768899,0.621205039216102,-0.24662042997268266,0.08400646533931727
rec2475,ste13,0.9653790184829627,1.1453153156680782,-0.24657746325614624,0.08409024217287846
rec5986,ykr070w,0.9435529136539313,1.1193746738329295,-0.24651768150240677,0.0842068050949901
rec5289,csr1,0.8151892520307779,0.967022041661491,-0.246413743686616,0.084409463845673
rec248,yel008w,1.2265937416785246,1.4549869344172055,-0.24634870279105067,0.08453628108286702
rec5164,ylr255c,0.7756396498856132,0.9196769706494109,-0.24574066039324274,0.08572184681526655
rec4183,svf1,1.1612458569785649,1.3768434169419037,-0.245691047235489,0.08581858293090751
rec3244,vid24,0.8520921950721322,1.0102422976782472,-0.24561991071570116,0.08595728546297876
rec1504,sdc25,0.8748292354089027,1.037009690199524,-0.24535603639670042,0.0864717896347197
rec2451,slk19,0.938076998298965,1.1118243515736315,-0.2451506354000675,0.08687228207387623
rec264,yel023c,1.0623950713267338,1.2590752893849868,-0.24504419615019424,0.08707981813992524
rec7509,yhr007c-a,0.9354479194860983,1.1083144200614912,-0.24463798104506052,0.08787185946856585
rec862,dsk2,0.8854554988043508,1.04872219774994,-0.24414085747917874,0.08884115481146045
rec7085,met10,0.8988150731450517,1.0643362622371584,-0.24385779843104077,0.08939306551526635
rec2949,far11,0.8952224424030957,1.0600549020185044,-0.24382087739772268,0.08946505442930347
rec2949,far11,0.8738053673111614,1.0345530263676819,-0.24362372030564877,0.08984947284010021
rec4433,sgf73,0.6817383116827637,0.8070876037612821,-0.24350721601385025,0.09007663380211824
rec4218,rpp2b,1.2478219758049316,1.4762368214842483,-0.24251205804836345,0.09201700043848932
rec7286,eno1,1.1028577282319312,1.304638112755555,-0.2424029889108344,0.09222966427966717
rec4430,pus2,1.0906905041152823,1.290126823337661,-0.24227111532853213,0.09248679240222898
rec1429,cst6,0.8353928047215967,0.988085839535493,-0.24218166321775464,0.09266120681413666
rec160,mig3,1.0184999456357104,1.2046410586290797,-0.24215743396473305,0.09270844919757504
rec1028,ypl264c,0.940590379622275,1.1124704330540185,-0.24212851155051152,0.09276484234272894
rec4159,clb4,1.1111234154829221,1.314154102911755,-0.2421153920439147,0.09279042285734973
rec4618,hfm1,0.9083255711153326,1.0742533327826402,-0.242052852484434,0.09291236297025462
rec2044,fmp41,0.9730960746555091,1.1508446369301077,-0.24203892824621404,0.09293951255676845
rec618,arg80,1.1449883776092198,1.3540271534751267,-0.2419237167259582,0.0931641528629139
rec4590,sdt1,0.8816794344228551,1.0424345202539762,-0.24163065101217468,0.09373557464017078
rec2096,prm4,0.6906106894815581,0.8164017772867583,-0.24140665825076268,0.09417231744493731
rec5049,ptk1,1.100504998681918,1.3003928845290211,-0.24078186883267835,0.09539053664596187
rec850,cue1,1.0706262455676763,1.2647247084541906,-0.2403684641529363,0.09619659626233518
rec4918,ykl069w,1.0421799891054646,1.2311053607079396,-0.2403497771594676,0.09623303230557485
rec5706,uli1,0.8890106507934259,1.0501112155607781,-0.24026952097313756,0.09638951643343992
rec6637,mdm31,0.8943134298077748,1.0563207381061481,-0.240195510751517,0.09653382213139285
rec4952,ykl102c,0.9980662503105252,1.1787905528526461,-0.24009991543928466,0.09672021460463034
rec2050,rpl42a,0.840013484235367,0.9918653096895349,-0.23973173639667045,0.09743809292674195
rec5340,spo1,0.9670974130246501,1.14172742653848,-0.23948514522784145,0.09791889827967452
rec3446,gid7,0.8513519080561018,1.005053779256018,-0.2394451991400686,0.09799678546809701
rec6993,cld1,0.8811686370893506,1.0402330256346695,-0.2394166948154386,0.0980523634189576
rec920,ecm34,0.8931086807383167,1.0541147977398226,-0.23912434134467608,0.09862239645930748
rec7460,ybr221w-a,0.8629240213861076,1.0184532575314764,-0.23907432464934467,0.09871991939561353
rec3165,ypk3,0.8637190285385816,1.0193626008096186,-0.2390333495700859,0.09879981291953008
rec1528,vps13,1.2406494371672436,1.4641207065158905,-0.23893897923419144,0.09898381692450549
rec7294,mal11,1.2708027847193142,1.4995119164420112,-0.23875283062173647,0.0993467709172796
rec4351,grh1,1.0328419473782302,1.218671542201294,-0.23868984155595607,0.09946958748101647
rec7183,img1,0.4907829735393767,0.5788351911507343,-0.2380674360849982,0.10068315844364323
rec3634,bsc2,0.8444181625385514,0.9957537659319272,-0.2378314210015643,0.10114334246412833
rec2058,yck2,0.7961762534308079,0.9387839201986824,-0.2377052885335383,0.10138927651802603
rec5151,arv1,0.39230533484832497,0.4624995336519903,-0.23747495658325352,0.10183837952189363
rec6013,pck1,0.8992009044896325,1.060019013441102,-0.23737475062568078,0.10203376186679064
rec5021,nnk1,0.9494782440867835,1.1191023053599856,-0.23713508108408662,0.10250107137783512
rec2055,igo1,0.8229539789223506,0.9696985587540703,-0.23672458491129225,0.1033014599650466
rec592,spo20,0.8776903463273564,1.0340713424156036,-0.23655177877393757,0.10363839869750116
rec4955,seg2,0.9402022354838908,1.107497979545816,-0.2362610509239916,0.10420526208991052
rec422,prm9,0.9478565532658298,1.1162931711824895,-0.23597532463002763,0.1047623734100922
rec1509,spa2,1.3775445498553465,1.6222397094416225,-0.23588803804393368,0.10493256546535708
rec4708,pac10,0.5620709245813247,0.661817791866002,-0.23568188908020646,0.10533451629649283
rec5889,spg1,1.4297475475870698,1.6828211586049058,-0.23512143184018997,0.10642730012313754
rec329,pac2,0.9447232995567345,1.1118461250611291,-0.2349933941074424,0.10667694907680735
rec2068,mrn1,0.7227389414764935,0.850585484176374,-0.23498160519111777,0.10669993519630659
rec323,nop16,0.8824171427313567,1.0385045262005366,-0.2349747804410411,0.10671324214636842
rec4042,trs85,0.7213383751579366,0.8489234422561612,-0.23495827715627443,0.1067454203776265
rec5563,ypr148c,1.0290857330332592,1.210813129534228,-0.234613046300788,0.10741855414840834
rec345,gdh3,0.8906749690752191,1.047944710460898,-0.23459164711980796,0.10746027843566663
rec7118,ymr074c,1.273749078106114,1.498610300418051,-0.2345441704930382,0.10755284872680271
rec3645,ydr286c,0.7295723267584693,0.8577749115492939,-0.2335481122214485,0.10949497078692072
rec731,yim2,0.780401778385378,0.9174608202556345,-0.2334294840651077,0.10972627287631849
rec5696,igd1,0.9080719568214937,1.0675497577247706,-0.23342478616942253,0.10973543286936963
rec1085,tyw1,1.407369517519898,1.6545312616788355,-0.23342138016518182,0.10974207392257042
rec2352,yir016w,0.8859755440945795,1.041466789386171,-0.23327805380191202,0.11002153276533323
rec1043,gyp5,0.8973872372657394,1.0544314866787456,-0.23266278571462642,0.1112211872025148
rec1431,not3,0.8447501518108923,0.9924232895840891,-0.23243088725709474,0.1116733445942313
rec195,pcl6,0.8894558981306849,1.0447438634643322,-0.23215430542802715,0.11221262596659787
rec5959,ina22,0.7790420784622082,0.9149978062617107,-0.23206702969617604,0.11238279685817679
rec3715,osh2,0.9825667123050259,1.1538735468040917,-0.23185785848762594,0.11279064048545609
rec1954,ans1,0.9902288083365882,1.1628410533428302,-0.23182008410903063,0.11286429325866194
rec4791,rts3,0.9737483669302496,1.1434795307225722,-0.23180963173510952,0.11288467337752828
rec555,yml018c,1.0443120085543973,1.2261591844962205,-0.23159347760947363,0.11330613235011729
rec599,mrpl3,0.9846614179569491,1.1560685378261732,-0.23152729577044182,0.11343517420763606
rec5738,bsd2,0.8510146109462503,0.9988461957923185,-0.23107864468989606,0.11430995752672146
rec737,ymr155w,0.8937666110092499,1.0489182226945157,-0.23093214958303046,0.11459559481005926
rec5587,ypr172w,0.9656929553391176,1.1328830695031615,-0.23036250278029885,0.11570629651659205
rec3283,ybr144c,1.1973870053870042,1.4043340963263693,-0.22999668038836354,0.11641957982312873
rec2412,nfi1,1.3596403900550866,1.5945819898593876,-0.2299531547269794,0.11650444649164249
rec6600,tcd1,0.7862638728969698,0.922068797904388,-0.2298608305938651,0.11668446079473777
rec2606,yjr128w,0.7957103148781832,0.9330702882371689,-0.22974246254231712,0.11691525572981487
rec4623,adh4,1.0154084185432455,1.1903788055652238,-0.22936061859810658,0.11765977798190179
rec6446,ymr181c,0.9825164274210387,1.151784509400426,-0.2293173899845553,0.11774406546427192
rec5422,fpk1,1.20499953807148,1.4119871300768931,-0.2286943454428525,0.11895888249194037
rec1520,yll032c,1.2307869020928,1.4421991722008713,-0.22868942316572236,0.11896847998565446
rec1937,ctm1,0.8795935158804454,1.0302050219434147,-0.22802260370386462,0.12026864968850033
rec7172,saf1,1.0200699206637742,1.194661746046717,-0.22793414938055936,0.1204411186067392
rec284,yel043w,0.9156865194292046,1.072405112979099,-0.2279243141555431,0.12046029540393585
rec6171,tmt1,1.5001366474629398,1.7568672602944142,-0.22791127115556836,0.1204857267453579
rec5492,ltp1,0.8472534409898396,0.9921209014860541,-0.22772234951183695,0.12085408761579065
rec3409,rer1,1.2245948289938564,1.4333617979901785,-0.22709831312519377,0.12207083855033368
rec1676,yor379c,1.0784688863718215,1.2622121150172845,-0.2269698202927299,0.12232137486092205
rec7503,lso2,0.8443662862627569,0.988086370061719,-0.22676817927426135,0.12271453606580562
rec3996,ydr061w,1.2899836884248865,1.5094712178308416,-0.2266904250283487,0.12286614189104894
rec2427,lcb4,0.9028092449432259,1.0562527527873382,-0.22646200412876322,0.12331151871360067
rec5488,spe3,0.7954761274371404,0.9305785651700879,-0.22630932128162962,0.12360922090038794
rec3562,ydr203w,0.6092506616298969,0.7127067827728993,-0.2262727417668257,0.1236805439190058
rec7281,rim15,0.9892311084600065,1.1570848580286,-0.22611515822487552,0.12398780151814663
rec3326,pch2,0.8845595272184958,1.034495945177984,-0.22589685166660756,0.12441345732039602
rec7621,yor293c-a,1.0231486972869845,1.1963709157054596,-0.2256489119119685,0.12489689215628794
rec5384,nrm1,1.0322516338756085,1.2069554130106592,-0.22557767941212958,0.12503578183099917
rec1605,snu66,0.9862575274932838,1.1526793614634145,-0.22495494569216065,0.12624999281606614
rec4219,nkp1,1.2761765632189925,1.49138496819385,-0.22482476114505606,0.12650382764484056
rec5495,ypr076w,1.1213654155022923,1.3103585304696148,-0.2247051243235736,0.1267370964372704
rec489,tda9,0.8729249994782511,1.019928256909016,-0.22453806479702057,0.12706283038389352
rec6486,fpr3,0.9914455331602464,1.1583966956500413,-0.22452396952049036,0.12709031346221694
rec3610,pam1,1.1979032412080022,1.3995381513351248,-0.2244394338768692,0.127255141708742
rec7321,fre7,1.084430964233269,1.2668362204856491,-0.22429180880407174,0.12754298220832333
rec1076,ypl216w,0.859644487482686,1.0041696936368925,-0.22419103873322765,0.12773946446560494
rec4041,tmn2,0.7580586283462057,0.8851503461900463,-0.22361309238885455,0.12886634868210783
rec4277,apt2,1.127711996081606,1.3166340598069024,-0.22345575618834893,0.12917312401300232
rec7150,ypr064w,0.8355628357307344,0.9755000022683578,-0.22339355072913178,0.12929441269465
rec2107,kes1,0.9151896362226642,1.068117285537736,-0.22292745211916326,0.1302032153404686
rec5381,vps27,0.44486112723195437,0.5191908270768681,-0.22290985569108987,0.13023752499093322
rec6533,mvp1,0.904302277566164,1.0552910823968173,-0.22276399202266486,0.13052193109075488
rec7121,shh3,1.1210279725417356,1.3079756539407021,-0.22251340986377408,0.13101051810673045
rec2898,mnl1,1.0635070136083584,1.240824881467722,-0.222469973612836,0.13109521044207048
rec1511,pom33,1.3689292373035729,1.5965349061231322,-0.2218962231463283,0.13221391350371892
rec6903,jsn1,1.2282993107684566,1.4323307156472305,-0.2217024817079897,0.1325916720466562
rec2493,hes1,1.2435721001575986,1.4499078784887849,-0.22147108497579565,0.1330428511704599
rec6057,fmp27,1.0543329533399644,1.228914826969118,-0.22105439439865684,0.13385531765478823
rec5514,ypr097w,1.0071875310868577,1.1730248505954561,-0.21990124944969688,0.13610372852367697
rec5581,mrp2,1.0870580980429583,1.266006383793575,-0.21985563196659733,0.13619267384222075
rec5885,nas6,0.9970853453788835,1.161091636525806,-0.21969293583409574,0.13650990000964458
rec5424,mso1,0.9848401352880276,1.14663494845865,-0.2194446945103065,0.13699392284737935
rec4090,cki1,1.6136915326789978,1.8787694053336332,-0.21942318074197678,0.13703587055793118
rec6160,chd1,1.1965841425361332,1.393017326617757,-0.2192913533308407,0.1372929086555989
rec6441,ies3,0.9659939123290765,1.12422940448637,-0.21885045217736757,0.13815258110741746
rec4525,rck1,1.0520600237948292,1.2243452900513219,-0.21879346659548027,0.13826369203219835
rec5862,rmd8,0.7679316521919476,0.8935851242681372,-0.2186272558721416,0.13858777097580172
rec4083,ylr126c,0.9173059495360734,1.0672860738381331,-0.21847202388761763,0.13889044349023077
rec1778,alg6,0.626429662958326,0.7288047476847063,-0.21837982803915698,0.13907020766292416
rec6264,yol114c,0.7892370570165109,0.9179390601023947,-0.21793968310278403,0.13992840563683878
rec4679,scm4,0.952964910532067,1.1083287539197104,-0.2178908807239642,0.14002356088949378
rec184,tpa1,1.0052018971916974,1.1689679143782696,-0.21775003233962947,0.14029818814991687
rec3092,sef1,1.0086477341040214,1.1729738617065415,-0.21774845767152845,0.14030125844986177
rec3638,rnh202,0.8611513171462042,1.001075139532364,-0.21721159717282976,0.14134803316924102
rec3707,ydl011c,0.9327428139167128,1.0842900697162163,-0.21719951336919552,0.14137159426227902
rec2380,ubp2,0.9054246209385561,1.0524668561554837,-0.21710835825750913,0.141549329198425
rec7095,kha1,0.8982592392567373,1.0441125779724172,-0.2170734995020244,0.14161729706731996
rec2777,arl3,0.8516751757656206,0.9898766481026602,-0.21694545786665562,0.1418669536303506
rec6159,gcg1,1.1599609983697416,1.3480924699090013,-0.21684316080363233,0.1420664132286989
rec5809,ycr090c,1.4199736003828223,1.6490918300186386,-0.2158076298495196,0.14408549942805118
rec1516,tpo1,1.331304727341188,1.5460023471393924,-0.21570167662550285,0.14429208783715614
rec6590,ygr201c,1.0415813897791062,1.2095419220942654,-0.21568519642681003,0.1443242210550103
rec6173,bmh1,0.582369806125409,0.6761027791768639,-0.2153070187885125,0.14506159471569866
rec2260,xbp1,1.393187503764731,1.6172989672643936,-0.2151969563610751,0.14527619528116067
rec6882,ygl214w,0.34665963349418305,0.4023848459724197,-0.21505612066079066,0.14555079781012523
rec3801,qri7,0.8178008340934795,0.9491200963079773,-0.21484111499443492,0.14597001750799835
rec4946,ykl097c,0.9736326147447719,1.129843490315076,-0.21467353818539567,0.1462967600559819
rec4387,ckb1,0.8271729792399037,0.9597249892238489,-0.21443199963876966,0.1467677137673773
rec1875,yhk8,1.1683370213490367,1.3553233828859377,-0.2141806250057091,0.14725784595556926
rec6003,oma1,0.9980719286460019,1.1575296663623007,-0.21383347284618828,0.14793472589969842
rec1617,gnt1,0.9821393627857313,1.1389285068837924,-0.2136775301538736,0.14823878415763062
rec1339,aly2,0.8553353581385197,0.9916771408769832,-0.213380320742691,0.14881828534786842
rec3345,ktr3,1.0304070501541536,1.1941266704744633,-0.21274151313948175,0.15006383731380288
rec2020,chs1,0.8341434398248002,0.9665835735082302,-0.21259898552177783,0.150341738756333
rec4742,shy1,0.787163212638978,0.912065482329294,-0.2124746081247291,0.15058425075937365
rec4948,mtc2,1.054893477296702,1.2221911785013437,-0.21237264958562824,0.15078305030118072
rec6211,vps20,0.8461577616512832,0.9803019428414325,-0.212299510930813,0.15092565661148957
rec5603,mlc2,1.105028772081051,1.28016927923045,-0.21225065902187623,0.15102090843834662
rec3088,ybl062w,1.1105323630290889,1.2862263147010085,-0.21189307438127392,0.1517181297141308
rec2846,spo12,0.9279258214400825,1.0746439941663386,-0.21177742017100323,0.15194363318066365
rec4264,bna7,0.977446715098041,1.131931888159799,-0.2116971873118284,0.15210007182506252
rec5763,elo2,1.2021472315181563,1.3912693295398308,-0.21078813253895773,0.15387255379585127
rec7005,rpb4,0.2057431275492923,0.23809729064667018,-0.2107069629885985,0.15403081880790817
rec1942,bzz1,0.9633941048771081,1.1147362416962285,-0.21050439268071264,0.1544257919484275
rec3782,nde2,0.9851480403765038,1.1398868177219659,-0.2104781396706588,0.15447698026885448
rec3641,ydr282c,0.93386947144697,1.080471612765829,-0.21036834760917142,0.15469105367271282
rec177,erg28,1.1063102220118475,1.2799700723750969,-0.21035408778309383,0.1547188575910062
rec5653,yfl034w,1.1300802680154365,1.3070553293687912,-0.2098949647180292,0.1556140592658519
rec5147,far10,0.8317179626183154,0.9616489862929505,-0.2094159983974275,0.15654795147258951
rec6009,ptr2,1.1764327994031605,1.359897367043139,-0.20907886099917075,0.15720530455836856
rec2422,swt1,1.0049623829705026,1.161617680763979,-0.208993817111792,0.15737112378247167
rec4035,tvp15,1.0032769426317272,1.1595997137312062,-0.2089069826752553,0.15754043423306077
rec4378,mpo1,0.9198815627729513,1.063160163458275,-0.2088389256810062,0.15767313228260912
rec3791,ydl094c,1.152675573737234,1.3321974747571899,-0.20882143589118626,0.15770723400898898
rec1968,yhr139c-a,0.870732391329344,1.0063394702758708,-0.20881575627218027,0.15771830817370325
rec6092,ynr065c,0.9540250742308667,1.1023684392467363,-0.20850739988402855,0.15831954382515967
rec2683,ylr072w,0.8583012075602972,0.9916405675987147,-0.2083332645407167,0.15865907425358772
rec6850,rad7,1.3917627360823308,1.6076423056208973,-0.20803316255950435,0.15924421539906253
rec4261,snx41,0.7497688709184686,0.8659916387043725,-0.20790716683974725,0.15948988282013637
rec6412,erc1,0.9618889262382516,1.1109550665735208,-0.20785825294473684,0.15958525550791539
rec5349,fap1,0.9271735304979697,1.0708367344290695,-0.20782725062357182,0.1596457040715856
rec4373,cog7,0.7832843591435436,0.9044895616745405,-0.207567702925633,0.16015177216438437
rec6864,tor1,1.1135504654166852,1.2858067911134508,-0.20750693395029782,0.1602702599787377
rec4058,ydr124w,0.9575476518360364,1.1056585332968936,-0.20748970992145285,0.16030384352232951
rec994,rrm3,1.1444333673075575,1.321421622671795,-0.20745739024648183,0.16036686067255798
rec5323,ylr415c,0.9541199590966375,1.1015678345249924,-0.20731576974905933,0.16064299340500363
rec833,faa4,0.9358825325772671,1.080356775113213,-0.20710845791518168,0.16104721160928068
rec7495,ygl006w-a,0.9249911616949922,1.0677529531260912,-0.2070664022698764,0.16112921202916525
rec1965,aro9,1.0051668697843876,1.1602304517177462,-0.20697636428459057,0.16130476878368438
rec3037,sct1,1.0716495794709262,1.2368564931232484,-0.20684488704103632,0.16156112412191442
rec2048,ibd2,1.2810025254558057,1.4784801887115337,-0.20684159190206594,0.16156754900916054
rec7099,set4,0.897108118792635,1.035340077959705,-0.2067509540851974,0.1617442753199018
rec4142,ups1,1.0012825384439594,1.1555628870914245,-0.2067466487845922,0.16175266982805384
rec2861,thp2,0.4913241515675602,0.5669254986823594,-0.20648400084058624,0.1622647828044207
rec1185,atx1,0.9900258917121225,1.1422378693707493,-0.20632496015897492,0.16257488154565258
rec1567,ylr012c,1.2951274712068148,1.4942093109290011,-0.20628815677172674,0.16264664107247995
rec7320,gre2,1.4505679263177993,1.6731762896403792,-0.20597160423025845,0.16326385764655726
rec6865,cys3,0.24957692051446742,0.2878634624091087,-0.20590015588788724,0.163403168172694
rec6391,yer077c,0.8812373033957157,1.0162312874074495,-0.2056263154294056,0.16393710439965914
rec4399,rpl24a,1.0910932120380452,1.2582315232224168,-0.20562305612672485,0.1639434594130328
rec281,utr2,1.0713161264058364,1.2353474039690364,-0.20553255641401025,0.1641199164472351
rec4691,ade6,1.08646399494911,1.2525993245912859,-0.20528464126251106,0.16460330331173614
rec5821,adh7,0.9096175242199199,1.0485257598483084,-0.20503035171839595,0.16509911901586669
rec3735,prm7,1.1434647404567924,1.3177833694207577,-0.20470134509795918,0.16574061864866965
rec4046,irc2,1.1293549730973416,1.3011524817813163,-0.20429102314614436,0.1665406675384785
rec4753,ppt1,0.9668258010765174,1.1137932932075785,-0.2041536314423242,0.1668085549367132
rec4981,ykl131w,0.920179264916153,1.0599078379679125,-0.20395197116325814,0.16720175369605758
rec3134,sro77,1.2075779068083345,1.3908160796749964,-0.2038153843009073,0.16746807180822035
rec2684,rfu1,1.0484954970311224,1.2075293617805722,-0.20373760394680962,0.16761972853940316
rec6180,tog1,1.3511707000709392,1.5559417150304724,-0.20357806957218705,0.16793078988705618
rec4271,ppm1,1.1204601684630018,1.2901192692140062,-0.20341308337507502,0.16825248124002778
rec150,isc1,0.9849557559238634,1.133766171621746,-0.20299230349382646,0.1690729210808841
rec1534,rnp1,1.0119392914838747,1.1647983804092783,-0.20295751255419758,0.169140756721903
rec1653,cir2,1.2327427966316653,1.418889675489031,-0.20289059561585013,0.1692712318817074
rec4359,api2,1.2826854196942972,1.476181060366851,-0.2027022944743888,0.16963838289205319
rec4287,tsa2,0.8306114628640002,0.9557347900991022,-0.20243655385309764,0.17015652599431905
rec6504,mdm1,1.0824234021425656,1.245382453999953,-0.2023239225354241,0.1703761354016731
rec6796,yjl028w,1.1246329167650324,1.2935887107554012,-0.2019248147706395,0.17115431878357054
rec4700,rom1,1.3808734436030836,1.5877272810660872,-0.20138202322231097,0.17221265790902354
rec306,avt2,1.102773967756536,1.2677321809283886,-0.2011128798285112,0.17273743576323417
rec5796,fub1,0.9632615319724325,1.1069608690374233,-0.20060476613250447,0.17372815974616723
rec2039,mdg1,1.0132848834349335,1.1643188950139725,-0.20044640916941855,0.1740369253677725
rec2771,sur1,0.5292747302263129,0.6080591375424237,-0.20019486621609514,0.17452738574810442
rec1158,cus2,1.158886371087446,1.331223213983237,-0.20001337974862884,0.1748812494548097
rec2704,nyv1,0.9781361112106297,1.1232627627715726,-0.19958831364852386,0.17571004659807793
rec5380,ynr005c,0.7823206929222914,0.8980945114568873,-0.19910714998918327,0.1766482231927475
rec4966,prr1,0.6787816248725268,0.7791423610022092,-0.1989394438340553,0.17697521794072726
rec4366,kre28,0.2454952352165577,0.281789847608771,-0.19892461108497742,0.1770041389486823
rec6076,hub1,0.6755908546152939,0.7752600918729473,-0.19853060240459,0.17777238009669982
rec5082,ykr011c,0.8957852970871083,1.0277669013182735,-0.19828820486326218,0.17824500868255533
rec7333,rim20,0.9557745559454625,1.096427221971468,-0.1980677861410063,0.17867478279835375
rec3897,ydl199c,1.0453224167185868,1.1991102039857109,-0.19801626313256382,0.1787752427555208
rec5954,yir020c,0.9618424649995345,1.1033458725969003,-0.19801258509022632,0.17878241423068994
rec3306,tyr1,0.897788816232487,1.029726560577668,-0.19781325704742223,0.17917106557787685
rec4978,pmu1,0.9084959051013414,1.0419499239397783,-0.19773402656075426,0.1793255497886712
rec4915,ykl066w,1.0067702532963487,1.1545586158111345,-0.19760692377300387,0.17957337577941226
rec1568,gat3,1.0061545126910822,1.153544163884008,-0.19722136590479813,0.18032513946899978
rec2809,vtc3,1.175494689195204,1.3474682244428458,-0.19698323120605726,0.18078945633167298
rec2057,cuz1,0.8287675682991217,0.9500026988764388,-0.19696406407722328,0.18082682854653165
rec6004,tvp38,0.912613234368314,1.0456747307639556,-0.1963586739056877,0.18200722294779637
rec6509,zds2,0.9773034283627494,1.1195301273217357,-0.1960148949066195,0.1826775258777947
rec1078,thi6,1.1255353861316177,1.289224817258045,-0.19589245036044883,0.18291626919336365
