from,to,any_sig,EMAP_diff
dpb4,dia2,TRUE,-0.930883365792988
dpb4,erg2,FALSE,0.04612086527794235
dpb4,esc2,TRUE,-0.08943419769165595
dpb4,exo1,FALSE,-0.03235134119872296
dpb4,gpx2,FALSE,0.03716708218396714
dpb4,hpc2,TRUE,-0.2529261711856836
dpb4,hrq1,FALSE,-0.026114224302593136
dpb4,ina1,FALSE,-0.009623122183561872
dpb4,irc21,FALSE,-0.08753108163057799
dpb4,mlh1,FALSE,-0.011830553929978893
dpb4,mlh3,FALSE,0.04607894184984396
dpb4,mms1,FALSE,0.07534816783509601
dpb4,mms2,FALSE,-0.030896701291563633
dpb4,mms22,FALSE,0.034955283911866974
dpb4,mph1,FALSE,-0.016089451848137926
dpb4,mre11,FALSE,0.02058749746153743
dpb4,mus81,TRUE,-0.07602944140495671
dpb4,nup84,FALSE,-0.0023599012614139436
dpb4,pif1,FALSE,0.15778061275540156
dpb4,pol30-RR,FALSE,-0.026297255659524454
dpb4,pol32,FALSE,-0.10230831069037372
dpb4,pso2,TRUE,-0.06341934390672843
dpb4,psy2,FALSE,-0.03400059261312771
dpb4,psy4,FALSE,-0.08966109007160894
dpb4,rad1,FALSE,-0.0666653581287947
dpb4,rad10,TRUE,-0.09351093239115282
dpb4,rad14,FALSE,-0.06987929204573728
dpb4,rad18,FALSE,-0.0170175632054258
dpb4,rad2,FALSE,0.052590532428056225
dpb4,rad23,TRUE,-0.059301268848120814
dpb4,rad27,FALSE,0.017104097780853866
dpb4,rad28,FALSE,-0.057235541050884464
dpb4,rad4,FALSE,0.06280962702172088
dpb4,rad5,FALSE,-5.267787322544848e-4
dpb4,rad50,FALSE,0.18983830009858194
dpb4,rad51,FALSE,0.1538415118171339
dpb4,rad52,FALSE,-0.0370564826958657
dpb4,rad54,FALSE,0.0335360728590659
dpb4,rad57,FALSE,-0.0011597495886694897
dpb4,rad6,FALSE,-0.42251403745887883
dpb4,rad61,FALSE,-0.0028133711449847
dpb4,rdh54,FALSE,-0.008513257713395728
dpb4,rev1,FALSE,-0.044924028817481476
dpb4,rev3,FALSE,-0.03383363668834105
dpb4,rev7,FALSE,-0.05466160349233473
dpb4,rph1,FALSE,-0.005525903915626573
dpb4,rrm3,TRUE,-0.099821244552727
dpb4,rtt101,FALSE,0.06349266460858982
dpb4,rtt107,FALSE,-0.03689885498831802
dpb4,rtt109,FALSE,0.043521847553536164
dpb4,saw1,FALSE,-0.004997646460970673
dpb4,sgs1,TRUE,-0.18216393677700393
dpb4,shu1,FALSE,-0.009746060225737652
dpb4,shu2,FALSE,-0.06778973598425697
dpb4,sin4,TRUE,-0.05895851962717291
dpb4,siz1,FALSE,-0.08074913295142161
dpb4,sky1,FALSE,0.05844162466804681
dpb4,slx4,FALSE,-0.02177784965894003
dpb4,slx5,TRUE,-0.46550915252250447
dpb4,slx8,FALSE,-0.24048332961003316
dpb4,snf2,FALSE,0.057094565392233676
dpb4,sod1,FALSE,-0.10576167003417769
dpb4,srs2,TRUE,-0.1809767278624661
dpb4,swi4,FALSE,-0.07094388979040378
dpb4,tdp1,FALSE,-0.14985875734705933
dpb4,top3,TRUE,-0.1085991450043321
dpb4,trm10,TRUE,0.07446260636909896
dpb4,wss1,FALSE,0.05107183289226813
dpb4,xrs2,FALSE,-0.06276378717633113
dpb4,yku70,TRUE,-0.06107937317512602
dpb4,yps1,FALSE,-0.03451133144641905
dun1,aft1,FALSE,0.00282640784383259
dun1,asf1,FALSE,-0.011631654641672817
dun1,csm2,FALSE,0.0621031369714512
dun1,csm3,TRUE,-0.14182902779590578
dun1,ctf18,FALSE,-0.009189824324335016
dun1,ctf4,TRUE,-0.14797644846905966
dun1,ctf8,FALSE,0.036612796444445705
dun1,dcc1,TRUE,-0.7646521683889344
dun1,ddc1,TRUE,-0.5338812238938898
dun1,dia2,TRUE,-0.9630957137726077
dun1,erg2,FALSE,-0.00876894357139335
dun1,esc2,FALSE,-0.0017786451781468537
dun1,exo1,FALSE,0.02123049257956
dun1,gpx2,FALSE,-0.010004792466705603
dun1,hpc2,TRUE,0.08285597318904181
dun1,hrq1,FALSE,0.0010240761965222278
dun1,ina1,FALSE,-0.036959032042218065
dun1,irc21,FALSE,0.04760044837035149
dun1,mlh1,TRUE,-0.06446491883543926
dun1,mlh3,FALSE,0.018030703849968632
dun1,mms1,TRUE,-0.07458387855946869
dun1,mms2,TRUE,-0.06901676405693091
dun1,mms22,FALSE,-0.13732045588738873
dun1,mph1,FALSE,-0.02065667745919353
dun1,mre11,TRUE,-0.1362923616452849
dun1,mus81,TRUE,-0.08550248714286945
dun1,pif1,TRUE,-0.9716273939376131
dun1,pol30-RR,FALSE,-0.027651883620901208
dun1,pol32,TRUE,-0.9720029069311912
dun1,pso2,FALSE,0.07909693359485492
dun1,psy2,TRUE,-0.37914236212685526
dun1,psy4,FALSE,-0.014046354699705499
dun1,rad1,FALSE,-0.005195056185769764
dun1,rad10,FALSE,0.03552917282062229
dun1,rad14,FALSE,-0.0466422992783615
dun1,rad18,TRUE,-0.1746481001399911
dun1,rad2,FALSE,-0.08394718297263892
dun1,rad23,TRUE,0.08722590908722172
dun1,rad27,FALSE,-0.058527588674796016
dun1,rad28,FALSE,-0.034259672345008596
dun1,rad4,FALSE,-0.0017568798072550296
dun1,rad5,TRUE,-0.12371319326550012
dun1,rad50,TRUE,-0.20609398241378818
dun1,rad51,FALSE,0.02111386601412646
dun1,rad52,TRUE,-0.2790937075382838
dun1,rad54,FALSE,0.010651123759328973
dun1,rad55,FALSE,-0.008238516643088167
dun1,rad57,FALSE,-0.02006585235285896
dun1,rad6,FALSE,-0.6768101891227177
dun1,rad61,FALSE,0.06450891254765423
dun1,rdh54,FALSE,-0.044099193525413916
dun1,rev1,FALSE,0.025084701980471413
dun1,rev3,FALSE,9.441243044178149e-4
dun1,rev7,FALSE,-0.02637134637663252
dun1,rph1,FALSE,0.003369916324127753
dun1,rrm3,FALSE,-0.09262305371433299
dun1,rtt101,TRUE,-0.07046511191959526
dun1,rtt107,FALSE,-0.08046329701910404
dun1,rtt109,TRUE,-0.3014607815159963
dun1,saw1,FALSE,-0.007730824866315489
dun1,sgs1,TRUE,-0.2052148145814855
dun1,shu1,FALSE,-0.01204410005647083
dun1,shu2,FALSE,0.03251619514601811
dun1,sin4,FALSE,-0.003828791889947558
dun1,siz1,TRUE,-0.05123772158342932
dun1,sky1,FALSE,-0.018144755001615387
dun1,slx4,FALSE,-0.04618513121682344
dun1,slx5,FALSE,0.07319961173171607
dun1,slx8,TRUE,0.12831224043655454
dun1,sod1,TRUE,-0.743106790872435
dun1,srs2,TRUE,-0.09044978028825013
dun1,swi4,TRUE,-0.1844248996707366
dun1,tdp1,FALSE,0.08374089058524337
dun1,top3,TRUE,-0.12339319763071277
dun1,trm10,FALSE,0.020648802636157315
dun1,ubc13,FALSE,-0.021758583102614693
dun1,vps41,FALSE,-0.024056340497660145
dun1,wss1,FALSE,0.028093475492136366
dun1,xrs2,FALSE,-0.04709453461509583
dun1,yku70,FALSE,-0.0028183936865137094
dun1,yps1,FALSE,0.037795593229151714
eap1,asf1,TRUE,-0.23418032570829003
eap1,csm2,FALSE,0.06251818123284758
eap1,csm3,FALSE,0.16978680219744235
eap1,ctf18,FALSE,0.23779734133172864
eap1,ctf4,FALSE,0.036302666557262275
eap1,ctf8,FALSE,-0.0764349701045155
eap1,dbf2,FALSE,0.4431302132633332
eap1,dcc1,TRUE,-0.2542464425907592
eap1,ddc1,FALSE,0.35602908293124563
eap1,dia2,FALSE,0.20793370162518676
eap1,erg2,FALSE,-0.062277113872897666
eap1,esc2,TRUE,0.504060878978595
eap1,exo1,FALSE,-0.12654105194630086
eap1,gpx2,FALSE,0.44747156176610864
eap1,hpc2,FALSE,0.20845425554874142
eap1,hrq1,FALSE,0.1476702946806267
eap1,ina1,TRUE,0.64031968654842
eap1,irc21,FALSE,0.030819967951774274
eap1,mlh1,TRUE,0.740047955008301
eap1,mlh3,FALSE,-0.020068611541072617
eap1,mms1,FALSE,-0.15446326883719302
eap1,mms2,FALSE,0.591908249417908
eap1,mms22,TRUE,-0.22736345216145218
eap1,mph1,FALSE,0.2965850832290669
eap1,mre11,FALSE,0.47997925692595095
eap1,mus81,FALSE,0.28218283178380027
eap1,nup84,TRUE,-0.2538045748173878
eap1,pif1,FALSE,0.1278924260733003
eap1,pol30-RR,FALSE,0.19590010259745388
eap1,pol32,FALSE,-0.04467093173900591
eap1,pso2,FALSE,-0.004339610470175892
eap1,psy2,FALSE,0.20467646062443096
eap1,psy4,TRUE,0.3066678874951409
eap1,rad1,FALSE,0.01710475761050373
eap1,rad10,FALSE,0.29440321603568337
eap1,rad14,FALSE,0.05816288374903483
eap1,rad18,TRUE,-0.17897418457123027
eap1,rad2,FALSE,-0.07972209495664742
eap1,rad23,FALSE,-0.10414576494635527
eap1,rad27,FALSE,0.009038956974157908
eap1,rad28,FALSE,-0.1904802524058299
eap1,rad5,FALSE,-0.03284556621928095
eap1,rad50,FALSE,-0.09992364290576217
eap1,rad51,FALSE,0.2561651336305459
eap1,rad52,FALSE,0.07252768087838479
eap1,rad54,FALSE,0.31613594686602503
eap1,rad57,FALSE,0.09333294258111674
eap1,rad61,FALSE,0.3327036543801057
eap1,rdh54,FALSE,0.426664867080695
eap1,rev1,FALSE,0.051679062027887857
eap1,rev3,FALSE,0.1825939717688303
eap1,rev7,FALSE,0.12427184417836357
eap1,rph1,FALSE,0.010654532944403605
eap1,rrm3,FALSE,0.0982756828328416
eap1,rtt101,FALSE,0.05572549746023142
eap1,rtt107,FALSE,0.059491009347342305
eap1,rtt109,TRUE,-0.2483809778013863
eap1,saw1,FALSE,-0.007349855215182999
eap1,sgs1,TRUE,0.3629314603892459
eap1,shu1,FALSE,0.28658362987818214
eap1,shu2,FALSE,0.22773748836254937
eap1,sin4,FALSE,0.3237050946654855
eap1,siz1,FALSE,0.15015988172016054
eap1,sky1,FALSE,0.3791727105979697
eap1,slx4,FALSE,0.1902874068439228
eap1,slx8,FALSE,0.004164066172968883
eap1,snf2,FALSE,0.07392276452989671
eap1,sod1,TRUE,0.6731242180358843
eap1,srs2,FALSE,0.0409599285980311
eap1,swi4,FALSE,0.18375001405483093
eap1,tdp1,FALSE,0.325702846652798
eap1,top3,FALSE,-0.050068985967500645
eap1,trm10,TRUE,0.43338656950176263
eap1,ubc13,FALSE,0.10333621331766646
eap1,vps41,TRUE,0.7620264653874353
eap1,xrs2,TRUE,-0.2542093497729286
eap1,yku70,FALSE,0.2556075825870389
eap1,yps1,FALSE,-0.007736849760593356
elg1,asf1,TRUE,-0.42256182422929733
elg1,csm2,FALSE,-0.17136834755441777
elg1,csm3,TRUE,-0.3906844092905619
elg1,ctf18,FALSE,-0.0329529517299062
elg1,ctf4,TRUE,-0.7685351536234408
elg1,ctf8,FALSE,0.0214017562405332
elg1,dbf2,TRUE,-0.7381014028717496
elg1,dcc1,FALSE,-0.13349417555069076
elg1,ddc1,TRUE,-0.36436441057938407
elg1,dia2,TRUE,-0.6454967150242562
elg1,erg2,FALSE,-0.12174494265601621
elg1,esc2,TRUE,-0.3039583449968236
elg1,exo1,FALSE,-0.10117593082439258
elg1,gpx2,FALSE,0.12234974977508994
elg1,hpc2,TRUE,-0.2106893442288571
elg1,hrq1,TRUE,-0.1246209173564824
elg1,ina1,FALSE,-0.010853335383901874
elg1,irc21,FALSE,-0.023373889657026026
elg1,mlh1,FALSE,0.0689143298781919
elg1,mlh3,FALSE,0.020148554704882082
elg1,mms1,FALSE,-0.034345073144442906
elg1,mms2,FALSE,0.13883393599975458
elg1,mms22,FALSE,-0.24971631053502197
elg1,mph1,FALSE,-0.06555063542296369
elg1,mre11,TRUE,-0.5666183035213247
elg1,mus81,TRUE,-0.6269647468530924
elg1,nup84,FALSE,-0.018574689549013534
elg1,pif1,FALSE,0.26677720547021144
elg1,pol30-RR,FALSE,-0.01833177632443672
elg1,pol32,TRUE,-0.833167369952024
elg1,pso2,TRUE,-0.09783735411533556
elg1,psy2,TRUE,-0.15578209067652926
elg1,psy4,FALSE,-0.07028260185845103
elg1,rad1,FALSE,-0.00910085840185415
elg1,rad10,FALSE,-0.0823421632598843
elg1,rad14,FALSE,-0.053935473034434245
elg1,rad18,TRUE,-0.14903345248177213
elg1,rad2,FALSE,0.026399989099290977
elg1,rad23,TRUE,-0.11757771675644646
elg1,rad27,TRUE,-0.5744995420092529
elg1,rad28,FALSE,-0.055904864950106714
elg1,rad4,FALSE,0.08196152746810004
elg1,rad5,FALSE,-0.09688651689223426
elg1,rad50,TRUE,-0.7951290373409592
elg1,rad51,TRUE,-0.5080431644448399
elg1,rad52,TRUE,-0.687824840053578
elg1,rad54,TRUE,-0.6587766678025201
elg1,rad55,TRUE,-0.46300047400372507
elg1,rad57,TRUE,-0.5215868204692529
elg1,rad61,FALSE,-0.051307046210010365
elg1,rdh54,FALSE,-0.011234645308355273
elg1,rev1,TRUE,-0.11791157450208145
elg1,rev3,FALSE,0.0010035326070262363
elg1,rev7,FALSE,-0.10127539227430282
elg1,rph1,FALSE,-0.03321434871844209
elg1,rrm3,TRUE,-0.06541987104805502
elg1,rtt101,TRUE,-0.1804559837040901
elg1,rtt107,FALSE,-0.07244042234711523
elg1,rtt109,TRUE,-0.13570411737234755
elg1,saw1,FALSE,-0.015433409380468888
elg1,sgs1,TRUE,-0.4739806569659302
elg1,shu1,FALSE,-0.05745378537044554
elg1,shu2,FALSE,-0.0633016870196651
elg1,sin4,FALSE,0.008340883890393336
elg1,siz1,FALSE,-0.004953018352717886
elg1,sky1,TRUE,0.1916934587502931
elg1,slx4,FALSE,-0.0805953005500546
elg1,slx5,TRUE,-0.4725045569258604
elg1,slx8,TRUE,-0.700832866855551
elg1,snf2,FALSE,-0.19794314260607637
elg1,sod1,TRUE,-0.4865973218663768
elg1,srs2,TRUE,-0.34680963557954697
elg1,swi4,FALSE,-0.15085947983861026
elg1,tdp1,FALSE,0.0683968832701134
elg1,top3,TRUE,-0.529764617056636
elg1,trm10,FALSE,-0.1342238905910551
elg1,ubc13,TRUE,-0.09804395747177674
elg1,vps41,TRUE,-0.13148501406405866
elg1,wss1,FALSE,0.050102876039794686
elg1,xrs2,TRUE,-0.8165229665357036
elg1,yku70,FALSE,-0.08222654627624337
elg1,yps1,TRUE,0.1179070133034339
eps1,asf1,TRUE,-0.21029985827944064
eps1,csm2,TRUE,-0.18252195901163992
eps1,csm3,FALSE,-0.03760570323433099
eps1,ctf18,FALSE,-0.12874942509211595
eps1,ctf4,TRUE,-0.18067179735248606
eps1,ctf8,FALSE,0.03165618908035284
eps1,dbf2,FALSE,-0.08150641670828507
eps1,dcc1,FALSE,-0.09576934254424485
eps1,ddc1,FALSE,0.010167088598982743
eps1,def1,TRUE,94.34317912725157
eps1,dia2,FALSE,-0.055028958547125084
eps1,erg2,TRUE,-0.0954829387278211
eps1,esc2,FALSE,-0.08749246068897554
eps1,exo1,FALSE,0.008810456160710078
eps1,gpx2,FALSE,0.15551056274239128
eps1,hpc2,FALSE,-0.012384141001501536
eps1,hrq1,FALSE,-0.028106720807085983
eps1,ina1,FALSE,0.20388162507917218
eps1,irc21,FALSE,-0.05265327692404298
eps1,mlh1,TRUE,0.12701121700413054
eps1,mlh3,FALSE,-0.002985456780179807
eps1,mms1,FALSE,0.07073116856157635
eps1,mms2,FALSE,-0.05209790786601598
eps1,mms22,FALSE,-0.039807763956644315
eps1,mph1,FALSE,-0.2981671698543946
eps1,mre11,FALSE,-0.014922654259149293
eps1,mus81,TRUE,-0.07582893864473017
eps1,nup84,FALSE,-0.10546503641488991
eps1,pif1,FALSE,0.041300033577566286
eps1,pol30-RR,FALSE,-0.07967689479699525
eps1,pol32,FALSE,0.03356580148863464
eps1,pso2,FALSE,0.01213964609276097
eps1,psy2,TRUE,-0.10033744288274882
eps1,psy4,FALSE,0.02360431467091917
eps1,rad1,FALSE,0.019703493325514798
eps1,rad10,FALSE,-0.054094718236395556
eps1,rad14,FALSE,-0.06820059659172117
eps1,rad18,TRUE,-0.10046698455793968
eps1,rad2,FALSE,0.01238866716749143
eps1,rad23,FALSE,-0.1136291997032639
eps1,rad27,FALSE,-0.09596857613117415
eps1,rad28,FALSE,-0.07321914871623736
eps1,rad4,TRUE,0.11999056046500112
eps1,rad5,FALSE,0.026221623223197765
eps1,rad50,FALSE,0.02092470357418874
eps1,rad51,FALSE,0.09760788956460997
eps1,rad52,FALSE,0.013001400140374653
eps1,rad54,FALSE,0.009176247231618806
eps1,rad55,FALSE,0.16531041635096677
eps1,rad57,TRUE,0.12161791129984434
eps1,rad6,FALSE,-0.15463268323515322
eps1,rad61,FALSE,0.017506222438035346
eps1,rdh54,FALSE,0.053525578349796654
eps1,rev1,FALSE,-0.04448514677403426
eps1,rev3,FALSE,0.016792407315425306
eps1,rev7,FALSE,-0.030363494772652433
eps1,rph1,FALSE,-0.03604236490841073
eps1,rrm3,FALSE,0.014717856672078033
eps1,rtt101,FALSE,-0.03901195948810965
eps1,rtt107,FALSE,0.02009651726282824
eps1,rtt109,TRUE,-0.0817573533163436
eps1,saw1,FALSE,-0.05192678779605242
eps1,sgs1,FALSE,-0.044793769042047904
eps1,shu1,FALSE,-0.016161477888896547
eps1,shu2,FALSE,0.046401369739056064
eps1,sin4,TRUE,0.09959619960404043
eps1,siz1,FALSE,-0.023871029200038363
eps1,sky1,TRUE,0.18408743450539877
eps1,slx4,FALSE,-0.03221789322900459
eps1,slx5,FALSE,0.10646202955213491
eps1,slx8,TRUE,-0.11584351700198392
eps1,snf2,FALSE,-0.19673056155082147
eps1,sod1,TRUE,-0.29681487519498856
eps1,srs2,FALSE,-0.0535218630064932
eps1,swi4,FALSE,-0.07893192587547104
eps1,tdp1,FALSE,-0.029863562430345825
eps1,top3,TRUE,-0.07884290080012868
eps1,trm10,FALSE,0.1875823702271835
eps1,ubc13,FALSE,-0.027804430242553524
eps1,vps41,FALSE,0.014174151439474869
eps1,wss1,FALSE,0.007799005198072639
eps1,xrs2,FALSE,0.10010372707917703
eps1,yku70,FALSE,-0.061241895316990536
eps1,yps1,TRUE,0.12889351492550805
erd1,asf1,FALSE,0.028740285778795394
erd1,csm2,FALSE,0.01414212927575742
erd1,csm3,FALSE,-0.08994454687783049
erd1,ctf18,TRUE,0.11047499893241564
erd1,ctf4,TRUE,-0.23715489755348618
erd1,ctf8,FALSE,0.2973714733284094
erd1,dbf2,TRUE,-0.24435833559556086
erd1,dcc1,TRUE,-0.5721299881787377
erd1,ddc1,FALSE,-0.06286520980630805
erd1,def1,FALSE,-0.7194796220595099
erd1,dhh1,FALSE,-0.025834925409684684
erd1,dia2,FALSE,-0.11712630260634083
erd1,erg2,FALSE,-0.09368570650540509
erd1,exo1,FALSE,-0.05068756205980096
erd1,gpx2,FALSE,-0.06998336204014566
erd1,hpc2,TRUE,-0.09193154872628628
erd1,hrq1,FALSE,9.7009409585469e-4
erd1,ina1,FALSE,-0.027340583452456824
erd1,irc21,FALSE,-0.03924470690568871
erd1,mlh1,FALSE,0.1013584012874329
erd1,mlh3,FALSE,-0.038340725330605174
erd1,mms1,FALSE,0.022064281868446667
erd1,mms2,TRUE,0.04035338017818435
erd1,mms22,FALSE,-0.2444734754910426
erd1,mph1,FALSE,0.05464937439519013
erd1,mre11,FALSE,0.13243861355818964
erd1,nup84,FALSE,-0.07985216599677214
erd1,pif1,TRUE,0.26731853680417905
erd1,pol30-RR,FALSE,-0.06481381093158634
erd1,pol32,TRUE,-0.24976232933201192
erd1,pso2,FALSE,-8.153599955922353e-4
erd1,psy2,FALSE,-0.02738665521643635
erd1,psy4,FALSE,-0.004296428318611212
erd1,rad1,FALSE,0.0033529305487967065
erd1,rad10,FALSE,0.056285333410122096
erd1,rad14,FALSE,0.019816353082628857
erd1,rad18,TRUE,-0.1439284061328453
erd1,rad2,FALSE,-0.014757684214751099
erd1,rad23,FALSE,-0.04983282195641625
erd1,rad27,FALSE,-0.11154735182388964
erd1,rad28,FALSE,0.0178874738427397
erd1,rad4,FALSE,0.10696994698019635
erd1,rad5,FALSE,-0.009997466144129885
erd1,rad50,FALSE,0.11990319274645445
erd1,rad51,FALSE,0.11047195920632014
erd1,rad52,FALSE,-0.07522249570482831
erd1,rad54,FALSE,0.053513973319175845
erd1,rad55,FALSE,0.01630796861687034
erd1,rad57,FALSE,0.10456475100465834
erd1,rad6,FALSE,0.5995457901860344
erd1,rad61,FALSE,0.06695325339819702
erd1,rdh54,FALSE,-0.015647460655275558
erd1,rev1,FALSE,0.010413991384030208
erd1,rev3,FALSE,-0.028869497539699807
erd1,rev7,FALSE,-0.007749444023868568
erd1,rph1,FALSE,0.010006231217897232
erd1,rrm3,FALSE,-0.04719201657864336
erd1,rtt101,TRUE,-0.1199794228617651
erd1,rtt107,FALSE,0.010910681517312337
erd1,rtt109,FALSE,-0.07379270126886095
erd1,saw1,FALSE,-0.04909435883512403
erd1,sgs1,FALSE,0.002282823252410915
erd1,shu1,FALSE,0.07476445081605354
erd1,shu2,FALSE,0.02958333440442551
erd1,sin4,FALSE,0.030146518116998533
erd1,sky1,FALSE,-0.08815665988021826
erd1,slx4,FALSE,-6.867302247139939e-4
erd1,slx5,TRUE,0.20253489085368503
erd1,slx8,FALSE,0.01737210970747116
erd1,snf2,FALSE,0.13131640570368042
erd1,sod1,FALSE,0.21365753421037792
erd1,srs2,FALSE,-0.025290145201563696
erd1,swi4,TRUE,-0.7113339225100417
erd1,tdp1,FALSE,-8.97200502997908e-4
erd1,top3,FALSE,0.019962677077971946
erd1,trm10,FALSE,-0.020225430470694805
erd1,ubc13,FALSE,0.015015170510047193
erd1,vps41,TRUE,-0.3423334108472815
erd1,wss1,FALSE,-0.04152204263881765
erd1,yku70,FALSE,-0.05511427069599273
erd1,yps1,TRUE,0.09587645094956543
erg2,aft1,TRUE,-0.6883288513005849
erg2,apn1,FALSE,-0.2192392176114769
erg2,apq12,FALSE,-0.2826866378807986
erg2,arp6,FALSE,-0.41702347447437016
erg2,arp8,FALSE,0.003101720657119605
erg2,asf1,TRUE,-0.3365626507508436
erg2,bem1,FALSE,-0.5963043261837244
erg2,bfa1,FALSE,0.1511319903328362
erg2,bim1,FALSE,-0.05665501913388704
erg2,bre1,FALSE,-0.17781222584646603
erg2,cac2,FALSE,0.00770408600334449
erg2,ccr4,TRUE,-0.41962165868739454
erg2,ccs1,FALSE,0.4685485409470902
erg2,chc1,FALSE,0.05858370907216871
erg2,chk1,FALSE,0.019827614098272495
erg2,chl1,FALSE,-0.037119282877614346
erg2,cka2,FALSE,-0.015213924723788796
erg2,ckb1,FALSE,-0.4866400564729594
erg2,clb2,FALSE,0.032883133563307965
erg2,clb5,FALSE,-0.20992398829919146
erg2,csm2,FALSE,-0.031163423716839667
erg2,csm3,FALSE,0.13044561643663946
erg2,ctf18,FALSE,-0.1390170456610666
erg2,ctf4,TRUE,-0.47125787495648014
erg2,ctf8,TRUE,-0.4486272840544798
erg2,dbf2,FALSE,-0.21458102137607302
erg2,dcc1,FALSE,-0.2268730789297464
erg2,dcn1,TRUE,0.22892911796494952
erg2,ddc1,FALSE,0.020485759180054214
erg2,def1,FALSE,-6.313931878692372e-4
erg2,dhh1,FALSE,-0.028953843815975433
erg2,dia2,TRUE,-0.7439020520144187
erg2,dot1,FALSE,-0.007670352276238468
erg2,dpb4,FALSE,0.04612086527794235
erg2,dun1,FALSE,-0.00876894357139335
erg2,eap1,FALSE,-0.062277113872897666
erg2,elg1,FALSE,-0.12174494265601621
erg2,eps1,TRUE,-0.0954829387278211
erg2,erd1,FALSE,-0.09368570650540509
erg2,esc2,FALSE,-0.02268199407401533
erg2,exo1,TRUE,-0.12810643553371626
erg2,gcn5,FALSE,0.23204458032898567
erg2,get1,TRUE,-0.36539284631986846
erg2,gnd1,FALSE,-0.0725888865322046
erg2,gph1,FALSE,-0.04017298546985992
erg2,gpx2,FALSE,0.01119701205503243
erg2,hal5,FALSE,-0.4283650054839684
erg2,hcs1,FALSE,-0.018900816827874922
erg2,hir2,FALSE,0.07715811717543442
erg2,hnt3,FALSE,-0.3566270430345195
erg2,hpc2,TRUE,-0.1462428920294425
erg2,hpr1,FALSE,-0.1855926547796658
erg2,hrq1,TRUE,0.09244541631166625
erg2,hsl1,FALSE,0.10599380369905076
erg2,hur1,TRUE,-0.6689615922256612
erg2,imp2',FALSE,0.18387403361950427
erg2,ina1,FALSE,-0.020046632250561212
erg2,ira2,FALSE,0.11528103571412507
erg2,irc21,FALSE,0.1321123225606268
erg2,lpd1,TRUE,-0.43189992329241456
erg2,lsm1,FALSE,-0.13519890014497404
erg2,lte1,FALSE,-0.003316272171962509
erg2,met18,TRUE,-0.46315296039030607
erg2,mgs1,FALSE,-0.04021262241598356
erg2,mkk1,FALSE,0.09987302556396793
erg2,mlh2,FALSE,0.1068037322586709
erg2,mlh3,FALSE,0.06480906434129109
erg2,mms1,FALSE,-0.12915912153331868
erg2,mms2,FALSE,-0.11374550409834462
erg2,mms22,FALSE,-0.19971839932036348
erg2,mms4,FALSE,-0.016613394586328933
erg2,mph1,FALSE,-0.04326924614417757
erg2,msh2,FALSE,-1.8339119595027394e-4
erg2,msh3,FALSE,-0.04897060985594548
erg2,msh6,FALSE,-0.019495634235734194
erg2,mub1,TRUE,-0.2980429208588794
erg2,mus81,FALSE,0.04653099055848628
erg2,nmd2,FALSE,-0.15916753421295227
erg2,npl6,FALSE,0.3305212487293789
erg2,nup60,FALSE,0.05252647059308635
erg2,nup84,FALSE,0.07264041917816579
erg2,pfd1,FALSE,0.10164294932408124
erg2,pho80,FALSE,-0.05298605617681146
erg2,pif1,FALSE,0.10857406892145531
erg2,pol30-RR,FALSE,-0.09377075160879983
erg2,pol32,TRUE,-0.4322405430751899
erg2,pph3,FALSE,-0.11817579312973137
erg2,pso2,TRUE,-0.14644793421681312
erg2,psy1,FALSE,-0.09550986260688477
erg2,psy2,TRUE,-0.2063112641985928
erg2,psy3,FALSE,-0.024537824523740537
erg2,psy4,FALSE,-0.10846785591507477
erg2,ptc2,FALSE,0.17707881312500096
erg2,rad1,FALSE,-0.17182653806210052
erg2,rad10,TRUE,-0.18676550753105992
erg2,rad16,FALSE,0.0901509974146113
erg2,rad17,FALSE,-0.14974402513635154
erg2,rad18,TRUE,-0.11334322530083529
erg2,rad2,TRUE,-0.07551547768554001
erg2,rad23,FALSE,-0.06633487310138013
erg2,rad24,FALSE,-0.15866154729030346
erg2,rad26,FALSE,-0.16326375047099662
erg2,rad27,FALSE,0.029559942009979218
erg2,rad28,TRUE,-0.2404313966311724
erg2,rad30,FALSE,0.1280087799362174
erg2,rad33,FALSE,0.002124869605947599
erg2,rad34,FALSE,-0.020668502013279078
erg2,rad4,TRUE,-0.14966110076137407
erg2,rad5,FALSE,-0.10599125998852144
erg2,rad50,TRUE,-0.44913041763611167
erg2,rad51,FALSE,-0.10463466325513836
erg2,rad52,FALSE,-0.2406210103707223
erg2,rad54,FALSE,-0.1402548580516
erg2,rad55,FALSE,-5.019475363525105e-4
erg2,rad57,FALSE,-0.013959940441303149
erg2,rad59,FALSE,0.043112402886421264
erg2,rad6,TRUE,-0.6213231231240793
erg2,rad61,TRUE,0.13985808360302637
erg2,rad7,FALSE,0.036241230382824674
erg2,rad9,FALSE,-0.17495711220746557
erg2,rcy1,TRUE,-0.17920727226839966
erg2,rdh54,FALSE,0.0033010559372680173
erg2,ref2,FALSE,0.18059170444689324
erg2,reg1,TRUE,0.9037085608354481
erg2,rev1,FALSE,0.13557003164983397
erg2,rev3,FALSE,-0.016503722309745738
erg2,rev7,FALSE,-5.007544933372644e-4
erg2,rmi1,FALSE,0.12561112872846414
erg2,rnh203,FALSE,-0.04858865597542261
erg2,rpb9,FALSE,-0.19895905430387287
